symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7509.2,,0.89,65.92,7515.31,7467.86,Buy
IXIC,US Composite Index,25837.2,USD,1.29,329.12,25880.34,25672.83,Neutral
DJI,Dow Jones Industrial Average,52224.64,,0.74,385.38,52370.65,51890.1,Buy
VIX,CBOE Volatility Index,17.05,,-8.58,-1.6,17.99,16.86,Sell
TSX,S&P/TSX Composite index,35369.08,,1.17,408.76,35369.08,34986.49,Buy
UKX,UK 100 INDEX,10585.91,GBP,0.58,61.16,10585.91,10483.14,Buy
DAX,DAX Index,25011.35,,0.66,164.66,25011.35,24817.34,Buy
PX1,CAC 40 Index,8363.14,,0.28,23.03,8375.31,8299.87,Buy
FTMIB,MILANO ITALIA BORSA INDEX,52285.08,EUR,0.81,422.3,52295.79,51963.24,Buy
NI225,Japan 225 Index,66232.19,JPY,3.26,2091.29,66232.19,64203.47,Neutral
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6747.96,KRW,3.56,231.68,6836.86,6429.03,Sell
000001,SSE Composite Index,3864.3671,,1.79,68.0857,3864.6002,3743.3601,Sell
399001,Shenzhen Component Index,14264.2915,,4.81,654.06,14264.7966,13364.4077,Sell
HSI,Hang Seng Index,25132.29,,-0.04,-10.76,25253.65,24991.39,Buy
STI,STRAITS TIMES INDEX,5526.73,SGD,0.51,27.77,5543.89,5493.02,Strong buy
XJO,S&P/ASX 200 Index,8793.3,,0.02,2.0,8803.3,8733.0,Neutral
NZ50G,S&P/NZX 50 Gross Index,13656.03,,-0.29,-40.0,13718.56,13635.78,Buy
FBMKLCI,FBM KLCI,1720.37,,-0.11,-1.92,1726.88,1712.66,Buy
COMPOSITE,IDX Composite Index,6340.02,,1.74,108.24,6340.02,6247.353,Buy
SX5E,STOXX 50,6285.63,EUR,0.93,58.22,6285.63,6230.08,Strong buy
IBC,IBEX 35 Index,19379.8,,0.9,172.9,19388.0,19208.0,Buy
SMI,Swiss Market Index,14298.26,,0.31,43.9,14328.77,14205.0,Buy
