symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7041.29,USD,0.26,18.33,7051.23,7008.52,Buy
IXIC,US Composite Index,24102.69,USD,0.36,86.68,24156.18,23894.91,Buy
DJI,Dow Jones Industrial Average Index,48578.73,USD,0.24,115.0,48683.45,48337.38,Buy
VIX,CBOE Volatility Index,17.94,,-1.27,-0.23,19.09,17.76,Sell
TSX,S&P/TSX Composite index,34052.23,CAD,-0.3,-103.76,34333.59,34027.39,Buy
UKX,UK 100 INDEX,10590.0,GBP,0.29,30.42,10645.9,10555.53,Buy
DAX,DAX Index,24154.47,EUR,0.36,87.77,24259.66,24059.17,Buy
PX1,CAC 40 Index,8262.7,EUR,-0.14,-11.87,8331.08,8262.7,Buy
FTMIB,MILANO ITALIA BORSA INDEX,48026.93,EUR,-0.27,-128.9,48454.23,47965.83,Buy
NI225,Japan 225 Index,59518.12,JPY,2.38,1384.1,59688.1,58428.19,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6226.06,KRW,2.21,134.66,6231.03,6126.06,Strong buy
000001,SSE Composite Index,4055.5468,CNY,0.7,28.3373,4057.8314,4028.9086,Strong buy
399001,Shenzhen Component Index,14796.3345,CNY,2.05,297.8799,14807.1617,14522.8604,Buy
HSI,Hang Seng Index,26394.26,HKD,1.72,446.94,26403.07,26122.8,Strong buy
STI,STRAITS TIMES INDEX,5007.84,SGD,-0.27,-13.37,5039.11,5004.41,Buy
XJO,S&P/ASX 200 Index,8955.0,AUD,-0.26,-23.7,9017.2,8937.3,Buy
NZ50G,S&P/NZX 50 Gross Index,13066.06,NZD,-0.08,-10.52,13162.28,13045.45,Sell
FBMKLCI,FBM KLCI,1689.71,,0.37,6.29,1690.83,1682.81,Neutral
COMPOSITE,IDX Composite Index,7621.382,IDR,-0.03,-2.204,7705.03,7575.527,Sell
SX5E,STOXX 50,5933.29,EUR,-0.12,-7.06,5972.49,5928.3,Buy
IBC,IBEX 35 Index,18089.5,EUR,-0.53,-96.3,18247.8,18089.5,Buy
SMI,Swiss Market Index,13173.17,CHF,-0.35,-46.41,13252.12,13166.18,Buy
WIG20,WIG20 Index,3649.5,PLN,-0.45,-16.44,3674.29,3626.91,Buy
AEX,AEX-Index,1016.71,EUR,0.11,1.14,1021.78,1012.59,Buy
BEL20,BEL 20 Index,5483.54,EUR,0.15,8.38,5506.85,5469.85,Buy
OMXH25,OMX Helsinki 25 Index,6235.8829,EUR,0.35,21.6102,6237.1143,6193.787,Buy
OMXS30,OMX Stockholm 30 Index,3120.7482,SEK,0.07,2.3382,3129.1463,3103.8415,Buy
OMXC25,OMX Copenhagen 25 Index,1773.7979,DKK,-0.03,-0.486,1791.1124,1772.041,Buy
BELEX15,BELEX 15 Index,1217.11,RSD,-0.54,-6.61,1223.74,1205.33,Strong sell
OMXRGI,OMX Riga Gross Index,890.0107,EUR,0.4,3.5706,890.0107,885.0396,Neutral
OMXTGI,OMX Tallinn Gross Index,2116.5976,EUR,-0.05,-1.1422,2125.1008,2115.5687,Buy
OMXVGI,OMX Vilnius Gross Index,1418.0091,EUR,0.31,4.32,1418.8661,1412.1703,Strong buy
XU100,BIST 100 Index,14201.05,TRY,-0.36,-51.33,14431.81,14124.79,Buy
TA35,TA-35 Index,4378.45,ILS,-1.13,-50.19,4462.18,4371.68,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,110842.74,ZAR,-0.61,-684.35,112187.75,110615.38,Buy
NIFTY,Nifty 50 Index,24196.75,INR,-0.14,-34.55,24400.95,24102.8,Neutral
SENSEX,BSE Sensex Index,77988.68,INR,-0.16,-122.56,78730.32,77674.93,Neutral
DFMGI,DFM General Index,5929.51,AED,1.08,63.2,5962.16,5868.4,Buy
TASI,Tadawul All Shares Index,11554.16,SAR,-0.3,-34.89,11585.05,11519.06,Buy
GNRI,QE Index,10714.65,QAR,-0.18,-19.3,10748.39,10682.89,Neutral
EGX30,EGX 30 Index,51437.8,EGP,1.39,704.7,51439.4,50733.1,Strong buy
I,IBOV Bovespa Index,196818.59,BRL,-0.46,-919.02,198586.57,196353.98,Buy
ME,S&P/BMV IPC Index,69095.02,MXN,-0.78,-539.69,69632.61,68731.97,Buy
IMV,S&P MERVAL Index,2923833.26,ARS,0.2,5944.44,2941751.87,2889179.03,Buy
ICAP,MSCI COLCAP Index,2332.77,,0.35,8.18,2333.94,2315.3,Buy
SP_IPSA,S&P IPSA Index,11477.11,CLP,1.44,163.24,11478.47,11313.87,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,53058.66,PEN,2.84,1465.03,53403.33,51720.6,Buy
BUX,Budapest Stock Exchange Index,136260.36,HUF,-2.32,-3239.01,140284.3,136198.68,Buy
GD,ATHEX Composite Index,2274.98,EUR,-0.63,-14.46,2311.43,2273.34,Buy
BET,Bucharest Exchange Trading Index,29357.52,RON,1.33,386.03,29376.94,28970.46,Strong buy
IDX30,IDX 30 Index,403.191,IDR,-0.1,-0.405,407.637,401.66,Sell
SET,SET Index,1489.73,THB,-1.14,-17.11,1510.08,1486.61,Buy
VIX,VOLATILITY S&P 500,17.95,USD,-1.27,-0.23,19.09,17.76,Sell
NZ50G,NZX 50 INDEX,13084.05,NZD,0.14,18.0,13084.05,13066.06,Sell
XAU,PHLX Gold/Silver Sector,398.37,USD,-0.41,-1.62,405.03,397.37,Buy
SOX,PHLX Semiconductor,9329.34,USD,0.97,90.05,9356.16,9144.98,Buy
IBEX35,IBEX 35,18089.5,EUR,-0.53,-96.31,18247.8,18089.5,Buy
