symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6575.33,USD,0.72,46.8,6609.67,6554.29,Sell
IXIC,US Composite Index,21840.94,USD,1.16,250.31,21983.07,21723.72,Sell
DJI,Dow Jones Industrial Average Index,46565.75,USD,0.48,224.23,46803.36,46396.12,Sell
VIX,CBOE Volatility Index,24.54,,-2.81,-0.71,25.35,23.5,Neutral
TSX,S&P/TSX Composite index,32957.95,CAD,0.58,189.91,33113.77,32859.34,Buy
UKX,UK 100 INDEX,10364.8,GBP,1.85,188.36,10396.6,10169.3,Strong buy
DAX,DAX Index,23298.89,EUR,2.73,618.85,23377.65,23027.04,Neutral
PX1,CAC 40 Index,7981.27,EUR,2.1,164.33,8006.47,7918.52,Neutral
FTMIB,MILANO ITALIA BORSA INDEX,45714.94,EUR,3.17,1405.24,45914.68,45075.77,Strong buy
NI225,Japan 225 Index,53739.68,JPY,5.24,2676.01,53739.68,51902.84,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5478.71,KRW,8.44,426.24,5512.33,5272.45,Buy
000001,SSE Composite Index,3948.5521,CNY,1.46,56.6916,3955.943,3929.9213,Sell
399001,Shenzhen Component Index,13706.5199,CNY,1.7,228.4645,13740.9745,13603.7852,Sell
HSI,Hang Seng Index,25294.03,HKD,2.04,505.89,25429.76,25203.69,Sell
STI,STRAITS TIMES INDEX,4975.84,SGD,1.85,90.39,4985.3,4948.39,Strong buy
XJO,S&P/ASX 200 Index,8671.8,AUD,2.24,190.0,8671.8,8481.8,Neutral
NZ50G,S&P/NZX 50 Gross Index,12876.24,NZD,0.39,50.37,12879.0,12825.87,Sell
FBMKLCI,FBM KLCI,1708.9,,1.1,18.54,1715.94,1700.2,Neutral
COMPOSITE,IDX Composite Index,7184.438,IDR,1.93,136.216,7207.166,7136.249,Sell
SX5E,STOXX 50,5732.72,EUR,2.93,163.0,5735.41,5621.98,Buy
IBC,IBEX 35 Index,17580.4,EUR,3.11,530.8,17626.8,17467.6,Buy
SMI,Swiss Market Index,12991.25,CHF,1.68,214.46,13042.07,12928.29,Buy
WIG20,WIG20 Index,3402.92,PLN,1.86,62.15,3415.47,3389.9,Strong buy
AEX,AEX-Index,976.73,EUR,1.76,16.93,976.73,966.53,Sell
BEL20,BEL 20 Index,5220.82,EUR,2.91,147.7,5220.82,5162.08,Buy
OMXH25,OMX Helsinki 25 Index,5953.4067,EUR,1.87,109.4245,5980.8153,5922.6113,Buy
OMXS30,OMX Stockholm 30 Index,3006.3705,SEK,2.63,77.0441,3013.6716,2979.2668,Buy
OMXC25,OMX Copenhagen 25 Index,1709.9484,DKK,1.72,28.9783,1726.5276,1701.65,Buy
BELEX15,BELEX 15 Index,1226.8,RSD,0.0,0.0,1226.8,1226.8,Sell
OMXRGI,OMX Riga Gross Index,879.6413,EUR,0.11,0.9494,880.4576,876.4767,Sell
OMXTGI,OMX Tallinn Gross Index,2056.5106,EUR,0.04,0.7623,2061.9041,2055.0336,Neutral
OMXVGI,OMX Vilnius Gross Index,1362.4397,EUR,0.64,8.7012,1364.064,1357.3229,Neutral
XU100,BIST 100 Index,12937.87,TRY,1.15,146.89,13031.57,12895.09,Neutral
TA35,TA-35 Index,4099.01,ILS,1.9,76.44,4099.01,3983.55,Sell
SA40,SOUTH AFRICA TOP 40 INDEX,108807.35,ZAR,2.37,2515.43,110045.0,106291.91,Buy
NIFTY,Nifty 50 Index,22679.4,INR,1.56,348.0,22941.3,22618.6,Sell
SENSEX,BSE Sensex Index,73134.32,INR,1.65,1186.77,73964.58,72971.68,Sell
DFMGI,DFM General Index,5544.61,AED,2.03,110.2,5586.42,5437.27,Sell
TASI,Tadawul All Shares Index,11275.9,SAR,0.23,26.36,11312.77,11242.19,Buy
GNRI,QE Index,10270.69,QAR,0.81,82.22,10375.79,10188.47,Sell
EGX30,EGX 30 Index,46731.5,EGP,3.11,1409.9,46731.5,45321.6,Buy
I,IBOV Bovespa Index,187952.91,BRL,0.26,491.07,189130.9,187255.65,Strong buy
ME,S&P/BMV IPC Index,69702.02,MXN,1.59,1091.3,69928.49,68597.24,Strong buy
IMV,S&P MERVAL Index,2999341.73,ARS,0.05,1561.39,3018033.68,2944673.2,Buy
ICAP,MSCI COLCAP Index,2280.95,COP,-0.24,-5.46,2287.52,2255.18,Buy
SP_IPSA,S&P IPSA Index,10856.29,CLP,2.03,216.21,10856.29,10640.08,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,53343.4,PEN,1.6,840.89,53783.33,52380.59,Buy
BUX,Budapest Stock Exchange Index,124307.61,HUF,2.41,2927.05,126035.4,121367.31,Strong buy
GD,ATHEX Composite Index,2130.06,EUR,3.15,65.02,2154.71,2079.97,Buy
BET,Bucharest Exchange Trading Index,27993.14,RON,0.73,203.64,28199.68,27788.38,Buy
IDX30,IDX 30 Index,393.267,IDR,1.21,4.709,397.34,391.485,Sell
SET,SET Index,1470.99,THB,1.58,22.85,1477.96,1464.28,Strong buy
DE30EUR,Germany 30,23398.4,EUR,1.28,295.8,23491.3,23093.0,Neutral
SXXP,STOXX 600,597.7,EUR,2.5,14.55,598.25,588.78,Buy
AEX,AEX,976.73,EUR,1.76,16.92,976.73,966.53,Sell
NZ50G,NZX 50 INDEX,12897.78,NZD,0.56,71.91,12901.57,12825.87,Sell
RUT,US Small Cap 2000 Index,2512.3677,USD,0.64,15.9943,2540.5883,2510.8813,Neutral
NL25EUR,Netherlands 25,976.895,EUR,0.57,5.545,980.12,966.8,Sell
HGX,PHLX Housing Sector,631.39,USD,0.44,2.75,637.14,626.88,Sell
HK33HKD,Hong Kong 33,25301.0,HKD,0.39,97.5,25471.5,25203.5,Neutral
IBEX35,IBEX 35,17580.41,EUR,3.11,530.82,17626.8,17467.6,Buy
RUA,US Small Cap 3000 Index,3743.712,USD,0.7,26.1566,3764.6799,3727.7514,Sell
NYA,NYSE Composite Index,22180.7235,USD,0.41,91.2926,22295.1858,22089.4309,Buy
VIX,VOLATILITY S&P 500,24.53,USD,-2.81,-0.71,25.35,23.5,Neutral
SOX,PHLX Semiconductor,7802.3,USD,2.82,214.1,7893.75,7677.54,Buy
CAC40,CAC 40,7981.28,EUR,2.1,164.33,8006.47,7918.52,Neutral
OSX,PHLX Oil Service Sector,96.23,USD,-1.76,-1.73,97.79,95.52,Buy
