symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7405.72,USD,0.3,21.99,7466.81,7395.13,Neutral
IXIC,US Composite Index,25929.65,USD,0.86,220.22,26179.65,25872.68,Buy
DJI,Dow Jones Industrial Average Index,50786.02,USD,-0.16,-80.77,51277.15,50732.35,Buy
VIX,CBOE Volatility Index,18.92,,-12.04,-2.59,20.35,17.94,Buy
TSX,S&P/TSX Composite index,34478.74,,0.19,65.29,34734.9,34436.72,Buy
UKX,UK 100 INDEX,10373.19,GBP,0.05,5.15,10409.33,10319.17,Neutral
DAX,DAX Index,24616.22,,-0.58,-142.83,24732.6,24426.61,Neutral
PX1,CAC 40 Index,8199.29,,-0.23,-18.95,8230.47,8121.4,Buy
FTMIB,MILANO ITALIA BORSA INDEX,50208.12,EUR,0.63,315.08,50308.45,49342.44,Buy
NI225,Japan 225 Index,64024.38,JPY,-3.85,-2563.52,66115.18,63406.66,Neutral
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),7484.42,KRW,-8.29,-676.18,8048.09,7442.73,Sell
000001,SSE Composite Index,3959.3378,,-1.7,-68.3984,4007.493,3927.8527,Sell
399001,Shenzhen Component Index,14821.1861,,-3.22,-493.5141,15137.7523,14681.642,Sell
HSI,Hang Seng Index,24657.06,,-1.22,-304.89,24837.98,24458.54,Strong sell
STI,STRAITS TIMES INDEX,4963.68,SGD,-1.71,-86.29,4996.4,4952.66,Sell
XJO,S&P/ASX 200 Index,8625.1,,-0.7,-61.0,8705.1,8613.6,Strong sell
NZ50G,S&P/NZX 50 Gross Index,13058.42,,0.15,20.18,13064.55,13022.9,Neutral
FBMKLCI,FBM KLCI,1679.52,,-0.82,-13.91,1684.14,1676.95,Strong sell
COMPOSITE,IDX Composite Index,5342.137,,-4.52,-252.628,5523.942,5317.908,Strong sell
SX5E,STOXX 50,6062.3,EUR,0.0,0.22,6084.53,5980.37,Buy
IBC,IBEX 35 Index,18223.1,,-0.66,-121.8,18413.3,18179.4,Buy
SMI,Swiss Market Index,13320.99,,-0.5,-67.24,13401.53,13265.5,Neutral
WIG20,WIG20 Index,3628.56,,0.58,20.77,3630.44,3569.05,Buy
AEX,AEX-Index,1044.99,,0.37,3.89,1049.73,1029.74,Buy
BEL20,BEL 20 Index,5549.23,,-0.54,-30.37,5577.3,5516.95,Buy
OMXH25,OMX Helsinki 25 Index,6456.0985,,-0.24,-15.4202,6486.5225,6379.9018,Buy
OMXS30,OMX Stockholm 30 Index,3106.7584,,-0.31,-9.6382,3112.0934,3068.4378,Neutral
OMXC25,OMX Copenhagen 25 Index,1741.2406,,-0.88,-15.5259,1752.2132,1729.1222,Sell
BELEX15,BELEX 15 Index,1223.77,,-0.34,-4.16,1227.93,1223.77,Neutral
OMXTGI,OMX Tallinn Gross Index,2093.7906,,-0.65,-13.6789,2102.3944,2089.2594,Sell
XU100,BIST 100 Index,13860.59,,1.22,166.4,13922.93,13580.41,Sell
TA35,TA-35 Index,4281.85,,0.33,14.21,4281.85,4161.16,Sell
SA40,SOUTH AFRICA TOP 40 INDEX,103117.55,ZAR,-0.29,-302.0,103516.32,102354.01,Strong sell
NIFTY,Nifty 50 Index,23123.0,,-1.04,-243.7,23267.3,23070.15,Strong sell
SENSEX,BSE Sensex Index,73524.26,,-0.97,-719.08,73934.35,73318.94,Strong sell
DFMGI,DFM General Index,5734.81,,-0.57,-32.96,5764.92,5673.92,Sell
TASI,Tadawul All Shares Index,10973.08,,0.41,44.29,10982.03,10879.94,Sell
GNRI,QE Index,10092.04,,-2.07,-213.08,10305.12,10090.01,Strong sell
EGX30,EGX 30 Index,51882.8,,-0.54,-281.8,52403.0,51674.2,Sell
IBOV,Bovespa Index,168668.72,,-0.21,-350.4,169645.78,168129.61,Sell
ME,S&P/BMV IPC Index,65698.1,,-0.67,-443.28,66420.73,65594.67,Sell
IMV,S&P MERVAL Index,3112024.27,,0.89,27407.63,3147166.82,3075858.11,Buy
ICAP,MSCI COLCAP Index,2192.97,,-1.58,-35.22,2237.96,2192.25,Neutral
