symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7753.11,,-0.06,-4.53,7773.76,7743.11,Buy
IXIC,US Composite Index,26605.35,USD,-0.32,-85.27,26724.63,26548.26,Buy
DJI,Dow Jones Industrial Average,53975.98,,-0.11,-60.95,54072.66,53850.19,Buy
VIX,CBOE Volatility Index,15.46,,3.76,0.56,15.72,15.1,Sell
TSX,S&P/TSX Composite index,36458.33,,0.21,77.1,36534.15,36298.6,Buy
UKX,UK 100 INDEX,10862.49,GBP,-0.35,-38.59,10910.87,10829.0,Buy
DAX,DAX Index,26323.88,,0.02,4.43,26441.91,26302.19,Buy
PX1,CAC 40 Index,8726.03,,0.13,11.1,8730.03,8692.35,Buy
FTMIB,MILANO ITALIA BORSA INDEX,53663.87,EUR,-0.1,-53.31,53870.73,53599.26,Buy
NI225,Japan 225 Index,66970.0,JPY,2.08,1363.36,67006.84,65848.58,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6299.67,KRW,0.65,40.89,6394.06,6232.45,Sell
000001,SSE Composite Index,3966.59,,0.67,26.56,3967.59,3938.63,Buy
399001,Shenzhen Component Index,14316.96,,0.04,5.95,14373.77,14102.66,Neutral
HSI,Hang Seng Index,25937.49,,1.05,269.46,25957.75,25720.46,Strong buy
STI,STRAITS TIMES INDEX,5698.44,SGD,1.05,59.44,5700.07,5644.56,Strong buy
XJO,S&P/ASX 200 Index,9232.6,,-0.33,-31.0,9267.3,9204.5,Buy
NZ50G,S&P/NZX 50 Gross Index,13888.24,,0.46,64.11,13920.36,13812.99,Buy
FBMKLCI,FBM KLCI,1735.37,,-0.02,-0.38,1738.97,1730.35,Buy
COMPOSITE,IDX Composite Index,6365.374,,-0.69,-44.28,6462.738,6362.758,Neutral
SX5E,STOXX 50,6535.63,EUR,0.18,11.76,6558.53,6520.07,Buy
IBC,IBEX 35 Index,20173.0,,-0.01,-3.0,20256.1,20092.2,Buy
SMI,Swiss Market Index,14633.7,,0.61,88.79,14633.7,14545.64,Strong buy
WIG20,WIG20 Index,4024.05,,0.59,23.8,4025.74,3975.63,Buy
AEX,AEX-Index,1113.35,,0.17,1.88,1117.01,1111.02,Buy
BEL20,BEL 20 Index,5767.78,,-0.17,-9.93,5779.64,5744.41,Buy
OMXH25,OMX Helsinki 25 Index,6227.691,,-0.18,-11.0449,6247.2213,6209.5139,Buy
OMXS30,OMX Stockholm 30 Index,3305.5734,,-0.2,-6.7631,3315.3835,3294.4412,Buy
OMXC25,OMX Copenhagen 25 Index,1834.2767,,-0.64,-11.8578,1849.2601,1831.1146,Neutral
BELEX15,BELEX 15 Index,1282.33,,1.6,20.2,1282.92,1258.07,Strong buy
OMXTGI,OMX Tallinn Gross Index,2151.3524,,-0.27,-5.7418,2159.3584,2150.5417,Buy
XU100,BIST 100 Index,13811.6,,0.23,32.21,13910.91,13779.08,Neutral
TA35,TA-35 Index,4156.59,,-0.3,-12.38,4195.41,4136.4,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,109593.02,ZAR,2.18,2334.64,109990.05,107158.94,Strong buy
NIFTY,Nifty 50 Index,24583.8,,0.05,13.15,24620.95,24511.1,Buy
SENSEX,BSE Sensex Index,78542.44,,0.06,43.27,78676.98,78298.92,Buy
DFMGI,DFM General Index,5901.08,,-0.73,-43.42,5943.46,5897.99,Buy
TASI,Tadawul All Shares Index,10845.58,,0.26,28.57,10866.51,10809.39,Neutral
GNRI,QE Index,10097.44,,-0.03,-2.67,10113.37,10045.82,Sell
EGX30,EGX 30 Index,54876.0,,-0.45,-249.4,55159.0,54799.1,Buy
IBOV,Bovespa Index,172179.93,,-0.19,-333.49,172935.59,171524.22,Sell
ME,S&P/BMV IPC Index,66438.58,,-0.75,-500.06,66955.02,66247.0,Sell
IMV,S&P MERVAL Index,3122064.44,,1.14,35279.9,3127309.36,3066820.91,Neutral
ICAP,MSCI COLCAP Index,2372.5,,0.94,22.06,2379.82,2336.76,Strong buy
MXNUAMPEGEN,MSCI NUAM Peru General,59693.55,,0.19,112.22,60011.01,59434.34,Buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6535.62,,0.18,11.76,6558.53,6520.07,Buy
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),320.37,,0.26,0.84,320.37,317.69,Buy
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),660.45,,0.03,0.2,662.1,659.12,Buy
BUX,Budapest Stock Exchange Index,148587.82,,-0.03,-44.73,148948.0,147720.38,Buy
GD,ATHEX Composite Index,2606.95,,-0.31,-8.12,2616.12,2597.26,Buy
BET,Bucharest Exchange Trading Index,35959.56,,1.3,459.77,35961.43,35427.88,Buy
IDX30,IDX 30 Index,355.76,,-1.01,-3.645,361.598,355.673,Neutral
SET,SET Index,1624.36,,0.77,12.36,1630.73,1621.18,Buy
SXXP,STOXX 600,660.46,EUR,0.03,0.2,662.1,659.12,Buy
DJI,Dow Jones Industrial Average Index,53981.41,USD,-0.11,-60.99,54078.41,53855.39,Buy
HK33HKD,Hong Kong 33,25956.8,HKD,0.56,144.3,26008.8,25703.5,Strong buy
SSMI,Swiss Market Index,14633.7,CHF,0.61,88.8,14633.7,14545.64,Strong buy
HGX,PHLX Housing Sector,676.89,USD,-2.19,-15.16,687.43,674.42,Sell
AEX,AEX,1113.36,EUR,0.17,1.88,1117.01,1111.02,Buy
NL25EUR,Netherlands 25,1113.07,EUR,0.05,0.575,1117.322,1111.172,Buy
DE30EUR,Germany 30,26339.8,EUR,-0.12,-30.4,26446.7,26292.7,Buy
NZ50G,NZX 50 INDEX,13888.24,NZD,0.0,0.01,13888.24,13888.24,Buy
IBEX35,IBEX 35,20173.01,EUR,-0.01,-3.0,20256.1,20092.2,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,390.15,USD,2.45,9.32,390.15,390.15,Strong buy
XAX,NYSE American Composite Index,8721.1,USD,2.3,196.47,8768.91,8524.65,Strong buy
RUI,US Small Cap 1000 Index,4225.7826,USD,-0.05,-2.2075,4236.8421,4221.045,Buy
XAU,PHLX Gold/Silver Sector,370.94,USD,0.65,2.38,372.41,360.71,Buy
CAC40,CAC 40,8726.04,EUR,0.13,11.1,8730.03,8692.35,Buy
VIX,VOLATILITY S&P 500,15.45,USD,3.76,0.56,15.72,15.1,Sell
SOX,PHLX Semiconductor,11993.85,USD,-2.94,-362.94,12432.94,11992.95,Neutral
RUT,US Small Cap 2000 Index,3017.3969,USD,-0.56,-17.0975,3031.8142,3013.1263,Buy
OSX,PHLX Oil Service Sector,101.64,USD,5.83,5.6,101.64,97.03,Strong buy
DEU40,GERMAN STOCK INDEX (DAX),26323.89,EUR,0.02,4.43,26441.91,26302.19,Buy
RUA,US Small Cap 3000 Index,4410.8693,USD,-0.07,-3.2497,4422.4841,4406.0767,Buy
NYA,NYSE Composite Index,24667.88,USD,0.3,72.64,24692.69,24573.77,Buy
US30USD,US Wall St 30,53964.5,USD,-0.12,-66.5,54066.4,53850.0,Buy
AU200AUD,Australia 200,9234.0,AUD,-0.63,-58.5,9266.0,9200.0,Buy
N100,Euronext 100 Index,1972.84,,0.19,3.74,1979.39,1968.08,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,75.46,USD,4.76,3.43,75.46,72.03,Buy
