symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7757.64,,0.62,47.68,7763.08,7719.19,Buy
IXIC,US Composite Index,26690.61,USD,1.3,342.25,26712.62,26478.01,Buy
DJI,Dow Jones Industrial Average,54036.93,,0.28,151.83,54094.65,53807.94,Buy
VIX,CBOE Volatility Index,14.9,,-1.65,-0.25,15.36,14.77,Sell
TSX,S&P/TSX Composite index,36381.23,,0.68,244.92,36385.78,36234.5,Strong buy
UKX,UK 100 INDEX,10901.08,GBP,0.31,33.2,10959.94,10855.17,Strong buy
DAX,DAX Index,26319.45,,0.69,179.32,26445.18,26223.64,Buy
PX1,CAC 40 Index,8714.93,,0.17,15.22,8755.03,8697.19,Buy
FTMIB,MILANO ITALIA BORSA INDEX,53717.18,EUR,0.06,34.47,54041.8,53551.1,Buy
NI225,Japan 225 Index,65606.64,JPY,-0.12,-76.4,65990.72,64651.49,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6258.78,KRW,-0.6,-37.61,6415.6,6158.73,Sell
000001,SSE Composite Index,3940.04,,1.02,39.68,3940.93,3885.62,Buy
399001,Shenzhen Component Index,14311.01,,1.42,200.89,14396.07,14049.34,Buy
HSI,Hang Seng Index,25668.03,,0.54,137.75,25669.52,25393.13,Buy
STI,STRAITS TIMES INDEX,5698.44,SGD,1.05,59.44,5700.07,5644.56,Strong buy
XJO,S&P/ASX 200 Index,9263.6,,-0.09,-8.0,9274.7,9216.7,Buy
NZ50G,S&P/NZX 50 Gross Index,13824.13,,-0.96,-133.93,13958.06,13824.13,Buy
FBMKLCI,FBM KLCI,1735.75,,-0.08,-1.4,1739.14,1729.34,Buy
COMPOSITE,IDX Composite Index,6409.654,,1.04,65.943,6409.654,6347.429,Buy
SX5E,STOXX 50,6523.87,EUR,0.33,21.3,6559.99,6508.13,Buy
IBC,IBEX 35 Index,20176.0,,-0.02,-4.4,20288.4,20055.0,Buy
SMI,Swiss Market Index,14544.91,,0.18,26.16,14624.87,14542.45,Buy
WIG20,WIG20 Index,4000.25,,-0.54,-21.91,4033.53,3985.99,Buy
AEX,AEX-Index,1111.47,,-0.09,-1.0,1116.68,1110.69,Buy
BEL20,BEL 20 Index,5777.71,,0.3,17.51,5817.15,5776.09,Buy
OMXH25,OMX Helsinki 25 Index,6238.7359,,-0.01,-0.9046,6256.9406,6222.7425,Buy
OMXS30,OMX Stockholm 30 Index,3312.3365,,-0.32,-10.7635,3329.2836,3305.3044,Buy
OMXC25,OMX Copenhagen 25 Index,1846.1345,,1.23,22.4793,1854.9804,1824.2739,Buy
BELEX15,BELEX 15 Index,1262.13,,1.9,23.48,1281.27,1238.65,Strong buy
OMXTGI,OMX Tallinn Gross Index,2157.0942,,-0.06,-1.2639,2160.7032,2155.365,Buy
XU100,BIST 100 Index,13779.39,,-0.14,-19.43,13956.18,13698.81,Sell
TA35,TA-35 Index,4168.97,,0.98,40.51,4173.79,4141.25,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,109593.02,ZAR,2.18,2334.64,109990.05,107158.94,Strong buy
NIFTY,Nifty 50 Index,24570.65,,-0.27,-65.35,24630.4,24522.75,Buy
SENSEX,BSE Sensex Index,78499.17,,-0.58,-455.59,78757.4,78377.07,Buy
DFMGI,DFM General Index,5944.5,,0.45,26.54,5953.07,5898.14,Buy
TASI,Tadawul All Shares Index,10811.57,,-0.7,-75.98,10910.14,10811.57,Neutral
GNRI,QE Index,10112.25,,-0.68,-69.57,10202.28,10112.25,Sell
EGX30,EGX 30 Index,54676.9,,0.03,17.3,55003.9,54582.6,Buy
IBOV,Bovespa Index,172513.42,,-1.73,-3032.94,176116.84,172131.2,Strong sell
ME,S&P/BMV IPC Index,66938.64,,0.82,542.49,67185.88,66394.89,Buy
