symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6843.21,USD,0.1,7.03,6866.99,6775.5,Sell
IXIC,US Composite Index,22578.37,USD,0.14,31.7,22690.83,22256.76,Sell
DJI,Dow Jones Industrial Average Index,49533.2,USD,0.07,32.26,49732.37,49169.84,Buy
VIX,CBOE Volatility Index,20.29,,-1.5,-0.31,22.96,19.76,Buy
TSX,S&P/TSX Composite index,32896.55,CAD,-0.54,-177.16,32975.54,32537.12,Buy
UKX,UK 100 INDEX,10556.17,GBP,0.79,82.47,10556.17,10472.66,Strong buy
DAX,DAX Index,24998.4,EUR,0.8,197.49,25020.64,24734.04,Strong buy
PX1,CAC 40 Index,8361.46,EUR,0.54,44.96,8368.25,8292.13,Strong buy
FTMIB,MILANO ITALIA BORSA INDEX,45764.06,EUR,0.76,344.87,45799.31,45293.56,Buy
NI225,Japan 225 Index,56566.44,JPY,-0.42,-239.92,56926.24,56135.12,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5507.02,KRW,-0.28,-15.25,5583.74,5480.92,Buy
000001,SSE Composite Index,4082.0726,CNY,-1.26,-51.9452,4123.8443,4079.7702,Sell
399001,Shenzhen Component Index,14100.1897,CNY,-1.28,-182.8086,14258.8259,14092.8401,Neutral
HSI,Hang Seng Index,26705.94,HKD,0.52,138.82,26734.41,26382.41,Neutral
STI,STRAITS TIMES INDEX,4938.59,SGD,0.02,0.8,4941.42,4920.96,Buy
XJO,S&P/ASX 200 Index,8958.9,AUD,0.24,21.8,8996.1,8937.1,Buy
NZ50G,S&P/NZX 50 Gross Index,13076.74,NZD,0.35,45.12,13079.11,13022.3,Sell
FBMKLCI,FBM KLCI,1741.26,,0.1,1.72,1743.01,1733.06,Buy
COMPOSITE,IDX Composite Index,8212.271,IDR,-0.64,-53.081,8251.989,8170.587,Sell
SX5E,STOXX 50,6021.86,EUR,0.72,42.97,6026.54,5954.14,Buy
IBC,IBEX 35 Index,17955.4,EUR,0.6,107.4,17983.8,17831.6,Strong buy
SMI,Swiss Market Index,13752.84,CHF,0.71,96.84,13767.49,13668.4,Strong buy
WIG20,WIG20 Index,3321.64,PLN,-1.27,-42.69,3346.63,3306.56,Sell
AEX,AEX-Index,995.8,EUR,0.27,2.7,997.07,988.78,Buy
BEL20,BEL 20 Index,5644.03,EUR,0.8,45.03,5650.86,5581.58,Strong buy
OMXH25,OMX Helsinki 25 Index,5995.3812,EUR,0.62,37.1847,5995.3812,5928.8903,Buy
OMXS30,OMX Stockholm 30 Index,3130.1221,SEK,0.27,8.3187,3132.7526,3098.9232,Buy
OMXC25,OMX Copenhagen 25 Index,1811.0758,DKK,0.6,10.8839,1818.6977,1798.6509,Neutral
BELEX15,BELEX 15 Index,1255.71,RSD,-0.36,-4.55,1255.71,1254.84,Sell
OMXRGI,OMX Riga Gross Index,904.2916,EUR,-0.35,-3.2157,905.9222,900.8325,Sell
OMXTGI,OMX Tallinn Gross Index,2075.5472,EUR,-0.05,-1.0568,2077.3365,2073.8852,Neutral
XU100,BIST 100 Index,14227.29,TRY,-0.78,-112.01,14409.27,14227.29,Buy
TA35,TA-35 Index,4196.3,ILS,0.25,10.55,4203.5,4161.12,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,111292.81,ZAR,-1.4,-1585.41,112878.21,111292.81,Sell
NIFTY,Nifty 50 Index,25725.4,INR,0.17,42.65,25764.4,25570.3,Buy
SENSEX,S&P BSE SENSEX Index,83450.96,INR,0.21,173.81,83598.0,82987.43,Buy
DFMGI,DFM General Index,6684.35,AED,-0.26,-17.68,6705.45,6645.34,Buy
TASI,Tadawul All Shares Index,11098.06,SAR,-0.77,-85.79,11168.05,11042.84,Neutral
GNRI,QE Index,11362.59,QAR,-0.56,-64.0,11426.59,11303.45,Neutral
EGX30,EGX 30 Index,51833.8,EGP,0.66,340.3,52105.9,51441.6,Buy
I,IBOV Bovespa Index,186464.3,BRL,-0.69,-1302.12,187765.82,183662.18,Buy
ME,S&P/BMV IPC Index,71155.69,MXN,-0.28,-197.6,71288.08,70691.03,Buy
IMV,S&P MERVAL Index,2816127.94,ARS,-1.25,-35651.85,2877890.51,2809051.57,Sell
ICAP,MSCI COLCAP Index,2362.45,COP,0.04,1.01,2364.25,2344.75,Neutral
SP_IPSA,S&P IPSA Index,10892.26,CLP,-0.18,-19.32,10948.47,10824.35,Neutral
MXNUAMPEGEN,MSCI NUAM Peru General,52788.23,PEN,-1.49,-800.65,53606.08,52112.69,Neutral
BUX,Budapest Stock Exchange Index,124907.35,HUF,0.42,517.87,125086.2,122332.65,Neutral
GD,ATHEX Composite Index,2253.06,EUR,-1.14,-26.04,2288.88,2248.41,Sell
BET,Bucharest Exchange Trading Index,28579.34,RON,0.88,250.08,28835.8,28324.32,Buy
IDX30,IDX 30 Index,431.884,IDR,-0.91,-3.946,434.766,430.041,Sell
US30USD,US Wall St 30,49571.0,USD,0.06,30.0,49719.2,49165.6,Buy
VIX,VOLATILITY S&P 500,20.3,USD,-1.41,-0.29,22.96,19.76,Buy
NYA,NYSE Composite Index,23300.7794,USD,-0.11,-25.3076,23353.6134,23115.113,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,68.8383,USD,-1.81,-1.2658,70.1041,68.8383,Buy
NL25EUR,Netherlands 25,998.03,EUR,0.35,3.525,999.58,988.58,Buy
XAU,PHLX Gold/Silver Sector,406.63,USD,-3.14,-13.18,412.24,393.39,Buy
IBEX35,IBEX 35,17955.41,EUR,0.6,107.4,17983.8,17831.6,Strong buy
RUI,US Small Cap 1000 Index,3736.1931,USD,0.09,3.5271,3748.4856,3699.186,Sell
HGX,PHLX Housing Sector,750.5,USD,-1.64,-12.52,766.36,741.22,Buy
SSMI,Swiss Market Index,13752.85,CHF,0.71,96.86,13767.49,13668.4,Strong buy
XAX,NYSE American Composite Index,8455.1424,USD,-2.31,-200.2564,8655.3988,8288.4462,Buy
OSX,PHLX Oil Service Sector,92.33,USD,-0.9,-0.83,93.88,90.54,Buy
N100,Euronext 100 Index,1796.65,EUR,0.49,8.71,1797.92,1781.06,Buy
HK33HKD,Hong Kong 33,26710.2,HKD,0.67,178.0,26721.2,26373.2,Neutral
SXXP,STOXX 600,621.3,EUR,0.45,2.77,621.63,617.07,Buy
DE30EUR,Germany 30,25041.2,EUR,0.84,207.6,25063.2,24689.0,Strong buy
CAC40,CAC 40,8361.47,EUR,0.54,44.96,8368.25,8292.13,Strong buy
RUA,US Small Cap 3000 Index,3897.3435,USD,0.09,3.5014,3910.3161,3858.1792,Sell
AEX,AEX,995.81,EUR,0.27,2.71,997.07,988.78,Buy
AU200AUD,Australia 200,8994.6,AUD,0.54,48.1,9009.6,8925.1,Strong buy
DEU40,GERMAN STOCK INDEX (DAX),24998.41,EUR,0.8,197.49,25020.64,24734.04,Strong buy
RUT,US Small Cap 2000 Index,2646.5853,USD,-0.0,-0.1114,2659.4637,2611.3433,Buy
NZ50G,NZX 50 INDEX,13089.4,NZD,0.44,57.77,13093.06,13022.3,Sell
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,302.14,USD,-1.44,-4.4,302.14,302.14,Sell
SOX,PHLX Semiconductor,8136.03,USD,-0.02,-1.82,8210.52,7926.98,Buy
