symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6816.62,USD,-0.94,-65.01,6840.05,6710.42,Sell
IXIC,US Composite Index,22516.68,USD,-1.02,-232.18,22601.59,22124.78,Sell
DJI,Dow Jones Industrial Average Index,48501.28,USD,-0.83,-403.51,48695.36,47626.85,Sell
VIX,CBOE Volatility Index,23.57,,9.93,2.13,28.15,22.18,Strong buy
TSX,S&P/TSX Composite index,33784.94,CAD,-2.19,-756.33,34147.74,33136.51,Buy
UKX,UK 100 INDEX,10484.14,GBP,-2.75,-295.96,10780.25,10406.14,Neutral
DAX,DAX Index,23790.65,EUR,-3.44,-847.35,24239.52,23601.11,Strong sell
PX1,CAC 40 Index,8103.84,EUR,-3.46,-290.48,8298.31,8086.68,Sell
FTMIB,MILANO ITALIA BORSA INDEX,44468.45,EUR,-3.92,-1811.94,45648.41,44036.05,Sell
NI225,Japan 225 Index,56279.0,JPY,-3.06,-1778.19,57890.76,56091.54,Neutral
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5791.92,KRW,-7.24,-452.22,6180.45,5791.65,Buy
000001,SSE Composite Index,4122.676,CNY,-1.43,-59.9149,4197.228,4116.011,Buy
399001,Shenzhen Component Index,14022.3914,CNY,-3.07,-443.397,14526.0564,14007.6484,Sell
HSI,Hang Seng Index,25768.08,HKD,-1.12,-291.77,26218.93,25727.0,Sell
STI,STRAITS TIMES INDEX,4916.66,SGD,0.53,25.79,4952.36,4899.81,Neutral
XJO,S&P/ASX 200 Index,9077.3,AUD,-1.34,-123.6,9200.9,9062.6,Buy
NZ50G,S&P/NZX 50 Gross Index,13547.92,NZD,-0.53,-72.29,13626.96,13520.77,Buy
FBMKLCI,FBM KLCI,1711.95,,0.69,11.74,1715.93,1704.23,Neutral
COMPOSITE,IDX Composite Index,7939.767,IDR,-0.96,-77.066,8098.392,7932.52,Strong sell
SX5E,STOXX 50,5771.74,EUR,-3.59,-215.18,5937.33,5736.8,Sell
IBC,IBEX 35 Index,17062.4,EUR,-4.55,-813.4,17621.7,16904.4,Sell
SMI,Swiss Market Index,13404.93,CHF,-3.1,-429.17,13645.51,13348.37,Sell
WIG20,WIG20 Index,3249.38,PLN,-4.5,-152.98,3377.76,3239.23,Sell
AEX,AEX-Index,990.24,EUR,-2.55,-25.91,1007.45,983.27,Sell
BEL20,BEL 20 Index,5252.0,EUR,-2.13,-114.22,5287.34,5216.02,Sell
