symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7511.34,USD,-0.57,-42.94,7564.96,7508.68,Buy
IXIC,US Composite Index,26376.33,USD,-1.15,-307.61,26788.62,26369.39,Buy
DJI,Dow Jones Industrial Average Index,51999.68,USD,0.64,328.64,52190.29,51712.63,Strong buy
VIX,CBOE Volatility Index,16.41,,1.3,0.21,16.44,15.77,Sell
TSX,S&P/TSX Composite index,35389.58,,0.32,113.94,35456.79,35261.03,Buy
UKX,UK 100 INDEX,10494.22,GBP,0.61,63.61,10523.51,10428.56,Strong buy
DAX,DAX Index,24910.41,,0.07,16.4,25110.28,24900.73,Buy
PX1,CAC 40 Index,8447.27,,0.75,63.26,8461.94,8401.59,Strong buy
FTMIB,MILANO ITALIA BORSA INDEX,52432.57,EUR,1.15,596.61,52530.55,52011.9,Buy
NI225,Japan 225 Index,69404.28,JPY,0.13,87.0,70020.68,69095.67,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),8726.61,KRW,2.11,180.62,8753.82,8540.41,Buy
000001,SSE Composite Index,4091.8917,,-0.11,-4.58,4103.9259,4077.8702,Buy
399001,Shenzhen Component Index,15675.2457,,0.93,144.1362,15761.0035,15537.5027,Buy
HSI,Hang Seng Index,24493.95,,-1.4,-348.72,24844.98,24378.69,Strong sell
STI,STRAITS TIMES INDEX,5116.87,SGD,0.78,39.57,5122.09,5075.34,Buy
XJO,S&P/ASX 200 Index,8917.7,,0.04,3.7,8917.7,8834.0,Strong buy
NZ50G,S&P/NZX 50 Gross Index,13371.07,,-0.41,-55.06,13426.13,13371.07,Buy
FBMKLCI,FBM KLCI,1709.99,,1.1,18.6,1711.2,1685.57,Buy
COMPOSITE,IDX Composite Index,6254.966,,4.12,247.31,6345.799,6118.076,Neutral
SX5E,STOXX 50,6257.43,EUR,0.45,27.99,6287.26,6238.5,Buy
IBC,IBEX 35 Index,19163.6,,0.69,131.6,19163.6,19035.8,Strong buy
SMI,Swiss Market Index,13761.53,,0.32,43.99,13799.36,13701.83,Buy
WIG20,WIG20 Index,3738.22,,1.8,66.06,3761.66,3680.08,Strong buy
AEX,AEX-Index,1070.05,,-0.51,-5.47,1079.38,1069.45,Buy
BEL20,BEL 20 Index,5664.53,,-0.34,-19.2,5701.24,5658.09,Buy
OMXH25,OMX Helsinki 25 Index,6307.8604,,-0.08,-4.901,6369.5166,6303.8132,Neutral
OMXS30,OMX Stockholm 30 Index,3141.6317,,0.23,7.3158,3173.6779,3138.3641,Buy
OMXC25,OMX Copenhagen 25 Index,1745.5631,,-0.95,-16.6548,1767.3131,1743.6022,Strong sell
BELEX15,BELEX 15 Index,1226.79,,0.21,2.62,1226.79,1212.15,Buy
OMXTGI,OMX Tallinn Gross Index,2102.8718,,-0.02,-0.3861,2104.0252,2096.0081,Sell
XU100,BIST 100 Index,14493.09,,0.32,46.67,14575.31,14417.9,Buy
TA35,TA-35 Index,4210.43,,-1.07,-45.46,4266.54,4200.85,Sell
SA40,SOUTH AFRICA TOP 40 INDEX,107546.5,ZAR,2.72,2848.71,108321.62,104697.8,Buy
NIFTY,Nifty 50 Index,23989.15,,0.57,135.25,24002.6,23888.2,Buy
SENSEX,BSE Sensex Index,76808.48,,0.71,544.15,76846.74,76443.34,Buy
DFMGI,DFM General Index,6054.98,,1.7,100.94,6133.66,5958.3,Strong buy
TASI,Tadawul All Shares Index,11145.55,,0.45,49.69,11172.15,11101.35,Buy
GNRI,QE Index,10551.42,,-0.02,-2.33,10594.78,10532.27,Buy
EGX30,EGX 30 Index,52047.2,,-0.5,-259.5,52325.5,51931.1,Neutral
IBOV,Bovespa Index,169648.47,,-0.45,-766.66,170415.52,169121.31,Sell
ME,S&P/BMV IPC Index,68482.94,,0.4,275.34,68831.15,68090.56,Buy
IMV,S&P MERVAL Index,3254705.52,,-2.92,-98002.09,3361860.61,3235382.37,Buy
ICAP,MSCI COLCAP Index,2371.18,,-0.65,-15.6,2371.92,2331.75,Buy
SP_IPSA,S&P IPSA Index,10903.59,,0.23,24.61,10940.63,10878.98,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,57182.97,,1.05,594.5,57344.47,56668.45,Buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6257.42,,0.45,27.99,6287.26,6238.5,Buy
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),289.1,,1.9,5.4,289.17,284.26,Strong buy
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),636.0,,0.25,1.56,638.38,634.68,Buy
BUX,Budapest Stock Exchange Index,138730.73,,0.82,1127.95,138868.56,137385.02,Buy
GD,ATHEX Composite Index,2475.32,,0.52,12.69,2482.1,2455.43,Strong buy
BET,Bucharest Exchange Trading Index,30179.49,,0.03,9.61,30257.99,29961.52,Buy
IDX30,IDX 30 Index,354.188,,4.48,15.2,359.54,346.024,Neutral
SET,SET Index,1588.05,,-0.23,-3.67,1596.23,1583.96,Buy
NL25EUR,Netherlands 25,1065.525,EUR,-0.95,-10.222,1079.247,1065.05,Buy
OSX,PHLX Oil Service Sector,96.26,USD,-2.42,-2.39,98.61,96.17,Sell
