symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7553.67,USD,-0.74,-56.1,7605.35,7551.22,Buy
IXIC,US Composite Index,26853.99,USD,-0.89,-239.92,27130.88,26769.16,Buy
DJI,Dow Jones Industrial Average Index,50687.08,USD,-1.21,-620.72,51220.92,50687.07,Buy
VIX,CBOE Volatility Index,16.06,,1.84,0.29,16.63,15.94,Sell
TSX,S&P/TSX Composite index,34801.54,,-1.05,-367.92,35111.48,34799.86,Buy
UKX,UK 100 INDEX,10332.29,GBP,-0.4,-41.23,10383.07,10322.36,Sell
DAX,DAX Index,24795.94,,-1.31,-328.23,24973.15,24761.96,Buy
PX1,CAC 40 Index,8150.42,,-0.71,-58.67,8199.03,8150.42,Buy
FTMIB,MILANO ITALIA BORSA INDEX,50038.16,EUR,-1.07,-540.37,50527.39,50038.16,Buy
NI225,Japan 225 Index,68401.91,JPY,2.5,1667.89,68786.49,67238.53,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),8801.5,KRW,0.15,13.11,8933.62,8503.12,Buy
000001,SSE Composite Index,4083.974,,0.22,8.8724,4107.0458,4059.9067,Neutral
399001,Shenzhen Component Index,15704.7108,,0.73,113.5826,15962.3649,15542.6561,Strong buy
HSI,Hang Seng Index,25633.21,,-1.56,-405.11,25953.01,25569.45,Sell
STI,STRAITS TIMES INDEX,5138.25,SGD,0.8,40.83,5150.69,5112.86,Strong buy
XJO,S&P/ASX 200 Index,8785.7,,0.7,61.3,8810.5,8724.4,Buy
NZ50G,S&P/NZX 50 Gross Index,13049.43,,-0.5,-65.65,13118.69,13049.43,Sell
FBMKLCI,FBM KLCI,1672.74,,-0.61,-10.33,1693.09,1672.74,Sell
COMPOSITE,IDX Composite Index,5941.066,,-4.11,-254.361,6213.801,5841.996,Strong sell
SX5E,STOXX 50,6053.58,EUR,-0.89,-54.28,6105.17,6050.2,Buy
IBC,IBEX 35 Index,18176.0,,-0.53,-96.0,18400.0,18176.0,Buy
SMI,Swiss Market Index,13218.32,,-0.66,-87.4,13338.07,13152.78,Sell
WIG20,WIG20 Index,3679.54,,0.3,11.03,3687.7,3656.78,Buy
AEX,AEX-Index,1043.95,,-0.49,-5.11,1053.37,1042.82,Strong buy
BEL20,BEL 20 Index,5500.3,,-0.89,-49.26,5517.05,5482.86,Neutral
OMXH25,OMX Helsinki 25 Index,6602.8432,,0.61,40.0147,6621.1309,6555.1618,Strong buy
OMXS30,OMX Stockholm 30 Index,3134.4604,,-0.49,-15.4543,3142.4718,3121.838,Buy
OMXC25,OMX Copenhagen 25 Index,1734.7425,,-1.01,-17.7772,1751.1683,1734.7425,Sell
BELEX15,BELEX 15 Index,1226.7,,-0.19,-2.32,1229.65,1226.39,Buy
OMXTGI,OMX Tallinn Gross Index,2103.2569,,-0.09,-1.8704,2103.6351,2097.8089,Sell
XU100,BIST 100 Index,13965.65,,-1.65,-234.55,14219.96,13940.54,Neutral
TA35,TA-35 Index,4262.85,,-1.07,-46.11,4313.11,4248.63,Sell
SA40,SOUTH AFRICA TOP 40 INDEX,105239.48,ZAR,-0.96,-1017.78,106313.09,104895.64,Sell
NIFTY,Nifty 50 Index,23405.6,,-0.33,-77.95,23459.65,23151.5,Sell
SENSEX,BSE Sensex Index,74346.17,,-0.41,-303.67,74515.65,73492.6,Strong sell
DFMGI,DFM General Index,5686.41,,-0.8,-45.89,5746.63,5654.79,Strong sell
TASI,Tadawul All Shares Index,11002.04,,-0.12,-13.51,11047.53,10975.96,Sell
GNRI,QE Index,10392.54,,-0.14,-14.91,10407.45,10359.67,Strong sell
EGX30,EGX 30 Index,52564.4,,-0.69,-362.6,53085.8,52363.5,Neutral
IBOV,Bovespa Index,170330.63,,-2.22,-3867.01,174192.19,170007.55,Strong sell
ME,S&P/BMV IPC Index,68285.82,,-0.88,-604.51,68963.09,68187.42,Sell
IMV,S&P MERVAL Index,3164196.01,,-1.86,-60067.86,3225899.49,3150233.93,Buy
ICAP,MSCI COLCAP Index,2238.99,,-1.13,-25.62,2264.55,2230.23,Buy
SP_IPSA,S&P IPSA Index,10359.94,,-1.04,-109.24,10469.18,10325.57,Sell
MXNUAMPEGEN,MSCI NUAM Peru General,54085.37,,-2.02,-1113.75,55093.45,53745.43,Buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6053.57,,-0.89,-54.28,6105.17,6050.2,Buy
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),268.32,,-1.66,-4.53,271.86,268.32,Buy
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),621.19,,-0.66,-4.15,624.88,621.05,Buy
BUX,Budapest Stock Exchange Index,134720.16,,-0.94,-1277.28,136958.63,134719.77,Buy
GD,ATHEX Composite Index,2352.75,,-0.92,-21.73,2373.88,2352.75,Buy
BET,Bucharest Exchange Trading Index,29802.63,,-0.99,-297.24,30322.4,29802.08,Neutral
IDX30,IDX 30 Index,333.843,,-4.5,-15.73,349.762,331.586,Strong sell
SET,SET Index,1588.06,,1.26,19.69,1598.57,1567.0,Strong buy
NYA,NYSE Composite Index,23276.49,USD,-0.87,-204.45,23480.92,23276.49,Buy
DEU40,GERMAN STOCK INDEX (DAX),24795.95,EUR,-1.31,-328.23,24973.15,24761.96,Buy
NL25EUR,Netherlands 25,1042.03,EUR,-0.72,-7.525,1052.03,1041.955,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,73.58,USD,0.2,0.14,73.58,73.43,Sell
NZ50G,NZX 50 INDEX,13093.36,NZD,-0.17,-21.72,13118.69,13048.4,Neutral
SOX,PHLX Semiconductor,13916.95,USD,1.39,190.68,13998.14,13554.37,Strong buy
RUI,US Small Cap 1000 Index,4107.0999,USD,-0.74,-30.5,4135.47,4105.82,Buy
XAX,NYSE American Composite Index,8750.57,USD,-0.14,-12.28,8844.17,8749.41,Sell
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,388.99,USD,0.0,0.01,388.99,388.99,Buy
CAC40,CAC 40,8150.42,EUR,-0.71,-58.68,8199.03,8150.42,Buy
SSMI,Swiss Market Index,13218.31,CHF,-0.66,-87.4,13338.07,13152.78,Sell
AU200AUD,Australia 200,8714.1,AUD,-0.6,-52.5,8808.6,8712.6,Neutral
US30USD,US Wall St 30,50737.0,USD,0.07,35.1,50789.0,50720.0,Buy
DE30EUR,Germany 30,24743.8,EUR,-1.47,-368.0,25129.8,24740.4,Buy
HGX,PHLX Housing Sector,653.14,USD,-0.6,-3.92,657.87,650.74,Neutral
RUA,US Small Cap 3000 Index,4283.2533,USD,-0.76,-32.9761,4312.5436,4281.4415,Buy
RUT,US Small Cap 2000 Index,2893.5143,USD,-1.31,-38.4491,2921.24,2885.5209,Buy
N100,Euronext 100 Index,1854.41,,-0.46,-8.65,1863.65,1852.82,Strong buy
HK33HKD,Hong Kong 33,25413.4,HKD,-2.08,-540.7,25947.4,25383.4,Strong sell
AEX,AEX,1043.96,EUR,-0.49,-5.11,1053.37,1042.82,Strong buy
