symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7444.26,USD,0.58,43.29,7460.04,7375.13,Strong buy
IXIC,US Composite Index,26402.33,USD,1.2,314.13,26474.18,25990.16,Buy
DJI,Dow Jones Industrial Average Index,49693.21,USD,-0.14,-67.36,49747.61,49451.0,Buy
VIX,CBOE Volatility Index,17.87,,-0.67,-0.12,18.4,17.76,Sell
TSX,S&P/TSX Composite index,34041.43,CAD,-0.73,-249.3,34267.37,33962.98,Buy
UKX,UK 100 INDEX,10325.36,GBP,0.58,60.05,10360.45,10240.39,Neutral
DAX,DAX Index,24136.81,EUR,0.76,181.88,24226.17,24002.46,Buy
PX1,CAC 40 Index,8007.97,EUR,0.35,28.05,8029.94,7931.78,Sell
FTMIB,MILANO ITALIA BORSA INDEX,49480.69,EUR,1.0,489.7,49488.41,48933.91,Buy
NI225,Japan 225 Index,63271.89,JPY,0.84,529.39,63347.91,62318.87,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),7844.02,KRW,2.63,200.86,7855.47,7402.36,Buy
000001,SSE Composite Index,4242.572,CNY,0.67,28.0829,4245.0684,4192.3145,Buy
399001,Shenzhen Component Index,16089.7491,CNY,1.67,264.828,16100.456,15713.5418,Strong buy
HSI,Hang Seng Index,26388.44,HKD,0.15,40.53,26458.9,26220.12,Buy
STI,STRAITS TIMES INDEX,5003.97,SGD,1.17,57.96,5008.37,4963.16,Strong buy
XJO,S&P/ASX 200 Index,8630.4,AUD,-0.46,-40.3,8670.7,8590.7,Strong sell
NZ50G,S&P/NZX 50 Gross Index,13022.49,NZD,-0.31,-40.57,13063.06,13019.79,Sell
FBMKLCI,FBM KLCI,1746.31,,-0.24,-4.25,1752.64,1742.41,Buy
COMPOSITE,IDX Composite Index,6723.32,IDR,-1.98,-135.579,6787.345,6705.433,Strong sell
SX5E,STOXX 50,5861.07,EUR,0.91,52.61,5861.07,5801.16,Neutral
IBC,IBEX 35 Index,17654.9,EUR,0.46,81.3,17691.5,17465.9,Sell
SMI,Swiss Market Index,13212.96,CHF,0.71,93.43,13238.37,13112.02,Buy
WIG20,WIG20 Index,3592.36,PLN,2.09,73.57,3596.05,3538.4,Strong buy
AEX,AEX-Index,1010.12,EUR,1.07,10.68,1010.12,1001.77,Buy
BEL20,BEL 20 Index,5508.78,EUR,0.71,39.05,5523.32,5473.86,Strong buy
OMXH25,OMX Helsinki 25 Index,6294.7065,EUR,1.02,63.53,6297.9769,6243.0022,Buy
OMXS30,OMX Stockholm 30 Index,3048.1143,SEK,0.05,1.4015,3070.0375,3044.3425,Sell
OMXC25,OMX Copenhagen 25 Index,1768.005,DKK,0.15,2.6295,1785.2943,1767.9292,Buy
BELEX15,BELEX 15 Index,1213.09,RSD,-0.05,-0.61,1213.7,1212.47,Sell
OMXRGI,OMX Riga Gross Index,896.494,EUR,1.53,13.4778,897.2993,887.8282,Buy
OMXTGI,OMX Tallinn Gross Index,2110.5672,EUR,-0.13,-2.7072,2115.8327,2107.3769,Neutral
XU100,BIST 100 Index,14598.47,TRY,-1.23,-181.46,14867.83,14566.23,Buy
TA35,TA-35 Index,4456.69,ILS,-0.84,-37.75,4530.38,4444.58,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,109781.5,ZAR,0.66,717.99,110694.73,108393.65,Buy
NIFTY,Nifty 50 Index,23412.6,INR,0.14,33.05,23582.95,23262.55,Sell
SENSEX,BSE Sensex Index,74608.98,INR,0.07,49.74,75191.57,74134.48,Sell
DFMGI,DFM General Index,5759.17,AED,-0.41,-23.72,5823.45,5716.79,Sell
TASI,Tadawul All Shares Index,11020.07,SAR,-0.17,-19.16,11068.29,11020.07,Sell
GNRI,QE Index,10472.69,QAR,-0.49,-51.23,10550.71,10461.41,Strong sell
EGX30,EGX 30 Index,53416.2,EGP,-1.19,-642.6,54259.2,53192.6,Buy
IBOV,Bovespa Index,177098.29,BRL,-1.8,-3244.04,180512.77,176787.09,Strong sell
ME,S&P/BMV IPC Index,70187.45,MXN,0.22,150.79,70792.79,69963.31,Buy
IMV,S&P MERVAL Index,2738354.49,ARS,-1.96,-54638.76,2807294.05,2734951.46,Sell
ICAP,MSCI COLCAP Index,2073.46,,-0.73,-15.2,2100.63,2072.93,Strong sell
SP_IPSA,S&P IPSA Index,10396.5,CLP,-2.29,-244.16,10645.96,10392.31,Sell
