symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6836.18,USD,0.05,3.41,6881.96,6794.55,Sell
IXIC,US Composite Index,22546.66,USD,-0.22,-50.49,22742.06,22402.38,Sell
DJI,Dow Jones Industrial Average Index,49500.94,USD,0.1,48.95,49743.98,49084.35,Buy
VIX,CBOE Volatility Index,20.6,,-1.06,-0.22,22.4,18.92,Strong buy
TSX,S&P/TSX Composite index,33073.71,CAD,1.87,608.43,33073.71,32458.75,Buy
UKX,UK 100 INDEX,10446.36,GBP,0.42,43.91,10454.54,10380.87,Buy
DAX,DAX Index,24914.88,EUR,0.25,62.19,24953.15,24750.47,Buy
PX1,CAC 40 Index,8311.74,EUR,-0.35,-28.82,8331.96,8275.04,Buy
FTMIB,MILANO ITALIA BORSA INDEX,45430.61,EUR,-1.71,-792.33,46229.08,45114.84,Sell
NI225,Japan 225 Index,56941.92,JPY,-1.21,-697.87,57407.25,56652.48,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5507.02,KRW,-0.28,-15.25,5583.74,5480.92,Buy
000001,SSE Composite Index,4082.0726,CNY,-1.26,-51.9452,4123.8443,4079.7702,Sell
399001,Shenzhen Component Index,14100.1897,CNY,-1.28,-182.8086,14258.8259,14092.8401,Neutral
HSI,Hang Seng Index,26567.12,HKD,-1.72,-465.42,26774.44,26444.46,Sell
STI,STRAITS TIMES INDEX,4937.79,SGD,-1.57,-78.98,4990.1,4928.95,Buy
XJO,S&P/ASX 200 Index,8917.6,AUD,-1.39,-125.9,9043.5,8911.4,Buy
NZ50G,S&P/NZX 50 Gross Index,13198.18,NZD,-2.46,-333.3,13531.48,13198.18,Strong sell
FBMKLCI,FBM KLCI,1739.54,,-0.65,-11.31,1751.38,1738.94,Buy
COMPOSITE,IDX Composite Index,8212.271,IDR,-0.64,-53.081,8251.989,8170.587,Sell
SX5E,STOXX 50,5985.24,EUR,-0.43,-26.06,6015.18,5957.93,Buy
IBC,IBEX 35 Index,17672.4,EUR,-1.25,-224.5,17947.6,17581.6,Sell
SMI,Swiss Market Index,13600.67,CHF,0.52,70.75,13634.11,13532.37,Strong buy
WIG20,WIG20 Index,3359.49,PLN,-1.7,-58.0,3398.85,3340.99,Neutral
AEX,AEX-Index,993.82,EUR,0.59,5.79,997.98,985.87,Neutral
BEL20,BEL 20 Index,5614.13,EUR,-0.21,-11.91,5617.35,5576.41,Buy
OMXH25,OMX Helsinki 25 Index,5936.3856,EUR,0.23,13.5712,5948.6566,5878.5709,Buy
OMXS30,OMX Stockholm 30 Index,3119.7565,SEK,-0.12,-3.8925,3124.0467,3095.6,Buy
OMXC25,OMX Copenhagen 25 Index,1809.0736,DKK,-0.26,-4.6741,1820.0067,1795.5641,Sell
BELEX15,BELEX 15 Index,1255.71,RSD,-0.36,-4.55,1255.71,1254.84,Sell
OMXRGI,OMX Riga Gross Index,907.6505,EUR,0.15,1.3313,910.6056,900.8441,Sell
OMXTGI,OMX Tallinn Gross Index,2078.6689,EUR,0.01,0.2211,2081.752,2074.7343,Buy
XU100,BIST 100 Index,14180.69,TRY,0.0,0.21,14320.87,14109.21,Buy
TA35,TA-35 Index,4170.22,ILS,-0.49,-20.34,4182.69,4151.32,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,112558.09,ZAR,-1.45,-1659.32,114260.47,111834.49,Buy
NIFTY,Nifty 50 Index,25471.1,INR,-1.3,-336.1,25630.35,25444.3,Sell
SENSEX,S&P BSE SENSEX Index,82626.76,INR,-1.25,-1048.16,83079.7,82534.55,Sell
DFMGI,DFM General Index,6730.11,AED,0.23,15.51,6759.59,6677.32,Strong buy
TASI,Tadawul All Shares Index,11251.81,SAR,0.75,84.27,11251.81,11142.57,Strong buy
GNRI,QE Index,11515.81,QAR,0.11,12.82,11515.81,11426.08,Buy
EGX30,EGX 30 Index,50490.2,EGP,1.59,790.0,50490.2,49610.1,Strong buy
I,IBOV Bovespa Index,186464.3,BRL,-0.69,-1302.12,187765.82,183662.18,Buy
ME,S&P/BMV IPC Index,71478.81,MXN,0.83,590.77,71558.73,70329.29,Buy
IMV,S&P MERVAL Index,2816127.94,ARS,-1.25,-35651.85,2877890.51,2809051.57,Sell
ICAP,MSCI COLCAP Index,2368.57,COP,1.73,40.34,2368.57,2313.38,Buy
SP_IPSA,S&P IPSA Index,10897.74,CLP,-0.7,-77.1,10974.84,10800.53,Neutral
MXNUAMPEGEN,MSCI NUAM Peru General,53464.2,PEN,-1.1,-594.13,54061.84,53156.65,Buy
BUX,Budapest Stock Exchange Index,126964.02,HUF,-2.49,-3238.19,130226.05,126714.47,Neutral
GD,ATHEX Composite Index,2288.83,EUR,-2.82,-66.47,2334.6,2287.9,Neutral
BET,Bucharest Exchange Trading Index,27779.33,RON,-1.38,-389.81,28169.14,27779.33,Buy
IDX30,IDX 30 Index,431.884,IDR,-0.91,-3.946,434.766,430.041,Sell
SSMI,Swiss Market Index,13600.66,CHF,0.52,70.74,13634.11,13532.37,Strong buy
DEU40,GERMAN STOCK INDEX (DAX),24914.89,EUR,0.25,62.19,24953.15,24750.47,Buy
SOX,PHLX Semiconductor,8137.85,USD,0.66,53.15,8209.31,8010.26,Buy
HGX,PHLX Housing Sector,763.03,USD,1.17,8.8,767.53,755.48,Buy
AU200AUD,Australia 200,8949.5,AUD,0.08,7.6,8971.4,8872.5,Buy
RUI,US Small Cap 1000 Index,3732.666,USD,0.12,4.6228,3757.1276,3709.1949,Sell
