symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6616.84,USD,0.08,5.02,6618.26,6534.55,Sell
IXIC,US Composite Index,22017.84,USD,0.1,21.5,22024.9,21611.0,Sell
DJI,Dow Jones Industrial Average Index,46584.46,USD,-0.18,-85.43,46584.46,46214.77,Sell
VIX,CBOE Volatility Index,25.78,,6.66,1.61,28.0,24.34,Buy
TSX,S&P/TSX Composite index,33237.52,CAD,0.17,55.55,33239.21,32931.12,Buy
UKX,UK 100 INDEX,10348.8,GBP,-0.84,-87.5,10487.67,10330.88,Buy
DAX,DAX Index,22921.59,EUR,-1.06,-246.49,23397.89,22842.14,Sell
PX1,CAC 40 Index,7908.74,EUR,-0.67,-53.65,8075.18,7881.04,Sell
FTMIB,MILANO ITALIA BORSA INDEX,45411.78,EUR,-0.47,-213.15,46255.09,45215.76,Buy
NI225,Japan 225 Index,53429.51,JPY,0.03,15.88,53916.35,53156.94,Neutral
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5494.79,KRW,0.82,44.45,5594.9,5424.46,Buy
000001,SSE Composite Index,3890.1645,CNY,0.26,10.0678,3902.6065,3875.6843,Sell
399001,Shenzhen Component Index,13400.412,CNY,0.36,47.5077,13476.0788,13305.5071,Sell
HSI,Hang Seng Index,25116.53,HKD,-0.7,-177.5,25254.49,24901.77,Sell
STI,STRAITS TIMES INDEX,4958.02,SGD,-0.29,-14.39,4990.59,4947.33,Buy
XJO,S&P/ASX 200 Index,8728.8,AUD,1.74,149.3,8804.0,8579.5,Buy
NZ50G,S&P/NZX 50 Gross Index,13069.66,NZD,1.3,167.51,13102.4,12902.15,Neutral
FBMKLCI,FBM KLCI,1676.86,,-0.24,-3.97,1687.6,1673.14,Sell
COMPOSITE,IDX Composite Index,6971.027,IDR,-0.26,-18.399,7022.041,6942.627,Sell
SX5E,STOXX 50,5633.23,EUR,-1.05,-59.64,5750.97,5609.99,Sell
IBC,IBEX 35 Index,17444.3,EUR,-0.64,-111.6,17808.5,17396.4,Buy
SMI,Swiss Market Index,12790.35,CHF,-1.48,-191.62,13067.27,12780.57,Sell
WIG20,WIG20 Index,3416.8,PLN,-0.49,-16.85,3491.68,3406.97,Buy
AEX,AEX-Index,971.88,EUR,-0.41,-3.98,985.8,968.13,Sell
BEL20,BEL 20 Index,5207.16,EUR,-0.18,-9.28,5263.04,5194.9,Buy
OMXH25,OMX Helsinki 25 Index,5941.9005,EUR,-0.65,-38.7417,6043.0633,5922.2229,Buy
OMXS30,OMX Stockholm 30 Index,2967.9172,SEK,0.08,2.2288,3014.1682,2955.1832,Buy
OMXC25,OMX Copenhagen 25 Index,1696.8958,DKK,-0.76,-13.0526,1728.2818,1694.427,Sell
BELEX15,BELEX 15 Index,1222.56,RSD,-0.29,-3.56,1226.12,1222.56,Strong sell
OMXRGI,OMX Riga Gross Index,875.3237,EUR,-0.21,-1.8471,877.8665,873.006,Strong sell
OMXTGI,OMX Tallinn Gross Index,2063.0172,EUR,0.43,8.8741,2066.3138,2055.5373,Neutral
OMXVGI,OMX Vilnius Gross Index,1375.8522,EUR,0.55,7.5043,1377.9698,1368.0573,Buy
XU100,BIST 100 Index,12921.56,TRY,-1.45,-190.75,13179.92,12876.31,Neutral
TA35,TA-35 Index,4248.43,ILS,1.41,59.12,4248.43,4193.94,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,107203.33,ZAR,-1.04,-1128.13,108404.96,106401.65,Sell
NIFTY,Nifty 50 Index,23123.65,INR,0.68,155.4,23153.85,22719.3,Sell
SENSEX,BSE Sensex Index,74616.58,INR,0.69,509.73,74686.32,73282.41,Sell
DFMGI,DFM General Index,5404.1,AED,-0.81,-43.97,5480.77,5404.1,Sell
TASI,Tadawul All Shares Index,11087.54,SAR,-1.55,-175.08,11251.75,11086.26,Buy
GNRI,QE Index,10285.66,QAR,-0.59,-60.56,10377.0,10278.21,Sell
EGX30,EGX 30 Index,46681.8,EGP,-2.04,-969.8,47653.7,46653.4,Neutral
I,IBOV Bovespa Index,188258.91,BRL,0.05,96.94,188258.91,185885.25,Buy
ME,S&P/BMV IPC Index,68529.22,MXN,-0.66,-457.41,69181.2,68169.29,Buy
IMV,S&P MERVAL Index,2972629.43,ARS,-1.12,-33618.34,3027219.49,2948770.3,Buy
ICAP,MSCI COLCAP Index,2281.15,,-0.85,-19.51,2300.14,2279.21,Buy
SP_IPSA,S&P IPSA Index,10518.4,CLP,-1.65,-176.69,10695.56,10508.49,Sell
MXNUAMPEGEN,MSCI NUAM Peru General,52206.36,PEN,-0.94,-493.01,52700.7,51877.0,Buy
BUX,Budapest Stock Exchange Index,125961.98,HUF,1.59,1965.57,126623.53,123989.74,Strong buy
GD,ATHEX Composite Index,2144.71,EUR,1.25,26.44,2160.28,2123.31,Buy
BET,Bucharest Exchange Trading Index,28212.55,RON,1.13,315.6,28212.55,27876.77,Buy
IDX30,IDX 30 Index,382.142,IDR,-1.54,-5.99,388.703,380.612,Strong sell
SET,SET Index,1464.43,THB,0.72,10.43,1466.48,1449.43,Buy
VIX,VOLATILITY S&P 500,25.77,USD,6.66,1.61,28.0,24.34,Buy
DEU40,GERMAN STOCK INDEX (DAX),22921.6,EUR,-1.06,-246.49,23397.89,22842.14,Sell
HGX,PHLX Housing Sector,623.2,USD,-2.02,-12.85,629.84,618.87,Sell
SOX,PHLX Semiconductor,8003.86,USD,1.11,87.75,8006.34,7790.07,Buy
XAU,PHLX Gold/Silver Sector,386.99,USD,0.63,2.41,387.09,375.08,Buy
OSX,PHLX Oil Service Sector,99.32,USD,1.68,1.64,99.38,97.43,Strong buy
IBEX35,IBEX 35,17444.29,EUR,-0.64,-111.62,17808.5,17396.4,Buy
