symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6851.98,USD,0.17,11.79,6882.32,6820.62,Buy
IXIC,US Composite Index,23834.71,USD,0.46,109.76,23976.84,23764.87,Buy
DJI,Dow Jones Industrial Average Index,47336.69,USD,-0.48,-226.19,47697.33,47135.96,Buy
VIX,CBOE Volatility Index,17.2,,-1.38,-0.24,18.83,17.0,Sell
TSX,S&P/TSX Composite index,30275.06,CAD,0.05,14.32,30294.42,30029.43,Buy
UKX,UK 100 INDEX,9701.36,GBP,-0.16,-15.88,9745.64,9695.92,Buy
DAX,DAX Index,24132.41,EUR,0.73,174.11,24248.67,23982.28,Neutral
PX1,CAC 40 Index,8109.79,EUR,-0.14,-11.28,8151.0,8094.41,Neutral
FTMIB,MILANO ITALIA BORSA INDEX,43222.99,EUR,0.11,47.66,43543.42,43109.17,Buy
NI225,Japan 225 Index,52411.34,JPY,2.12,1085.78,52411.34,51613.03,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4221.88,KRW,2.78,114.37,4221.92,4123.36,Strong buy
000001,SSE Composite Index,3976.5207,CNY,0.55,21.7307,3977.3051,3937.0215,Buy
399001,Shenzhen Component Index,13404.0636,CNY,0.19,25.8518,13404.0636,13158.3065,Buy
HSI,Hang Seng Index,26158.36,HKD,0.97,251.71,26217.12,25920.27,Buy
STI,STRAITS TIMES INDEX,4444.34,SGD,0.35,15.71,4455.42,4431.66,Strong buy
XJO,S&P/ASX 200 Index,8894.8,AUD,0.15,12.9,8894.8,8829.3,Sell
NZ50G,S&P/NZX 50 Gross Index,13558.21,NZD,0.01,1.91,13564.74,13555.67,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1622.42,MYR,0.82,13.27,1622.42,1608.85,Buy
COMPOSITE,IDX Composite Index,8275.084,IDR,1.36,111.209,8282.16,8201.364,Buy
SX5E,STOXX 50,5679.26,EUR,0.3,17.21,5705.77,5656.15,Buy
IBC,IBEX 35 Index,16037.0,EUR,0.03,4.4,16136.4,16018.3,Buy
SMI,Swiss Market Index,12235.54,CHF,0.01,1.04,12310.75,12233.88,Sell
WIG20,WIG20 Index,3005.61,PLN,0.61,18.28,3022.5,2995.35,Buy
AEX,AEX-Index,970.97,EUR,-0.05,-0.49,976.64,970.06,Buy
BEL20,BEL 20 Index,4907.05,EUR,0.1,4.68,4923.75,4890.39,Neutral
OMXH25,OMX Helsinki 25 Index,5498.6216,EUR,0.32,17.7838,5518.0361,5463.7724,Buy
OMXS30,OMX Stockholm 30 Index,2755.4381,SEK,-0.42,-11.6288,2776.0038,2753.66,Buy
OMXC25,OMX Copenhagen 25 Index,1686.5444,DKK,0.1,1.7342,1695.7132,1685.3468,Sell
BELEX15,BELEX 15 Index,1236.05,RSD,-0.47,-5.85,1236.05,1232.66,Buy
OMXRGI,OMX Riga Gross Index,911.7482,EUR,0.26,2.3382,912.0219,909.0801,Buy
OMXTGI,OMX Tallinn Gross Index,1923.2566,EUR,1.73,32.6922,1923.3563,1891.2845,Buy
OMXVGI,OMX Vilnius Gross Index,1262.6917,EUR,0.49,6.1217,1263.8323,1257.3614,Strong buy
XU100,BIST 100 Index,11060.39,TRY,0.81,88.87,11152.28,11011.87,Strong buy
TA35,TA-35 Index,3320.54,ILS,0.98,32.34,3333.12,3278.76,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,101749.17,ZAR,-0.18,-187.68,102610.13,101228.29,Neutral
NIFTY,Nifty 50 Index,25763.35,INR,0.16,41.25,25803.1,25645.5,Buy
SENSEX,S&P BSE SENSEX Index,83978.49,INR,0.05,39.78,84127.0,83609.54,Buy
DFMGI,DFM General Index,6018.79,AED,-0.67,-40.64,6067.3,5989.34,Buy
TASI,Tadawul All Shares Index,11483.57,SAR,-0.46,-52.72,11548.29,11441.83,Neutral
GNRI,QE Index,11027.56,QAR,0.89,97.26,11027.56,10880.37,Strong buy
BHBX,Bahrain All Share Index,2078.44,BHD,0.22,4.506,2084.507,2073.468,Buy
EGX30,EGX 30 Index,38622.8,EGP,1.42,539.9,38631.0,38007.3,Strong buy
I,IBOV Bovespa Index,150454.24,BRL,0.61,913.81,150761.29,149550.84,Buy
ME,S&P/BMV IPC Index,62116.14,MXN,-1.04,-653.04,62834.99,62102.06,Buy
IMV,S&P MERVAL Index,3104495.27,ARS,3.39,101888.09,3181450.09,3002607.18,Buy
ICAP,MSCI COLCAP Index,1987.12,COP,-0.18,-3.62,1995.45,1979.34,Buy
SP_IPSA,S&P IPSA Index,9511.78,CLP,0.88,82.89,9536.67,9424.59,Strong buy
MXNUAMPEGEN,MSCI NUAM Peru General,37951.16,PEN,-1.68,-648.12,38618.29,37951.16,Neutral
BUX,Budapest Stock Exchange Index,107763.9,HUF,0.41,443.99,107833.74,106845.15,Buy
GD,ATHEX Composite Index,2023.8,EUR,1.43,28.6,2027.92,1998.76,Neutral
BET,Bucharest Exchange Trading Index,22642.28,RON,0.56,125.49,22650.14,22509.0,Strong buy
IDX30,IDX 30 Index,443.474,IDR,1.49,6.511,444.368,438.797,Buy
RUA,US Small Cap 3000 Index,3885.8319,USD,0.1,3.9058,3900.3036,3865.2029,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,67.2323,USD,0.94,0.6259,67.2323,66.6064,Sell
DEU40,GERMAN STOCK INDEX (DAX),24132.42,EUR,0.73,174.11,24248.67,23982.28,Neutral
AU200AUD,Australia 200,8886.3,AUD,0.13,11.5,8894.8,8827.3,Sell
N100,Euronext 100 Index,1709.97,EUR,0.08,1.41,1717.72,1707.15,Buy
AEX,AEX,970.98,EUR,-0.05,-0.49,976.64,970.06,Buy
IBEX35,IBEX 35,16036.99,EUR,0.03,4.4,16136.4,16018.3,Buy
NZ50G,NZX 50 INDEX,13563.52,NZD,0.05,7.23,13564.74,13554.04,Buy
VIX,VOLATILITY S&P 500,17.16,USD,-1.55,-0.27,18.83,17.0,Sell
DE30EUR,Germany 30,24149.6,EUR,0.64,152.6,24268.0,23978.0,Neutral
NYA,NYSE Composite Index,21416.5885,USD,-0.2,-42.9942,21459.5827,21253.1442,Sell
SXXP,STOXX 600,572.29,EUR,0.07,0.39,574.79,571.89,Buy
SSMI,Swiss Market Index,12235.53,CHF,0.01,1.04,12310.75,12233.88,Sell
RUI,US Small Cap 1000 Index,3736.6257,USD,0.12,4.4794,3750.5078,3717.818,Buy
RUT,US Small Cap 2000 Index,2471.2377,USD,-0.0,-0.0033,2471.2377,2471.2377,Buy
XAX,NYSE American Composite Index,6947.7334,USD,0.27,18.7651,6970.3891,6846.3974,Sell
US30USD,US Wall St 30,47353.6,USD,-0.56,-266.6,47756.7,47153.2,Buy
OSX,PHLX Oil Service Sector,71.67,USD,2.19,1.54,71.81,69.65,Strong buy
UTY,PHLX Utility Sector,1106.34,USD,-0.15,-1.63,1109.63,1095.56,Neutral
HGX,PHLX Housing Sector,678.83,USD,-1.41,-9.74,683.46,676.49,Sell
XAU,PHLX Gold/Silver Sector,277.55,USD,-0.76,-2.12,281.32,274.66,Sell
SOX,PHLX Semiconductor,7270.96,USD,0.59,42.3,7353.63,7248.69,Buy
CAC40,CAC 40,8109.8,EUR,-0.14,-11.28,8151.0,8094.41,Neutral
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,306.09,USD,1.77,5.32,306.09,306.09,Strong buy
HK33HKD,Hong Kong 33,26115.3,HKD,0.6,156.0,26215.8,25912.8,Neutral
NL25EUR,Netherlands 25,972.315,EUR,0.03,0.25,977.04,970.39,Buy
