symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6671.07,USD,0.4,26.77,6724.12,6612.11,Buy
IXIC,US Composite Index,22670.07,USD,0.66,148.37,22841.69,22427.79,Buy
DJI,Dow Jones Industrial Average Index,46253.3,USD,-0.04,-17.17,46693.34,46027.23,Buy
VIX,CBOE Volatility Index,20.95,,0.67,0.14,22.44,19.11,Buy
TSX,S&P/TSX Composite index,30619.77,CAD,0.88,266.16,30808.1,30470.75,Buy
UKX,UK 100 INDEX,9424.76,GBP,-0.3,-28.0,9474.31,9395.05,Buy
DAX,DAX Index,24181.37,EUR,-0.23,-55.57,24339.27,24179.99,Buy
PX1,CAC 40 Index,8077.0,EUR,1.99,157.38,8130.72,8024.54,Strong buy
FTMIB,MILANO ITALIA BORSA INDEX,41906.89,EUR,-0.4,-168.76,42457.56,41880.69,Sell
NI225,Japan 225 Index,47672.62,JPY,1.76,825.35,47774.83,46910.83,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),3657.29,KRW,2.68,95.47,3659.91,3577.06,Strong buy
000001,SSE Composite Index,3912.2095,CNY,1.22,46.9806,3912.2912,3857.6668,Strong buy
399001,Shenzhen Component Index,13118.7542,CNY,1.73,223.6466,13123.2813,12817.8881,Buy
HSI,Hang Seng Index,25910.6,HKD,1.84,469.25,25982.21,25593.45,Neutral
STI,STRAITS TIMES INDEX,4368.43,SGD,0.32,13.9,4379.8,4358.99,Buy
XJO,S&P/ASX 200 Index,8990.9,AUD,1.03,91.5,8990.9,8899.4,Strong buy
NZ50G,S&P/NZX 50 Gross Index,13307.4,NZD,0.23,30.41,13346.98,13233.34,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1611.55,MYR,0.01,0.09,1619.58,1611.12,Buy
COMPOSITE,IDX Composite Index,8051.175,IDR,-0.19,-15.347,8132.522,7936.371,Buy
SX5E,STOXX 50,5605.04,EUR,0.95,52.98,5639.95,5566.97,Buy
