symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6832.77,USD,-1.57,-108.69,6973.22,6824.04,Sell
IXIC,US Composite Index,22597.14,USD,-2.03,-469.33,23161.6,22548.02,Sell
DJI,Dow Jones Industrial Average Index,49451.99,USD,-1.34,-669.42,50447.01,49420.28,Buy
VIX,CBOE Volatility Index,20.82,,17.96,3.17,21.21,17.08,Strong buy
TSX,S&P/TSX Composite index,32465.28,CAD,-2.37,-788.91,33310.64,32442.87,Sell
UKX,UK 100 INDEX,10402.45,GBP,-0.67,-69.65,10535.76,10391.98,Buy
DAX,DAX Index,24852.69,EUR,-0.01,-3.46,25239.01,24813.23,Buy
PX1,CAC 40 Index,8340.56,EUR,0.33,27.32,8437.35,8332.73,Buy
FTMIB,MILANO ITALIA BORSA INDEX,46222.94,EUR,-0.62,-287.9,46947.73,46117.32,Buy
NI225,Japan 225 Index,57639.79,JPY,-0.02,-10.7,58015.08,57554.49,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5522.27,KRW,3.13,167.77,5522.27,5399.52,Strong buy
000001,SSE Composite Index,4134.0178,CNY,0.05,2.0328,4140.5931,4124.1308,Buy
399001,Shenzhen Component Index,14282.9983,CNY,0.86,122.0647,14296.4803,14177.2868,Buy
HSI,Hang Seng Index,27032.54,HKD,-0.86,-233.84,27215.63,26932.56,Buy
STI,STRAITS TIMES INDEX,5016.77,SGD,0.65,32.18,5021.27,4986.22,Strong buy
XJO,S&P/ASX 200 Index,9043.5,AUD,0.32,28.7,9105.0,9014.8,Strong buy
NZ50G,S&P/NZX 50 Gross Index,13458.72,NZD,-0.54,-72.76,13531.48,13458.72,Sell
FBMKLCI,FBM KLCI,1750.85,,-0.32,-5.54,1758.06,1748.3,Buy
COMPOSITE,IDX Composite Index,8265.352,IDR,-0.31,-25.614,8334.022,8220.15,Sell
SX5E,STOXX 50,6011.3,EUR,-0.4,-24.35,6099.07,6003.71,Buy
IBC,IBEX 35 Index,17896.9,EUR,-0.82,-147.6,18170.3,17852.9,Buy
SMI,Swiss Market Index,13529.92,CHF,-0.13,-17.16,13603.41,13529.92,Buy
WIG20,WIG20 Index,3417.49,PLN,0.14,4.75,3437.28,3414.19,Buy
AEX,AEX-Index,988.03,EUR,-2.07,-20.93,1009.32,986.83,Sell
BEL20,BEL 20 Index,5626.04,EUR,0.56,31.16,5656.28,5603.61,Strong buy
OMXH25,OMX Helsinki 25 Index,5922.8144,EUR,-2.24,-135.8682,6090.4889,5918.5604,Buy
OMXS30,OMX Stockholm 30 Index,3123.649,SEK,-0.69,-21.8265,3163.1227,3123.1674,Buy
OMXC25,OMX Copenhagen 25 Index,1813.7477,DKK,-2.24,-41.5557,1867.3023,1812.1202,Sell
BELEX15,BELEX 15 Index,1260.26,RSD,-0.1,-1.27,1261.53,1260.26,Sell
OMXRGI,OMX Riga Gross Index,906.3192,EUR,1.06,9.5077,913.8791,905.3525,Sell
OMXTGI,OMX Tallinn Gross Index,2078.4478,EUR,0.13,2.6568,2079.2625,2071.1759,Buy
XU100,BIST 100 Index,14180.48,TRY,2.85,392.66,14196.85,13784.8,Buy
TA35,TA-35 Index,4190.56,ILS,0.72,30.16,4219.63,4172.9,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,114217.41,ZAR,0.35,399.74,114630.12,113316.55,Strong buy
NIFTY,Nifty 50 Index,25807.2,INR,-0.57,-146.65,25906.7,25752.4,Buy
