symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6798.39,USD,-1.23,-84.32,6857.85,6780.13,Sell
IXIC,US Composite Index,22540.58,USD,-1.59,-364.0,22841.28,22461.14,Sell
DJI,Dow Jones Industrial Average Index,48908.73,USD,-1.2,-592.58,49340.9,48829.1,Sell
VIX,CBOE Volatility Index,21.77,,16.79,3.13,23.1,19.06,Strong buy
TSX,S&P/TSX Composite index,31994.6,CAD,-1.77,-576.95,32436.46,31926.06,Sell
UKX,UK 100 INDEX,10309.23,GBP,-0.9,-93.12,10404.03,10289.29,Buy
DAX,DAX Index,24491.06,EUR,-0.46,-111.98,24663.81,24272.62,Sell
PX1,CAC 40 Index,8238.17,EUR,-0.29,-23.99,8312.68,8193.2,Buy
FTMIB,MILANO ITALIA BORSA INDEX,45819.56,EUR,-1.75,-816.86,46776.38,45587.43,Buy
NI225,Japan 225 Index,53817.99,JPY,-0.88,-475.32,54459.08,53653.06,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5163.58,KRW,-3.86,-207.53,5304.4,5142.2,Buy
000001,SSE Composite Index,4075.9167,CNY,-0.64,-26.2853,4088.9041,4048.939,Neutral
399001,Shenzhen Component Index,13952.7119,CNY,-1.44,-203.5619,14074.3569,13874.0175,Sell
HSI,Hang Seng Index,26885.24,HKD,0.14,37.92,26919.39,26410.77,Buy
STI,STRAITS TIMES INDEX,4975.88,SGD,0.21,10.38,4980.57,4944.24,Buy
XJO,S&P/ASX 200 Index,8889.2,AUD,-0.43,-38.6,8927.8,8872.3,Buy
NZ50G,S&P/NZX 50 Gross Index,13444.02,NZD,-0.17,-23.27,13493.94,13390.59,Sell
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1731.02,,-0.68,-11.8,1747.18,1731.02,Buy
COMPOSITE,IDX Composite Index,8103.879,IDR,-0.53,-42.838,8214.461,8102.786,Sell
SX5E,STOXX 50,5925.71,EUR,-0.75,-44.76,5999.42,5892.59,Neutral
IBC,IBEX 35 Index,17746.3,EUR,-1.97,-356.2,18076.0,17694.9,Buy
SMI,Swiss Market Index,13466.04,CHF,-0.31,-42.08,13516.31,13378.6,Buy
WIG20,WIG20 Index,3370.89,PLN,-2.49,-86.25,3450.44,3356.56,Buy
AEX,AEX-Index,985.14,EUR,-0.52,-5.18,995.69,979.33,Sell
