symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6890.6,USD,-0.0,-0.28,6920.34,6851.91,Buy
IXIC,US Composite Index,23958.46,USD,0.55,130.98,24019.99,23763.99,Buy
DJI,Dow Jones Industrial Average Index,47632.01,USD,-0.16,-74.37,48040.64,47448.59,Buy
VIX,CBOE Volatility Index,16.92,,3.05,0.5,17.58,16.26,Sell
TSX,S&P/TSX Composite index,30144.78,CAD,-0.9,-274.9,30495.43,30051.25,Neutral
UKX,UK 100 INDEX,9756.15,GBP,0.61,59.4,9787.63,9696.75,Buy
DAX,DAX Index,24124.21,EUR,-0.64,-154.42,24322.9,24090.58,Neutral
PX1,CAC 40 Index,8200.88,EUR,-0.19,-15.7,8226.32,8186.01,Buy
FTMIB,MILANO ITALIA BORSA INDEX,43242.52,EUR,0.26,114.0,43395.26,43054.22,Strong buy
NI225,Japan 225 Index,51307.6,JPY,2.17,1088.49,51412.97,50365.62,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4081.16,KRW,1.76,70.74,4084.09,4014.84,Strong buy
000001,SSE Composite Index,4016.331,CNY,0.7,28.1071,4016.331,3986.9414,Buy
399001,Shenzhen Component Index,13691.3829,CNY,1.95,261.2798,13691.3829,13475.6476,Strong buy
HSI,Hang Seng Index,26346.14,HKD,-0.33,-87.56,26519.24,26245.33,Buy
STI,STRAITS TIMES INDEX,4440.22,SGD,-0.23,-10.15,4452.64,4434.14,Buy
XJO,S&P/ASX 200 Index,8926.2,AUD,-0.96,-86.3,9021.6,8921.8,Sell
NZ50G,S&P/NZX 50 Gross Index,13406.83,NZD,-0.02,-2.38,13417.93,13406.83,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1611.54,MYR,-0.13,-2.02,1617.02,1606.44,Buy
COMPOSITE,IDX Composite Index,8166.224,IDR,0.91,73.595,8169.139,8042.63,Buy
SX5E,STOXX 50,5705.82,EUR,0.03,1.46,5734.28,5691.82,Buy
IBC,IBEX 35 Index,16150.1,EUR,0.39,63.1,16210.5,15961.2,Strong buy
SMI,Swiss Market Index,12314.1,CHF,-0.37,-46.05,12374.43,12277.25,Sell
WIG20,WIG20 Index,3038.56,PLN,-0.1,-2.96,3060.11,3015.43,Buy
AEX,AEX-Index,975.35,EUR,0.08,0.75,982.72,973.77,Buy
BEL20,BEL 20 Index,4972.19,EUR,0.48,23.7,5004.54,4947.77,Buy
OMXH25,OMX Helsinki 25 Index,5558.4108,EUR,-0.15,-8.4225,5589.3794,5520.8141,Buy
OMXS30,OMX Stockholm 30 Index,2777.9069,SEK,-0.42,-11.6093,2788.7116,2774.4394,Buy
OMXC25,OMX Copenhagen 25 Index,1705.3948,DKK,0.16,2.8066,1711.7807,1699.8384,Buy
BELEX15,BELEX 15 Index,1233.96,RSD,0.38,4.7,1235.41,1228.87,Strong buy
OMXRGI,OMX Riga Gross Index,912.211,EUR,0.07,0.6236,914.0939,909.3372,Buy
OMXTGI,OMX Tallinn Gross Index,1889.7254,EUR,-0.36,-6.8388,1897.827,1889.2756,Sell
OMXVGI,OMX Vilnius Gross Index,1260.876,EUR,-0.24,-2.9984,1265.9504,1259.4051,Buy
XU100,BIST 100 Index,10871.08,TRY,0.16,17.65,10920.51,10847.35,Buy
TA35,TA-35 Index,3260.11,ILS,1.68,53.76,3260.15,3219.39,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,103062.81,ZAR,0.61,624.95,104169.72,102384.19,Buy
NIFTY,Nifty 50 Index,26053.9,INR,0.45,117.7,26097.85,25960.3,Strong buy
SENSEX,S&P BSE SENSEX Index,84997.13,INR,0.44,368.97,85105.83,84638.68,Strong buy
DFMGI,DFM General Index,6089.23,AED,0.32,19.67,6091.02,6042.4,Strong buy
TASI,Tadawul All Shares Index,11752.08,SAR,0.67,78.02,11752.08,11674.33,Buy
GNRI,QE Index,10928.23,QAR,0.03,3.45,10929.07,10876.82,Neutral
BHBX,Bahrain All Share Index,2047.988,BHD,0.75,15.185,2047.988,2032.039,Buy
EGX30,EGX 30 Index,38229.5,EGP,-0.2,-75.4,38360.1,38128.5,Buy
I,IBOV Bovespa Index,148632.93,BRL,0.82,1204.03,149067.16,147429.63,Strong buy
ME,S&P/BMV IPC Index,63352.85,MXN,0.89,557.61,63540.28,62558.72,Strong buy
IMV,S&P MERVAL Index,2801880.41,ARS,4.92,131492.48,2838882.0,2671638.59,Strong buy
ICAP,MSCI COLCAP Index,1993.83,COP,0.83,16.36,1993.83,1977.51,Strong buy
SP_IPSA,S&P IPSA Index,9326.5,CLP,1.02,94.33,9326.5,9232.17,Strong buy
MXNUAMPEGEN,MSCI NUAM Peru General,38756.16,PEN,1.28,490.07,38979.37,38462.14,Strong buy
BUX,Budapest Stock Exchange Index,107141.14,HUF,0.8,847.4,107221.61,106283.31,Strong buy
GD,ATHEX Composite Index,2025.46,EUR,1.13,22.55,2028.72,2006.39,Neutral
BET,Bucharest Exchange Trading Index,22610.69,RON,-1.06,-241.85,22888.02,22447.35,Buy
IDX30,IDX 30 Index,440.119,IDR,1.63,7.075,440.119,430.369,Strong buy
HK33HKD,Hong Kong 33,26645.2,HKD,0.41,108.5,26648.7,26268.2,Strong buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,65.7476,USD,-2.31,-1.5533,67.3009,65.7476,Sell
VIX,VOLATILITY S&P 500,16.91,USD,3.05,0.5,17.58,16.26,Sell
CAC40,CAC 40,8200.89,EUR,-0.19,-15.7,8226.32,8186.01,Buy
AEX,AEX,975.36,EUR,0.08,0.75,982.72,973.77,Buy
RUI,US Small Cap 1000 Index,3757.7994,USD,-0.07,-2.5436,3773.7746,3738.7933,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,298.96,USD,-0.86,-2.58,298.96,298.96,Sell
NYA,NYSE Composite Index,21525.9311,USD,-0.75,-163.622,21705.9245,21462.7458,Neutral
SSMI,Swiss Market Index,12314.09,CHF,-0.37,-46.07,12374.43,12277.25,Sell
NL25EUR,Netherlands 25,975.085,EUR,0.32,3.14,983.02,972.135,Strong buy
RUA,US Small Cap 3000 Index,3907.8215,USD,-0.1,-4.0125,3925.4179,3888.4854,Buy
RUT,US Small Cap 2000 Index,2484.8052,USD,-0.87,-21.8452,2527.539,2467.7112,Buy
AU200AUD,Australia 200,8898.1,AUD,-1.4,-126.4,9029.1,8864.6,Sell
US30USD,US Wall St 30,47638.1,USD,-0.25,-118.5,48087.6,47495.2,Buy
XAU,PHLX Gold/Silver Sector,278.51,USD,0.16,0.44,284.44,276.87,Neutral
SOX,PHLX Semiconductor,7327.92,USD,1.85,133.22,7392.64,7257.82,Buy
DE30EUR,Germany 30,24147.6,EUR,-0.51,-124.4,24337.0,24023.2,Neutral
OSX,PHLX Oil Service Sector,70.85,USD,2.63,1.82,71.38,69.31,Strong buy
UTY,PHLX Utility Sector,1120.14,USD,-0.13,-1.44,1129.34,1116.08,Neutral
HGX,PHLX Housing Sector,687.76,USD,-2.3,-16.19,705.89,685.2,Strong sell
DEU40,GERMAN STOCK INDEX (DAX),24124.22,EUR,-0.64,-154.42,24322.9,24090.58,Neutral
N100,Euronext 100 Index,1719.48,EUR,0.15,2.5,1724.69,1714.34,Buy
NZ50G,NZX 50 INDEX,13411.04,NZD,0.01,1.84,13417.93,13399.53,Buy
SXXP,STOXX 600,575.41,EUR,-0.06,-0.36,577.68,574.83,Buy
XAX,NYSE American Composite Index,7100.7061,USD,0.66,46.6287,7203.4079,7054.0774,Buy
IBEX35,IBEX 35,16150.09,EUR,0.39,63.1,16210.5,15961.2,Strong buy
