symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7706.03,,-0.75,-58.61,7761.94,7694.89,Buy
IXIC,US Composite Index,26936.04,USD,-1.13,-308.24,27217.33,26873.54,Buy
DJI,Dow Jones Industrial Average,51511.59,,-0.68,-352.1,51846.81,51477.53,Sell
VIX,CBOE Volatility Index,15.18,,6.83,0.97,15.45,14.12,Sell
TSX,S&P/TSX Composite index,35751.43,,-1.61,-584.18,36193.3,35751.23,Sell
UKX,UK 100 INDEX,10705.25,GBP,-0.03,-3.08,10762.52,10682.73,Sell
DAX,DAX Index,25410.63,,-0.66,-168.22,25729.05,25365.21,Sell
PX1,CAC 40 Index,8123.41,,-0.39,-31.5,8199.66,8112.22,Sell
FTMIB,MILANO ITALIA BORSA INDEX,51987.5,EUR,-0.21,-108.32,52525.11,51775.49,Neutral
NI225,Japan 225 Index,65018.73,JPY,1.38,882.7,65436.57,64403.85,Neutral
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),7080.93,KRW,0.9,63.01,7153.99,7014.98,Buy
000001,SSE Composite Index,3936.52,,-0.39,-15.61,3951.52,3934.46,Buy
399001,Shenzhen Component Index,13636.07,,-0.64,-87.66,13742.55,13617.05,Sell
HSI,Hang Seng Index,24834.12,,-1.01,-253.63,25072.25,24811.85,Strong sell
STI,STRAITS TIMES INDEX,5709.92,SGD,-0.24,-13.85,5735.97,5682.58,Buy
XJO,S&P/ASX 200 Index,8765.3,,0.09,7.5,8791.9,8742.7,Sell
NZ50G,S&P/NZX 50 Gross Index,13792.98,,-0.21,-28.78,13857.48,13790.57,Buy
FBMKLCI,FBM KLCI,1676.43,,-0.42,-7.07,1685.37,1675.15,Strong sell
COMPOSITE,IDX Composite Index,6374.912,,1.56,97.868,6380.166,6253.736,Sell
SX5E,STOXX 50,6299.83,EUR,-0.39,-24.9,6361.61,6289.18,Sell
IBC,IBEX 35 Index,19632.2,,-0.62,-121.9,19890.9,19622.2,Sell
SMI,Swiss Market Index,13921.72,,-0.23,-31.67,14031.29,13918.55,Sell
WIG20,WIG20 Index,4186.63,,-0.75,-31.67,4229.79,4164.42,Buy
AEX,AEX-Index,1107.93,,-0.27,-3.0,1113.78,1105.21,Strong buy
BEL20,BEL 20 Index,5687.13,,-1.24,-71.43,5760.58,5687.13,Sell
OMXH25,OMX Helsinki 25 Index,6599.9244,,-0.64,-42.1885,6663.4576,6595.6216,Buy
OMXS30,OMX Stockholm 30 Index,3316.8968,,-0.57,-19.0408,3349.5006,3304.2451,Buy
OMXC25,OMX Copenhagen 25 Index,1849.8496,,-0.67,-12.5135,1863.9742,1848.9385,Sell
BELEX15,BELEX 15 Index,1371.25,,-0.03,-0.39,1371.64,1371.25,Buy
XU100,BIST 100 Index,13251.85,,0.4,53.01,13357.33,13152.37,Sell
TA35,TA-35 Index,4296.38,,-0.26,-11.37,4322.71,4287.84,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,103823.13,ZAR,-1.7,-1795.22,105646.51,103591.97,Strong sell
NIFTY,Nifty 50 Index,23446.8,,0.5,117.8,23466.9,23349.55,Sell
SENSEX,BSE Sensex Index,74828.25,,0.4,299.17,74973.74,74599.88,Sell
DFMGI,DFM General Index,6008.03,,0.18,10.89,6016.41,5983.79,Strong buy
TASI,Tadawul All Shares Index,10680.61,,-0.01,-1.21,10695.72,10638.83,Sell
GNRI,QE Index,9545.54,,0.33,31.75,9556.05,9513.76,Sell
EGX30,EGX 30 Index,54224.9,,-1.29,-706.0,55020.1,54221.7,Sell
IBOV,Bovespa Index,185814.09,,-0.86,-1608.83,188772.33,185676.38,Buy
ME,S&P/BMV IPC Index,64276.72,,-0.28,-179.87,64525.3,64003.79,Sell
IMV,S&P MERVAL Index,2969545.39,,-0.94,-28114.02,3032276.2,2947163.75,Sell
ICAP,MSCI COLCAP Index,2612.48,,0.92,23.84,2614.86,2586.16,Strong buy
MXNUAMPEGEN,MSCI NUAM Peru General,59677.0,,-1.56,-948.42,60871.1,59614.68,Buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6299.82,,-0.39,-24.9,6361.61,6289.18,Sell
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),314.88,,-0.37,-1.16,319.35,313.98,Neutral
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),639.92,,-0.44,-2.86,645.48,639.29,Sell
BUX,Budapest Stock Exchange Index,152002.25,,0.44,659.49,152631.4,151271.47,Buy
GD,ATHEX Composite Index,2651.07,,-0.76,-20.43,2668.36,2636.84,Sell
BET,Bucharest Exchange Trading Index,31683.03,,-1.42,-456.98,32170.9,31628.38,Sell
IDX30,IDX 30 Index,350.605,,1.03,3.573,351.898,345.87,Sell
SET,SET Index,1610.7,,0.39,6.26,1612.7,1602.86,Buy
N100,Euronext 100 Index,1897.43,,-0.2,-3.76,1910.7,1891.92,Neutral
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,95.45,USD,21.5,16.89,95.45,78.56,Strong buy
HK33HKD,Hong Kong 33,24699.3,HKD,-1.66,-415.7,25079.5,24626.3,Strong sell
OSX,PHLX Oil Service Sector,97.33,USD,-0.06,-0.06,98.4,97.08,Sell
RUA,US Small Cap 3000 Index,4363.3662,USD,-0.81,-35.4639,4398.8302,4358.6658,Buy
HGX,PHLX Housing Sector,604.86,USD,-2.12,-13.11,612.78,604.78,Sell
RUT,US Small Cap 2000 Index,2838.6604,USD,-1.77,-51.2585,2889.919,2838.3709,Sell
AEX,AEX,1107.94,EUR,-0.27,-3.0,1113.78,1105.21,Strong buy
NL25EUR,Netherlands 25,1108.255,EUR,-0.67,-7.45,1116.03,1103.83,Buy
SSMI,Swiss Market Index,13921.71,CHF,-0.23,-31.67,14031.29,13918.55,Sell
NYA,NYSE Composite Index,23848.26,USD,-0.75,-180.82,24029.06,23842.54,Sell
DE30EUR,Germany 30,25366.0,EUR,-1.3,-335.0,25764.0,25283.6,Sell
IBEX35,IBEX 35,19632.21,EUR,-0.62,-121.9,19890.9,19622.2,Sell
XAU,PHLX Gold/Silver Sector,386.98,USD,-4.13,-16.67,395.83,384.14,Sell
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,419.74,USD,0.25,1.04,419.74,419.74,Buy
VIX,VOLATILITY S&P 500,15.17,USD,6.68,0.95,15.45,14.12,Sell
AU200AUD,Australia 200,8651.1,AUD,-1.29,-113.0,8777.8,8638.6,Strong sell
NZ50G,NZX 50 INDEX,13784.34,NZD,-0.27,-37.41,13857.48,13773.54,Buy
DEU40,GERMAN STOCK INDEX (DAX),25410.64,EUR,-0.66,-168.22,25729.05,25365.21,Sell
SOX,PHLX Semiconductor,12534.27,USD,-1.23,-155.55,12660.91,12371.37,Buy
CAC40,CAC 40,8123.42,EUR,-0.39,-31.5,8199.66,8112.22,Sell
XAX,NYSE American Composite Index,8338.37,USD,-0.76,-63.95,8406.95,8295.11,Sell
US30USD,US Wall St 30,51528.4,USD,-0.06,-28.5,51590.4,51526.9,Sell
RUI,US Small Cap 1000 Index,4189.1674,USD,-0.77,-32.3198,4221.6439,4184.3362,Buy
SXXP,STOXX 600,639.93,EUR,-0.44,-2.86,645.48,639.29,Sell
