symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6846.5,USD,-0.35,-23.89,6878.27,6827.19,Buy
IXIC,US Composite Index,23545.89,USD,-0.14,-32.23,23698.93,23455.05,Buy
DJI,Dow Jones Industrial Average Index,47739.33,USD,-0.45,-215.67,47971.51,47611.93,Buy
VIX,CBOE Volatility Index,16.23,,5.32,0.82,16.39,16.1,Sell
TSX,S&P/TSX Composite index,31169.97,CAD,-0.45,-141.44,31332.4,31163.77,Buy
UKX,UK 100 INDEX,9645.1,GBP,-0.23,-21.91,9692.36,9629.19,Neutral
DAX,DAX Index,24046.01,EUR,0.07,17.87,24116.99,23985.28,Strong buy
PX1,CAC 40 Index,8108.43,EUR,-0.08,-6.31,8110.76,8080.85,Buy
FTMIB,MILANO ITALIA BORSA INDEX,43432.81,EUR,0.0,0.03,43492.63,43301.67,Buy
NI225,Japan 225 Index,50581.89,JPY,0.27,135.81,50678.05,50224.65,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4154.85,KRW,1.34,54.8,4154.85,4081.26,Strong buy
000001,SSE Composite Index,3924.0778,CNY,0.54,21.2702,3936.3111,3904.7377,Buy
399001,Shenzhen Component Index,13329.9903,CNY,1.39,182.3134,13389.6727,13178.9565,Strong buy
HSI,Hang Seng Index,25765.36,HKD,-1.23,-319.72,26151.46,25755.01,Sell
STI,STRAITS TIMES INDEX,4507.09,SGD,-0.54,-24.28,4534.44,4502.88,Neutral
XJO,S&P/ASX 200 Index,8624.4,AUD,-0.12,-10.2,8634.6,8595.6,Sell
NZ50G,S&P/NZX 50 Gross Index,13495.76,NZD,0.07,9.44,13495.76,13483.83,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1612.78,MYR,-0.23,-3.74,1616.49,1601.5,Sell
COMPOSITE,IDX Composite Index,8710.695,IDR,0.9,77.934,8720.091,8642.062,Buy
SX5E,STOXX 50,5725.6,EUR,0.03,1.69,5734.73,5711.0,Buy
IBC,IBEX 35 Index,16683.6,EUR,-0.03,-4.9,16715.8,16620.9,Buy
SMI,Swiss Market Index,12959.51,CHF,0.18,23.21,12969.67,12913.75,Strong buy
WIG20,WIG20 Index,2958.62,PLN,0.28,8.32,2967.78,2950.44,Neutral
AEX,AEX-Index,945.12,EUR,-0.25,-2.38,950.45,943.94,Neutral
