symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7473.48,USD,0.37,27.75,7506.32,7463.29,Buy
IXIC,US Composite Index,26343.97,USD,0.19,50.87,26504.55,26309.8,Buy
DJI,Dow Jones Industrial Average Index,50579.71,USD,0.58,294.04,50830.24,50434.65,Strong buy
VIX,CBOE Volatility Index,16.7,,-0.36,-0.06,17.39,16.46,Strong sell
TSX,S&P/TSX Composite index,34830.89,,1.04,359.53,34846.5,34635.81,Strong buy
UKX,UK 100 INDEX,10466.27,GBP,0.22,22.79,10497.22,10435.53,Strong buy
DAX,DAX Index,25389.1,,2.01,500.54,25438.41,25062.72,Strong buy
PX1,CAC 40 Index,8258.26,,1.76,142.51,8280.98,8183.71,Strong buy
FTMIB,MILANO ITALIA BORSA INDEX,50220.36,EUR,1.43,709.4,50326.88,49780.15,Strong buy
NI225,Japan 225 Index,65157.97,JPY,2.87,1819.12,65408.87,63562.51,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),7847.72,KRW,0.41,32.12,7886.64,7780.13,Buy
000001,SSE Composite Index,4152.5686,,0.96,39.669,4153.8788,4119.7996,Buy
399001,Shenzhen Component Index,15856.6102,,1.66,259.3133,15857.0813,15547.159,Buy
HSI,Hang Seng Index,25606.03,,0.86,219.51,25732.36,25483.24,Sell
STI,STRAITS TIMES INDEX,5070.56,SGD,0.05,2.4,5102.07,5064.54,Buy
XJO,S&P/ASX 200 Index,8692.0,,0.4,35.0,8713.0,8644.7,Sell
NZ50G,S&P/NZX 50 Gross Index,12970.28,,-0.16,-21.03,13101.27,12970.28,Sell
FBMKLCI,FBM KLCI,1708.5,,-0.24,-4.17,1713.5,1705.94,Sell
COMPOSITE,IDX Composite Index,6206.349,,0.72,44.304,6239.594,6124.578,Sell
SX5E,STOXX 50,6136.67,EUR,1.95,117.21,6144.64,6045.37,Strong buy
IBC,IBEX 35 Index,18387.4,,2.24,402.1,18412.0,18191.4,Strong buy
SMI,Swiss Market Index,13503.21,,0.42,56.78,13538.31,13446.91,Strong buy
WIG20,WIG20 Index,3719.68,,2.16,78.49,3724.23,3680.13,Strong buy
AEX,AEX-Index,1053.27,,0.79,8.22,1056.8,1047.37,Strong buy
BEL20,BEL 20 Index,5649.03,,1.06,59.06,5651.8,5611.42,Strong buy
OMXH25,OMX Helsinki 25 Index,6533.4388,,0.65,42.4856,6538.1022,6513.5393,Strong buy
OMXS30,OMX Stockholm 30 Index,3192.8287,,1.48,46.6976,3201.4716,3175.3858,Strong buy
OMXC25,OMX Copenhagen 25 Index,1786.3794,,-0.16,-2.9401,1799.4327,1782.5219,Buy
BELEX15,BELEX 15 Index,1215.19,,0.12,1.5,1215.19,1213.69,Neutral
OMXRGI,OMX Riga Gross Index,897.2929,,0.33,2.9081,897.4468,892.7162,Buy
OMXTGI,OMX Tallinn Gross Index,2112.3955,,0.62,13.061,2113.3772,2101.6178,Buy
XU100,BIST 100 Index,13890.91,,0.6,82.71,13936.94,13766.48,Neutral
TA35,TA-35 Index,4527.63,,3.06,134.48,4527.91,4465.35,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,108174.9,ZAR,2.65,2796.52,108468.42,105378.37,Buy
NIFTY,Nifty 50 Index,24031.7,,1.32,312.4,24054.45,23922.85,Buy
SENSEX,BSE Sensex Index,76488.96,,1.42,1073.61,76559.07,76097.02,Buy
DFMGI,DFM General Index,5757.48,,1.14,64.66,5844.37,5699.59,Sell
TASI,Tadawul All Shares Index,11027.54,,0.38,41.98,11032.07,10973.13,Sell
GNRI,QE Index,10591.56,,-1.08,-115.14,10712.55,10591.56,Buy
EGX30,EGX 30 Index,52658.8,,-0.38,-202.7,53144.5,52506.7,Buy
IBOV,Bovespa Index,177815.72,,0.91,1606.11,177815.72,176210.38,Sell
ME,S&P/BMV IPC Index,68261.17,,-0.11,-72.3,68665.87,68147.45,Sell
IMV,S&P MERVAL Index,2846220.22,,-1.08,-31218.28,2870946.29,2842297.39,Buy
ICAP,MSCI COLCAP Index,2132.79,,2.37,49.4,2137.04,2076.26,Neutral
SP_IPSA,S&P IPSA Index,10825.53,,2.48,261.65,10830.59,10563.88,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,52814.03,,0.0,0.0,53704.59,52791.66,Buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6136.66,,1.95,117.21,6144.64,6045.37,Strong buy
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),275.22,,3.02,8.07,275.69,269.49,Strong buy
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),631.63,,1.04,6.51,632.09,626.91,Strong buy
BUX,Budapest Stock Exchange Index,129728.5,,-0.69,-903.94,132017.97,129463.33,Sell
GD,ATHEX Composite Index,2318.73,,2.07,47.01,2326.21,2291.5,Strong buy
BET,Bucharest Exchange Trading Index,30606.88,,-0.03,-10.44,30736.91,30500.42,Buy
IDX30,IDX 30 Index,360.411,,1.62,5.732,363.35,354.373,Sell
SET,SET Index,1550.33,,0.76,11.66,1558.95,1545.63,Strong buy
SOX,PHLX Semiconductor,12202.54,USD,1.99,238.46,12304.52,12069.04,Buy
US30USD,US Wall St 30,51022.2,USD,-0.1,-48.8,51042.7,51014.2,Buy
AEX,AEX,1053.28,EUR,0.79,8.22,1056.8,1047.37,Strong buy
N100,Euronext 100 Index,1872.02,,1.35,24.93,1874.65,1848.93,Strong buy
NL25EUR,Netherlands 25,1056.175,EUR,1.17,12.265,1058.335,1048.36,Strong buy
VIX,VOLATILITY S&P 500,16.71,USD,-0.24,-0.04,17.39,16.46,Strong sell
SSMI,Swiss Market Index,13503.2,CHF,0.42,56.76,13538.31,13446.91,Strong buy
SXXP,STOXX 600,631.64,EUR,1.04,6.51,632.09,626.91,Strong buy
NYA,NYSE Composite Index,23225.74,USD,0.42,98.07,23284.44,23127.69,Strong buy
RUA,US Small Cap 3000 Index,4233.7486,USD,0.44,18.6753,4250.5868,4227.3763,Buy
DEU40,GERMAN STOCK INDEX (DAX),25389.11,EUR,2.01,500.54,25438.41,25062.72,Strong buy
XAU,PHLX Gold/Silver Sector,353.77,USD,-1.17,-4.18,357.54,349.53,Sell
NZ50G,NZX 50 INDEX,13175.3,NZD,1.58,205.02,13182.35,12970.28,Buy
DE30EUR,Germany 30,25399.2,EUR,2.34,581.8,25456.7,25032.8,Strong buy
CAC40,CAC 40,8258.27,EUR,1.76,142.51,8280.98,8183.71,Strong buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,392.67,USD,0.08,0.3,392.67,392.67,Buy
RUT,US Small Cap 2000 Index,2869.2251,USD,0.91,25.7725,2878.6088,2855.1195,Strong buy
XAX,NYSE American Composite Index,9026.83,USD,-0.48,-43.33,9106.7,9000.85,Neutral
OSX,PHLX Oil Service Sector,105.89,USD,-0.49,-0.52,106.42,104.7,Buy
AU200AUD,Australia 200,8710.6,AUD,1.24,106.3,8720.6,8639.3,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,78.43,USD,-1.62,-1.29,79.72,78.43,Buy
HGX,PHLX Housing Sector,636.17,USD,0.03,0.2,638.07,629.77,Sell
HK33HKD,Hong Kong 33,25478.7,HKD,-0.48,-122.8,25737.2,25165.2,Sell
IBEX35,IBEX 35,18387.39,EUR,2.24,402.08,18412.0,18191.4,Strong buy
RUI,US Small Cap 1000 Index,4058.9999,USD,0.42,17.0,4075.3,4053.43,Buy
