symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
2INVE,Amundi IBEX 35 Doble Inverso Diario (-2x) UCITS ETF -Acc-,BME,Miscellaneous,Investment Trusts/Mutual Funds,0.2674,0.2674,0.2655,0.2669,0.3006388575723498,,488360,EUR
480S,Soluciones Cuatroochenta SA,BME,Technology Services,Data Processing Services,18.0,18.2,17.8,18.2,0.0,49628616.0,189,EUR
A3M,Atresmedia Corporacion de Medios de Comunicacion SA,BME,Consumer Services,Broadcasting,5.14,5.18,5.1,5.12,-0.3891050583657505,1157417054.0,120493,EUR
ACS,"ACS, Actividades de Construccion y Servicios SA",BME,Industrial Services,Engineering & Construction,102.3,104.4,102.3,104.0,1.8609206660137176,27162631497.0,293157,EUR
ACX,Acerinox SA,BME,Non-Energy Minerals,Steel,18.41,18.5,18.28,18.28,-0.43572984749454413,4378647791.0,436463,EUR
ADX,Audax Renovables SA,BME,Utilities,Electric Utilities,1.17,1.18,1.168,1.168,-0.34129692832764535,531420903.99999994,92589,EUR
ADZ,"Adolfo Dominguez, S.A.",BME,Consumer Non-Durables,Apparel/Footwear,6.3,6.3,6.15,6.3,2.4390243902438935,56693976.0,680,EUR
AEDAS,AEDAS Homes SA,BME,Finance,Real Estate Development,21.15,21.4,21.0,21.0,-0.943396226415091,872622759.0,1894,EUR
AENA,Aena SME SA,BME,Transportation,Other Transportation,25.64,25.74,25.46,25.48,-1.3168086754453907,38729999542.0,626497,EUR
AI,Airtificial Intelligence Structures SA,BME,Producer Manufacturing,Industrial Machinery,0.09,0.09,0.0876,0.0884,-0.8968609865470798,138781019.0,440480,EUR
AIG,Andino Inversiones Global SA,BME,Transportation,Other Transportation,2.88,2.88,2.88,2.88,0.0,59277064.32,0,EUR
AIR,Airbus SE,BME,Electronic Technology,Aerospace & Defense,198.74,199.38,197.48,197.8,-0.7028112449799083,156626917893.0,1531,EUR
AKL,Akiles corporation SE,BME,Utilities,Alternative Power Generation,0.113,0.113,0.113,0.113,0.0,3092563.0,0,EUR
ALC,Altia Consultores S.A.,BME,Technology Services,Information Technology Services,6.75,6.75,6.75,6.75,0.0,464208652.0,12,EUR
ALM,Almirall SA,BME,Health Technology,Pharmaceuticals: Major,10.38,10.46,10.34,10.4,-0.19193857965450647,2268302018.0,101827,EUR
ALNT,Alantra Partners SA,BME,Finance,Investment Banks/Brokers,9.8,9.86,9.72,9.78,-0.204081632653075,376282003.0,18730,EUR
ALQ,Alquiber Quality SA,BME,Finance,Finance/Rental/Leasing,15.7,15.8,15.7,15.8,0.0,84440932.0,466,EUR
AMEN,Aeternal Mentis SA,BME,Finance,Finance/Rental/Leasing,8.25,8.25,8.25,8.25,0.0,108575443.0,0,EUR
AMIBX,Amundi IBEX 35 UCITS ETF,BME,Miscellaneous,Investment Trusts/Mutual Funds,518.5,518.5,517.2,517.2,-0.13516122803628727,,8,EUR
AMP,"Amper, S.A.",BME,Industrial Services,Engineering & Construction,4.5,4.53,4.44,4.455,-0.9999999999999984,369282349.0,112353,EUR
AMS,Amadeus IT Group SA Class A,BME,Technology Services,Packaged Software,57.2,57.24,56.02,56.26,-2.326388888888895,23237366572.0,306386,EUR
ANA,Acciona SA,BME,Industrial Services,Engineering & Construction,204.8,210.6,204.8,209.2,2.952755905511811,11104259251.0,58077,EUR
ANE,Corporacion Acciona Energias Renovables SA,BME,Utilities,Alternative Power Generation,21.3,21.88,21.3,21.56,1.6981132075471674,6884951273.0,114170,EUR
APAM,Aperam S.A.,BME,Non-Energy Minerals,Steel,49.2,49.58,48.7,49.14,0.20391517128874678,3514919699.0,694,EUR
APG,Axon Partners Group SA,BME,Finance,Investment Managers,17.2,17.6,17.2,17.6,0.0,90709190.0,51,EUR
ARM,Arima Real Estate SOCIMI SA,BME,Finance,Real Estate Investment Trusts,11.2,11.2,10.4,10.4,0.0,254142334.0,272,EUR
ART,Arteche Lantegi Elkartea SA,BME,Distribution Services,Wholesale Distributors,29.1,30.4,29.1,30.3,4.4827586206896575,1684980270.0,27131,EUR
ATRY,Atrys Health SA,BME,Health Services,Medical/Nursing Services,2.5,2.59,2.495,2.5,-0.7936507936507943,191465666.0,54343,EUR
ATSI,"Aplicaciones y Tratamiento de Sistemas, S.A.",BME,Technology Services,Information Technology Services,3.98,3.98,3.98,3.98,-0.5000000000000004,198609985.0,1237,EUR
AZK,"Azkoyen, S.A.",BME,Producer Manufacturing,Miscellaneous Manufacturing,10.0,10.05,9.98,10.0,0.0,243794975.0,19143,EUR
BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",BME,Finance,Major Banks,25.4,25.44,25.2,25.38,-0.039385584875941564,141342357774.0,3100365,EUR
BBVAE,"Accion Eurostoxx 50 ETF, FI",BME,Miscellaneous,Investment Trusts/Mutual Funds,63.95,64.02,63.76,64.02,0.14077897700609465,,2363,EUR
