symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
AKO1L,AB Akola Group,OMXVSE,Process Industries,Agricultural Commodities/Milling,1.685,1.7,1.68,1.685,0.0,280388223.0,27817,EUR
AMG1L,Amber Grid AB,OMXVSE,Utilities,Gas Distributors,1.22,1.22,1.22,1.22,0.0,217626683.0,51,EUR
APG1L,Apranga APB,OMXVSE,Retail Trade,Apparel/Footwear Retail,2.99,3.01,2.99,3.01,0.6688963210702198,165322966.0,5402,EUR
AUG1L,AUGA group AB,OMXVSE,Process Industries,Agricultural Commodities/Milling,0.079,0.079,0.0782,0.0784,-0.7594936708860802,18470467.0,24153,EUR
CTS1L,City Service SE,OMXVSE,Commercial Services,Miscellaneous Commercial Services,0.25,0.25,0.25,0.25,57.23270440251572,44478468.18157794,200,EUR
EWA1L,East West Agro AB,OMXVSE,Distribution Services,Wholesale Distributors,15.8,15.8,15.8,15.8,-0.6289308176100606,15686399.0,1,EUR
GRG1L,Grigeo Group AB,OMXVSE,Process Industries,Pulp & Paper,1.085,1.095,1.06,1.06,-1.8518518518518534,141911999.0,46324,EUR
IGN1L,Ignitis Grupe AB,OMXVSE,Utilities,Alternative Power Generation,20.55,20.65,20.5,20.65,0.48661800486616963,1487593110.0,11033,EUR
INC1L,INVL Technology,OMXVSE,Technology Services,Information Technology Services,3.6,3.62,3.6,3.62,1.1173184357541908,43587650.0,100,EUR
INL1L,INVL Baltic Farmland AB,OMXVSE,Finance,Real Estate Development,6.55,6.6,6.55,6.6,0.7633587786259515,21146740.0,50,EUR
INR1L,INVL Baltic Real Estate UTIB EUR,OMXVSE,Finance,Real Estate Development,2.92,2.92,2.88,2.88,0.6993006993007,22768412.0,748,EUR
IVL1L,Invalda INVL AB,OMXVSE,Finance,Financial Conglomerates,23.2,23.4,23.2,23.4,0.8620689655172384,280020152.0,241,EUR
K2LT,K2 LT AB,OMXVSE,Consumer Services,Other Consumer Services,28.0,28.0,28.0,28.0,-2.77777777777778,,3,EUR
KNE1L,KN Energies AB,OMXVSE,Industrial Services,Oil & Gas Pipelines,0.313,0.316,0.313,0.314,0.0,119444538.0,32665,EUR
KNR1L,Kauno Energija AB,OMXVSE,Utilities,Electric Utilities,1.78,1.82,1.73,1.75,-4.371584699453555,78327919.0,70,EUR
LGD1L,Litgrid AB,OMXVSE,Utilities,Electric Utilities,0.816,0.816,0.816,0.816,0.24570024570024596,410525782.0,2389,EUR
NEOFI,NEO Finance AB,OMXVSE,Finance,Finance/Rental/Leasing,2.9,3.04,2.9,3.04,4.827586206896556,12186155.0,700,EUR
NTU1L,Novaturas AB,OMXVSE,Consumer Services,Other Consumer Services,1.11,1.12,1.1,1.115,0.0,8704805.0,3594,EUR
PTR1L,PST Group AB,OMXVSE,Industrial Services,Engineering & Construction,0.75,0.75,0.75,0.75,-1.3157894736842117,12426000.0,50,EUR
PZV1L,Pieno Zvaigzdes AB,OMXVSE,Consumer Non-Durables,Food: Meat/Fish/Dairy,1.66,1.665,1.63,1.63,-1.2121212121212133,74471796.0,3834,EUR
ROE1L,AB Artea Bankas,OMXVSE,Finance,Regional Banks,0.805,0.809,0.797,0.799,-0.7453416149068329,524628046.00000006,727425,EUR
RSU1L,Rokiskio suris AB,OMXVSE,Consumer Non-Durables,Food: Meat/Fish/Dairy,4.38,4.38,4.38,4.38,0.0,137619161.0,349,EUR
TEL1L,Telia Lietuva AB,OMXVSE,Communications,Major Telecommunications,1.72,1.725,1.715,1.725,0.2906976744186114,1002094545.0,15374,EUR
UTR1L,Utenos Trikotazas AB,OMXVSE,Consumer Non-Durables,Apparel/Footwear,0.384,0.384,0.38,0.38,-2.5641025641025665,3706170.0,120,EUR
VBL1L,Vilniaus Baldai AB,OMXVSE,Consumer Durables,Home Furnishings,12.1,12.1,12.1,12.1,0.0,47023834.0,1,EUR
VLP1L,Vilkyskiu Pienine AB,OMXVSE,Consumer Non-Durables,Food: Meat/Fish/Dairy,10.85,10.9,10.8,10.8,-0.4608294930875478,129581553.00000001,882,EUR
ZMP1L,Zemaitijos Pienas AB,OMXVSE,Consumer Non-Durables,Food: Meat/Fish/Dairy,2.76,2.76,2.76,2.76,-1.42857142857143,107088794.0,20,EUR
