symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
ANDR,ANDRITZ AG,PSECZ,Producer Manufacturing,Industrial Machinery,1820.0,1821.0,1816.0,1816.0,1.8508132361189005,179307238681.5848,21,CZK
ATS,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,PSECZ,Electronic Technology,Electronic Components,2494.0,2494.0,2478.0,2478.0,3.0782029950083194,94890088832.75163,17,CZK
BEZVA,Bezvavlasy a.s.,PSECZ,Electronic Technology,Aerospace & Defense,424.0,424.0,424.0,424.0,0.0,424000000.0,66,CZK
BSWC,BlueSphere World Equity UCITS ETF Accum Hedged CZK,PSECZ,Miscellaneous,Investment Trusts/Mutual Funds,231.0,231.0,218.0,220.0,0.0,,5649,CZK
BVB,Borussia Dortmund GmbH & Co. KGaA,PSECZ,Consumer Services,Movies/Entertainment,52.55,52.55,52.55,52.55,50.14285714285713,8109291461.828,200,CZK
CEZ,CEZ as,PSECZ,Utilities,Electric Utilities,1260.0,1293.0,1252.0,1293.0,2.619047619047619,674696623535.0,150573,CZK
COLT,COLT CZ GROUP SE,PSECZ,Electronic Technology,Aerospace & Defense,1046.0,1050.0,1030.0,1040.0,0.3861003861003861,64892182053.0,26177,CZK
CPI,CPI Europe AG,PSECZ,Finance,Real Estate Development,381.5,381.5,381.5,381.5,-0.13089005235602094,51623815817.72997,1,CZK
CSG,CSG N.V.,PSECZ,Electronic Technology,Aerospace & Defense,402.0,410.0,371.2,384.7,-3.583959899749376,393617730687.4087,262372,CZK
CTPNV,CTP N.V.,PSECZ,Finance,Real Estate Development,393.4,393.4,384.6,389.0,0.25773195876288657,186912855955.9501,237,CZK
DBK,Deutsche Bank Aktiengesellschaft,PSECZ,Finance,Investment Banks/Brokers,646.6,657.8,638.2,657.8,1.199999999999993,1216773879966.5247,565,CZK
DSPW,Doosan Skoda Power AS,PSECZ,Producer Manufacturing,Electrical Products,395.5,402.0,395.5,402.0,0.12453300124533001,12807849847.0,2218,CZK
DTE,Deutsche Telekom AG,PSECZ,Communications,Major Telecommunications,678.9,697.7,668.9,697.7,2.769185447046703,3220529026655.6216,18,CZK
EFORU,E4U as,PSECZ,Utilities,Electric Utilities,340.0,340.0,330.0,330.0,5.095541401273886,750974944.0,643,CZK
EMAN,eMan a.s.,PSECZ,Technology Services,Packaged Software,43.0,43.0,43.0,43.0,2.380952380952381,84280002.0,3,CZK
EOAN,E.ON SE,PSECZ,Utilities,Electric Utilities,434.2,441.5,432.85,441.2,0.27272727272727015,1135668281661.789,300,CZK
ERBAG,Erste Group Bank AG,PSECZ,Finance,Major Banks,2337.0,2361.0,2332.0,2353.0,-0.7172995780590717,943998036762.1575,18842,CZK
FACC,FACC AG,PSECZ,Electronic Technology,Aerospace & Defense,354.0,354.0,354.0,354.0,0.8547008547008548,16219152890.877163,17,CZK
FILL,FILLAMENTUM as,PSECZ,Producer Manufacturing,Industrial Machinery,80.0,80.0,50.0,50.0,-37.5,,110,CZK
FIXED,Fixed.zone a.s.,PSECZ,Electronic Technology,Telecommunications Equipment,58.5,58.5,58.5,58.5,-2.5,133319993.00000001,100,CZK
FTSHP,Footshop a.s.,PSECZ,Retail Trade,Apparel/Footwear Retail,84.0,86.5,84.0,86.5,3.592814371257485,449824381.0,51,CZK
GEN,Gen Digital Inc.,PSECZ,Technology Services,Packaged Software,446.0,492.0,446.0,492.0,2.5,297260628539.73505,2141,CZK
GEV,"GEVORKYAN, a.s.",PSECZ,Consumer Durables,Tools & Hardware,187.0,192.0,187.0,192.0,2.6737967914438503,3114909927.0,3614,CZK
HWIO,HARDWARIO A.S.,PSECZ,Electronic Technology,Computer Peripherals,11.4,11.4,10.8,10.8,1.8867924528301987,,3443,CZK
JUV2,Juventus Football Club S.p.A.,PSECZ,Consumer Services,Movies/Entertainment,54.95,54.95,54.95,54.95,-8.416666666666663,20412471070.140438,15,CZK
KARIN,Karo Leather AS,PSECZ,Process Industries,Textiles,154.0,154.0,152.0,152.0,0.0,1048800013.9999999,2520,CZK
