symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
ALSMB,Samba Digital SGPS SA,EURONEXT,Commercial Services,Advertising/Marketing Services,14.8,14.8,14.8,14.8,0.0,148000000.0,10,EUR
ALTR,"Altri, SGPS, S.A.",EURONEXT,Process Industries,Pulp & Paper,4.95,4.99,4.865,4.92,-1.4028056112224505,1023606977.0,772719,EUR
BCP,Banco Comercial Portugues S.A.,EURONEXT,Finance,Major Banks,0.7656,0.7754,0.759,0.761,-0.2359727320398563,11528951422.0,49487333,EUR
COR,Corticeira Amorim SGPS SA,EURONEXT,Process Industries,Industrial Specialties,7.19,7.23,7.16,7.23,0.5563282336578587,956270008.0,115000,EUR
CTT,CTT - Correios de Portugal SA,EURONEXT,Transportation,Air Freight/Couriers,7.23,7.32,7.2,7.2,-0.414937759336103,967518656.0,166180,EUR
EDP,EDP S.A.,EURONEXT,Utilities,Electric Utilities,4.091,4.108,4.065,4.108,-0.12156576708000927,16998576785.000002,6741149,EUR
EDPR,EDP Renovaveis SA,EURONEXT,Utilities,Alternative Power Generation,11.77,11.89,11.71,11.85,0.25380710659897937,12423210697.0,941153,EUR
EGL,Mota-Engil SGPS SA,EURONEXT,Industrial Services,Engineering & Construction,5.03,5.03,4.89,4.994,-0.12000000000000455,1503421936.0,2152147,EUR
ESON,"ESTORIL-SOL, SGPS, S.A.",EURONEXT,Consumer Services,Casinos/Gaming,4.1,4.1,4.1,4.1,-0.4854368932038947,49174102.0,301,EUR
FCP,Futebol Clube do Porto SAD,EURONEXT,Consumer Services,Movies/Entertainment,1.56,1.64,1.56,1.64,5.806451612903216,34874845.0,4109,EUR
GALP,"Galp Energia, SGPS S.A. Class B",EURONEXT,Energy Minerals,Integrated Oil,16.7,16.74,16.535,16.565,-0.36090225563909006,12526857092.0,736167,EUR
GFIBI,Fundiestamo SGOIC SA Units,EURONEXT,Miscellaneous,Investment Trusts/Mutual Funds,720.0,720.0,720.0,720.0,0.0,,10,EUR
GLINT,"GLINTT GLOBAL, S.A.",EURONEXT,Commercial Services,Miscellaneous Commercial Services,1.63,1.73,1.56,1.58,-4.242424242424233,143488730.0,100274,EUR
GPA,Imobiliaria Construtora Grao-Para SA,EURONEXT,Industrial Services,Engineering & Construction,0.001,0.001,0.001,0.001,0.0,2500.0,11,EUR
IBS,"Ibersol, SGPS S.A.",EURONEXT,Consumer Services,Restaurants,10.1,10.2,10.05,10.1,0.49751243781093457,406917509.0,26595,EUR
IPR,Impresa SGPS SA,EURONEXT,Consumer Services,Broadcasting,0.238,0.249,0.221,0.237,-1.6597510373443998,40487999.0,1462156,EUR
JMT,"Jeronimo Martins, SGPS S.A.",EURONEXT,Retail Trade,Food Retail,20.02,20.54,19.89,20.54,2.802802802802796,12573279325.0,1091067,EUR
MAR,Martifer SGPS,EURONEXT,Industrial Services,Engineering & Construction,2.3,2.31,2.27,2.27,-0.4385964912280609,227999997.0,5305,EUR
MLFMV,Farminveste - SGPS SA Class B,EURONEXT,Finance,Financial Conglomerates,4.0,4.0,4.0,4.0,11.111111111111107,80000000.0,10,EUR
MLRZE,Raize-Instituicao De Pagamentos SA,EURONEXT,Commercial Services,Miscellaneous Commercial Services,0.76,0.76,0.76,0.76,7.042253521126768,3550000.0,2500,EUR
MRL,"MERLIN Properties SOCIMI, S.A.",EURONEXT,Finance,Real Estate Investment Trusts,12.8,12.9,12.8,12.9,2.9529130087789386,7193227438.0,550,EUR
NBA,Novabase SGPS SA,EURONEXT,Technology Services,Information Technology Services,7.9,7.9,7.85,7.9,0.0,298308059.0,2603,EUR
NOS,NOS SGPS SA,EURONEXT,Communications,Major Telecommunications,3.87,3.875,3.845,3.85,-0.5167958656330753,1993674470.0,447253,EUR
NVG,Navigator Company SA,EURONEXT,Process Industries,Pulp & Paper,3.29,3.292,3.18,3.21,-2.4316109422492422,2339792189.0,3553680,EUR
PHR,PHarol SGPS S.A.,EURONEXT,Communications,Wireless Telecommunications,0.063,0.065,0.063,0.0636,-1.5479876160990724,53089760.0,8392227,EUR
RAM,"Ramada Investimentos e Industria,S.A.",EURONEXT,Non-Energy Minerals,Steel,7.94,7.94,7.62,7.7,-4.466501240694793,206670182.0,10037,EUR
RENE,Redes Energeticas Nacionais SA,EURONEXT,Utilities,Electric Utilities,3.07,3.07,3.015,3.04,-0.8156606851549727,2033044806.0,478319,EUR
SCB,Sporting Clube de Braga-Futebol Sad,EURONEXT,Consumer Services,Movies/Entertainment,13.9,13.9,13.9,13.9,0.0,,3,EUR
