symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6940.0,USD,-0.06,-4.46,6967.3,6925.09,Buy
IXIC,US Composite Index,23515.39,USD,-0.06,-14.63,23664.26,23446.81,Buy
DJI,Dow Jones Industrial Average Index,49359.34,USD,-0.17,-83.11,49616.7,49246.24,Buy
VIX,CBOE Volatility Index,15.86,,0.13,0.02,16.29,15.3,Neutral
TSX,S&P/TSX Composite index,33090.96,CAD,0.15,50.41,33100.48,32918.68,Buy
UKX,UK 100 INDEX,10195.36,GBP,-0.39,-39.94,10235.31,10166.27,Buy
DAX,DAX Index,24959.06,EUR,-1.34,-338.07,25070.61,24911.59,Buy
PX1,CAC 40 Index,8112.02,EUR,-1.78,-146.92,8165.46,8092.05,Sell
FTMIB,MILANO ITALIA BORSA INDEX,45195.88,EUR,-1.32,-603.8,45394.2,44944.39,Buy
NI225,Japan 225 Index,53583.57,JPY,-0.65,-352.55,53583.57,53091.45,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4904.67,KRW,1.32,63.92,4917.37,4827.95,Strong buy
000001,SSE Composite Index,4114.0001,CNY,0.29,12.0874,4126.5175,4090.0567,Strong buy
399001,Shenzhen Component Index,14294.0526,CNY,0.09,12.9725,14392.8752,14221.9257,Buy
HSI,Hang Seng Index,26563.9,HKD,-1.05,-281.06,26715.58,26533.67,Buy
STI,STRAITS TIMES INDEX,4834.88,SGD,-0.29,-14.22,4834.88,4819.93,Buy
XJO,S&P/ASX 200 Index,8874.5,AUD,-0.33,-29.4,8903.9,8855.5,Buy
NZ50G,S&P/NZX 50 Gross Index,13595.05,NZD,0.11,14.76,13613.51,13573.92,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1712.33,MYR,-0.02,-0.41,1712.33,1704.64,Buy
COMPOSITE,IDX Composite Index,9133.873,IDR,0.64,58.467,9133.873,9025.998,Buy
SX5E,STOXX 50,5925.83,EUR,-1.72,-103.61,5974.89,5919.41,Buy
IBC,IBEX 35 Index,17665.3,EUR,-0.26,-45.6,17692.4,17480.5,Buy
SMI,Swiss Market Index,13277.04,CHF,-1.02,-136.55,13356.35,13242.78,Buy
WIG20,WIG20 Index,3267.1,PLN,-0.5,-16.32,3284.03,3249.49,Buy
AEX,AEX-Index,992.73,EUR,-1.73,-17.48,1002.94,992.4,Buy
BEL20,BEL 20 Index,5290.1,EUR,-1.25,-67.04,5351.58,5282.57,Buy
OMXH25,OMX Helsinki 25 Index,5829.0209,EUR,-1.46,-86.5116,5833.0536,5763.9237,Buy
OMXS30,OMX Stockholm 30 Index,2984.5805,SEK,-1.79,-54.5109,3001.171,2973.8231,Buy
OMXC25,OMX Copenhagen 25 Index,1889.7746,DKK,-2.69,-52.1607,1903.9936,1883.7792,Buy
BELEX15,BELEX 15 Index,1259.85,RSD,0.54,6.78,1259.99,1252.78,Buy
OMXRGI,OMX Riga Gross Index,932.3718,EUR,-0.25,-2.3249,935.8624,931.9829,Buy
OMXTGI,OMX Tallinn Gross Index,2065.7643,EUR,-0.65,-13.5073,2072.9054,2063.64,Buy
XU100,BIST 100 Index,12747.88,TRY,0.63,79.36,12837.92,12700.33,Strong buy
TA35,TA-35 Index,3968.81,ILS,-0.08,-3.1,3977.38,3937.66,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,112280.0,ZAR,0.01,15.14,112980.03,111742.8,Buy
NIFTY,Nifty 50 Index,25585.5,INR,-0.42,-108.85,25653.3,25494.35,Sell
SENSEX,S&P BSE SENSEX Index,83246.18,INR,-0.39,-324.17,83539.93,82898.31,Sell
DFMGI,DFM General Index,6343.53,AED,0.43,27.39,6368.77,6315.07,Strong buy
TASI,Tadawul All Shares Index,10917.04,SAR,0.04,4.86,10925.58,10868.18,Buy
GNRI,QE Index,11204.69,QAR,0.72,79.71,11207.83,11106.99,Strong buy
EGX30,EGX 30 Index,45048.4,EGP,2.49,1095.9,45048.5,43952.5,Strong buy
I,IBOV Bovespa Index,164849.27,BRL,0.03,49.29,165154.76,164264.75,Buy
ME,S&P/BMV IPC Index,67507.54,MXN,0.55,366.43,67553.1,66762.29,Strong buy
IMV,S&P MERVAL Index,2912976.29,ARS,-0.69,-20253.75,2942751.45,2901614.31,Sell
ICAP,MSCI COLCAP Index,2377.57,COP,1.37,32.17,2385.67,2341.14,Strong buy
SP_IPSA,S&P IPSA Index,11143.4,CLP,-0.12,-13.33,11163.59,11101.88,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,50823.84,PEN,-0.0,-1.25,51078.96,50795.14,Buy
BUX,Budapest Stock Exchange Index,122151.69,HUF,-0.13,-159.51,122312.41,121206.84,Buy
GD,ATHEX Composite Index,2256.32,EUR,0.48,10.71,2258.86,2214.74,Buy
BET,Bucharest Exchange Trading Index,26912.42,RON,-1.69,-462.66,27377.42,26801.8,Buy
IDX30,IDX 30 Index,455.141,IDR,0.59,2.664,455.453,449.605,Strong buy
RUA,US Small Cap 3000 Index,3954.5354,USD,-0.06,-2.4782,3968.1078,3945.9286,Buy
SXXP,STOXX 600,607.07,EUR,-1.19,-7.32,610.25,605.76,Buy
NZ50G,NZX 50 INDEX,13602.83,NZD,0.17,22.55,13613.51,13573.92,Buy
RUT,US Small Cap 2000 Index,2677.7376,USD,0.12,3.1809,2692.2255,2668.5639,Buy
NYA,NYSE Composite Index,22807.0654,USD,-0.01,-1.7495,22861.2189,22754.2791,Buy
XAX,NYSE American Composite Index,7602.6074,USD,1.15,86.3601,7628.4586,7485.6322,Buy
AEX,AEX,992.74,EUR,-1.73,-17.48,1002.94,992.4,Buy
DEU40,GERMAN STOCK INDEX (DAX),24959.07,EUR,-1.34,-338.07,25070.61,24911.59,Buy
VIX,VOLATILITY S&P 500,15.87,USD,0.25,0.04,16.29,15.3,Neutral
NL25EUR,Netherlands 25,992.9,EUR,-1.94,-19.63,1003.153,992.15,Buy
US30USD,US Wall St 30,49004.8,USD,-0.79,-392.4,49156.2,48895.2,Buy
CAC40,CAC 40,8112.03,EUR,-1.78,-146.92,8165.46,8092.05,Sell
SSMI,Swiss Market Index,13277.03,CHF,-1.02,-136.57,13356.35,13242.78,Buy
HK33HKD,Hong Kong 33,26615.7,HKD,0.01,3.0,26705.2,26496.2,Buy
IBEX35,IBEX 35,17665.29,EUR,-0.26,-45.61,17692.4,17480.5,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,302.05,USD,0.1,0.3,302.05,301.75,Buy
XAU,PHLX Gold/Silver Sector,395.01,USD,0.06,0.25,395.12,383.12,Buy
SOX,PHLX Semiconductor,7927.41,USD,1.15,90.11,8008.46,7885.91,Buy
N100,Euronext 100 Index,1754.66,EUR,-1.82,-32.59,1782.87,1752.67,Buy
RUI,US Small Cap 1000 Index,3791.5335,USD,-0.07,-2.7105,3805.4115,3783.4919,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,58.0522,USD,3.41,1.9152,58.0522,56.137,Sell
DE30EUR,Germany 30,24989.6,EUR,-1.44,-364.0,25102.0,24943.0,Buy
AU200AUD,Australia 200,8841.2,AUD,-0.7,-62.5,8898.7,8832.7,Buy
OSX,PHLX Oil Service Sector,83.21,USD,-0.22,-0.19,83.76,83.0,Buy
HGX,PHLX Housing Sector,728.64,USD,-0.57,-4.17,737.43,725.52,Buy
