symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7445.73,USD,0.17,12.77,7465.96,7389.48,Buy
IXIC,US Composite Index,26293.09,USD,0.09,22.73,26403.57,26039.37,Buy
DJI,Dow Jones Industrial Average Index,50285.67,USD,0.55,276.31,50381.41,49697.47,Strong buy
VIX,CBOE Volatility Index,16.76,,-3.9,-0.68,17.87,16.6,Strong sell
TSX,S&P/TSX Composite index,34409.49,,0.72,247.67,34522.01,34025.77,Strong buy
UKX,UK 100 INDEX,10443.48,GBP,0.11,11.15,10471.64,10353.47,Strong buy
DAX,DAX Index,24606.77,,-0.53,-130.47,24894.63,24534.79,Buy
PX1,CAC 40 Index,8086.0,,-0.39,-31.42,8153.55,8055.89,Neutral
FTMIB,MILANO ITALIA BORSA INDEX,49168.71,EUR,-0.03,-12.94,49383.48,48752.04,Buy
NI225,Japan 225 Index,61683.92,JPY,3.14,1879.73,62043.53,60282.35,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),7815.6,KRW,8.42,606.64,7819.23,7486.37,Buy
000001,SSE Composite Index,4077.2765,,-2.04,-84.908,4199.5269,4074.2167,Sell
399001,Shenzhen Component Index,15247.2702,,-2.07,-322.7088,15894.3033,15232.5963,Neutral
HSI,Hang Seng Index,25386.52,,-1.03,-264.6,25833.71,25341.73,Strong sell
STI,STRAITS TIMES INDEX,5045.72,SGD,0.02,0.8,5073.11,5028.9,Buy
XJO,S&P/ASX 200 Index,8621.7,,1.47,125.1,8649.7,8496.6,Sell
NZ50G,S&P/NZX 50 Gross Index,12908.12,,0.23,30.05,12923.62,12878.07,Sell
FBMKLCI,FBM KLCI,1708.36,,-0.54,-9.33,1722.5,1708.36,Sell
COMPOSITE,IDX Composite Index,6094.941,,-3.54,-223.559,6378.811,6080.954,Strong sell
SX5E,STOXX 50,5960.33,EUR,-0.26,-15.75,6008.17,5924.65,Strong buy
IBC,IBEX 35 Index,17975.2,,-0.42,-76.5,18125.9,17895.5,Buy
SMI,Swiss Market Index,13446.43,,0.35,47.14,13476.52,13347.18,Buy
WIG20,WIG20 Index,3590.0,,-0.57,-20.7,3612.61,3568.51,Buy
AEX,AEX-Index,1034.98,,0.12,1.25,1038.51,1028.15,Strong buy
BEL20,BEL 20 Index,5550.82,,0.89,48.78,5560.72,5491.19,Strong buy
OMXH25,OMX Helsinki 25 Index,6407.591,,0.34,21.8182,6436.9428,6355.7952,Buy
OMXS30,OMX Stockholm 30 Index,3115.9786,,0.53,16.4764,3120.5849,3087.4871,Buy
OMXC25,OMX Copenhagen 25 Index,1789.3195,,0.78,13.84,1794.4007,1775.1524,Strong buy
BELEX15,BELEX 15 Index,1216.76,,0.68,8.22,1219.46,1210.25,Neutral
OMXRGI,OMX Riga Gross Index,894.9956,,-0.4,-3.6193,897.1531,893.5354,Buy
OMXTGI,OMX Tallinn Gross Index,2105.8483,,0.19,3.9937,2111.0751,2099.6289,Neutral
XU100,BIST 100 Index,13163.88,,-6.05,-848.13,14063.63,13163.88,Strong sell
TA35,TA-35 Index,4393.15,,1.94,83.58,4393.15,4324.01,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,106285.38,ZAR,-0.62,-663.35,107103.05,105792.51,Sell
NIFTY,Nifty 50 Index,23654.7,,-0.02,-4.3,23859.9,23596.6,Strong sell
SENSEX,BSE Sensex Index,75183.36,,-0.18,-135.03,75945.79,74996.78,Strong sell
DFMGI,DFM General Index,5660.69,,0.6,33.78,5686.0,5631.19,Sell
TASI,Tadawul All Shares Index,11027.54,,0.38,41.98,11032.07,10973.13,Sell
GNRI,QE Index,10379.69,,0.26,26.99,10425.71,10352.7,Sell
EGX30,EGX 30 Index,52091.0,,0.3,154.2,52211.8,51801.4,Neutral
IBOV,Bovespa Index,177649.86,,0.17,294.13,178546.59,175805.16,Sell
ME,S&P/BMV IPC Index,68384.41,,-0.74,-509.52,68927.73,68245.49,Sell
IMV,S&P MERVAL Index,2877438.5,,3.19,88921.37,2880557.25,2788033.55,Strong buy
ICAP,MSCI COLCAP Index,2101.35,,0.55,11.59,2111.14,2085.5,Sell
SP_IPSA,S&P IPSA Index,10599.69,,2.4,248.83,10622.25,10350.82,Sell
MXNUAMPEGEN,MSCI NUAM Peru General,52689.96,,0.0,0.0,53743.62,52606.67,Strong buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),5960.32,,-0.26,-15.75,6008.17,5924.65,Strong buy
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),265.11,,-0.73,-1.94,267.83,262.59,Buy
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),620.56,,0.04,0.27,623.0,616.65,Strong buy
BUX,Budapest Stock Exchange Index,130632.44,,-0.63,-827.76,132804.1,130632.21,Neutral
GD,ATHEX Composite Index,2266.09,,2.08,46.08,2281.2,2233.5,Strong buy
BET,Bucharest Exchange Trading Index,30792.47,,0.44,133.84,30878.96,30658.63,Buy
IDX30,IDX 30 Index,352.104,,-2.22,-7.998,363.838,351.208,Strong sell
SET,SET Index,1532.67,,0.28,4.24,1541.96,1530.93,Strong buy
IBEX35,IBEX 35,17975.21,EUR,-0.42,-76.48,18125.9,17895.5,Buy
CAC40,CAC 40,8086.01,EUR,-0.39,-31.42,8153.55,8055.89,Neutral
DE30EUR,Germany 30,24841.8,EUR,0.22,54.8,24926.8,24529.4,Strong buy
N100,Euronext 100 Index,1833.02,,-0.01,-0.15,1842.21,1823.24,Strong buy
HGX,PHLX Housing Sector,635.95,USD,0.34,2.18,637.99,619.59,Sell
DEU40,GERMAN STOCK INDEX (DAX),24606.78,EUR,-0.53,-130.47,24894.63,24534.79,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,79.72,USD,-2.23,-1.82,81.53,79.72,Buy
VIX,VOLATILITY S&P 500,16.75,USD,-3.9,-0.68,17.87,16.6,Strong sell
US30USD,US Wall St 30,50360.3,USD,0.02,11.3,50390.8,50351.3,Buy
RUT,US Small Cap 2000 Index,2843.4526,USD,0.93,26.0878,2850.6206,2798.2506,Strong buy
XAU,PHLX Gold/Silver Sector,357.94,USD,0.12,0.42,363.5,351.27,Sell
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,392.37,USD,-1.15,-4.58,392.37,392.37,Buy
AEX,AEX,1034.99,EUR,0.12,1.25,1038.51,1028.15,Strong buy
NYA,NYSE Composite Index,23127.68,USD,0.46,105.92,23167.84,22862.86,Buy
SOX,PHLX Semiconductor,11964.08,USD,1.28,150.79,12003.01,11739.81,Buy
RUI,US Small Cap 1000 Index,4041.9999,USD,0.18,7.33,4052.56,4010.82,Buy
AU200AUD,Australia 200,8657.3,AUD,0.59,50.4,8664.8,8579.8,Sell
SXXP,STOXX 600,620.57,EUR,0.04,0.27,623.0,616.65,Strong buy
NZ50G,NZX 50 INDEX,12917.68,NZD,0.31,39.6,12923.62,12878.07,Sell
RUA,US Small Cap 3000 Index,4215.0733,USD,0.22,9.0718,4226.0722,4181.1122,Buy
OSX,PHLX Oil Service Sector,106.4,USD,-1.88,-2.04,109.43,105.88,Buy
XAX,NYSE American Composite Index,9070.16,USD,-0.01,-0.81,9111.79,9019.23,Buy
SSMI,Swiss Market Index,13446.44,CHF,0.35,47.16,13476.52,13347.18,Buy
HK33HKD,Hong Kong 33,25601.5,HKD,-0.86,-222.4,25862.7,25299.0,Sell
