symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7022.96,USD,0.8,55.57,7026.24,6967.13,Buy
IXIC,US Composite Index,24016.01,USD,1.59,376.92,24026.56,23672.26,Buy
DJI,Dow Jones Industrial Average Index,48463.73,USD,-0.15,-72.27,48709.01,48281.62,Buy
VIX,CBOE Volatility Index,18.17,,-1.03,-0.19,18.5,17.4,Sell
TSX,S&P/TSX Composite index,34155.99,CAD,0.16,53.63,34282.02,34018.71,Buy
UKX,UK 100 INDEX,10559.58,GBP,-0.47,-49.49,10640.0,10559.58,Buy
DAX,DAX Index,24066.7,EUR,0.09,22.48,24127.01,23996.8,Buy
PX1,CAC 40 Index,8274.57,EUR,-0.64,-53.29,8295.28,8258.29,Buy
FTMIB,MILANO ITALIA BORSA INDEX,48155.83,EUR,-0.04,-19.81,48277.36,48010.4,Buy
NI225,Japan 225 Index,58134.02,JPY,0.44,256.85,58585.95,58028.75,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6091.4,KRW,2.07,123.64,6183.21,6064.23,Buy
000001,SSE Composite Index,4027.2095,CNY,0.01,0.5839,4050.6208,4020.9039,Buy
399001,Shenzhen Component Index,14498.4546,CNY,-0.97,-141.4976,14738.5332,14440.2092,Buy
HSI,Hang Seng Index,25947.32,HKD,0.29,75.0,26216.58,25947.32,Buy
STI,STRAITS TIMES INDEX,5021.21,SGD,0.27,13.63,5038.13,5010.14,Strong buy
XJO,S&P/ASX 200 Index,8978.7,AUD,0.09,7.9,9015.4,8970.8,Buy
NZ50G,S&P/NZX 50 Gross Index,13076.58,NZD,0.46,59.32,13093.06,13017.26,Sell
FBMKLCI,FBM KLCI,1683.42,,-0.28,-4.7,1695.68,1680.46,Sell
COMPOSITE,IDX Composite Index,7623.586,IDR,-0.68,-52.365,7773.578,7623.586,Sell
SX5E,STOXX 50,5940.35,EUR,-0.74,-44.17,5981.85,5937.79,Buy
IBC,IBEX 35 Index,18185.8,EUR,-0.55,-100.3,18303.4,18138.4,Buy
SMI,Swiss Market Index,13219.58,CHF,-0.38,-50.19,13321.88,13214.6,Buy
WIG20,WIG20 Index,3665.94,PLN,0.8,29.22,3670.08,3624.78,Buy
AEX,AEX-Index,1015.57,EUR,-0.42,-4.25,1025.44,1012.75,Buy
BEL20,BEL 20 Index,5475.16,EUR,-0.2,-10.75,5495.97,5466.54,Buy
OMXH25,OMX Helsinki 25 Index,6214.2727,EUR,-1.09,-68.7304,6294.3194,6210.9933,Buy
OMXS30,OMX Stockholm 30 Index,3118.41,SEK,-0.41,-12.7893,3148.879,3115.0235,Buy
OMXC25,OMX Copenhagen 25 Index,1774.2839,DKK,0.4,7.0258,1784.4262,1767.451,Buy
BELEX15,BELEX 15 Index,1223.72,RSD,-0.79,-9.72,1229.56,1221.17,Sell
OMXRGI,OMX Riga Gross Index,886.4401,EUR,0.24,2.0819,890.7497,883.5932,Neutral
OMXTGI,OMX Tallinn Gross Index,2117.7398,EUR,0.33,6.9249,2118.3428,2111.9831,Buy
OMXVGI,OMX Vilnius Gross Index,1413.6891,EUR,0.56,7.9055,1413.7512,1405.0938,Buy
XU100,BIST 100 Index,14252.38,TRY,0.35,50.14,14314.11,14181.58,Buy
TA35,TA-35 Index,4428.64,ILS,-0.5,-22.18,4468.22,4411.85,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,111527.09,ZAR,-0.37,-417.48,112240.15,111225.18,Buy
NIFTY,Nifty 50 Index,24231.3,INR,1.63,388.65,24280.9,24145.8,Buy
SENSEX,BSE Sensex Index,78111.24,INR,1.64,1263.67,78270.42,77849.52,Buy
DFMGI,DFM General Index,5866.31,AED,2.57,146.81,5866.89,5723.07,Buy
TASI,Tadawul All Shares Index,11589.05,SAR,0.9,102.87,11592.3,11483.86,Strong buy
