symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7572.4,,0.38,28.81,7581.5,7526.95,Buy
IXIC,US Composite Index,26269.22,USD,0.62,162.21,26316.81,26041.13,Buy
DJI,Dow Jones Industrial Average,52658.64,,0.29,150.37,52823.95,52428.54,Buy
VIX,CBOE Volatility Index,15.67,,-5.03,-0.83,16.57,15.64,Strong sell
TSX,S&P/TSX Composite index,35416.2,,0.27,95.66,35479.31,35243.67,Strong buy
UKX,UK 100 INDEX,10515.93,GBP,-0.13,-13.47,10546.16,10443.59,Buy
DAX,DAX Index,24999.53,,-0.59,-147.5,25055.48,24839.23,Neutral
PX1,CAC 40 Index,8382.43,,0.19,15.58,8398.43,8320.13,Buy
FTMIB,MILANO ITALIA BORSA INDEX,52411.24,EUR,-0.85,-451.27,52758.05,52384.22,Buy
NI225,Japan 225 Index,68751.44,JPY,1.49,1008.16,68798.24,67833.17,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),7284.42,KRW,6.24,427.58,7424.18,7082.91,Sell
000001,SSE Composite Index,3955.5781,,-0.29,-11.5481,3981.6716,3943.6953,Sell
399001,Shenzhen Component Index,14779.3965,,-0.97,-145.4713,15041.3297,14741.8006,Sell
HSI,Hang Seng Index,24681.1,,1.4,340.37,24774.84,24449.53,Buy
STI,STRAITS TIMES INDEX,5559.73,SGD,1.17,64.11,5561.42,5501.43,Strong buy
XJO,S&P/ASX 200 Index,8841.1,,0.37,32.6,8872.6,8808.5,Strong buy
NZ50G,S&P/NZX 50 Gross Index,13635.07,,-0.12,-16.15,13684.41,13590.32,Buy
FBMKLCI,FBM KLCI,1713.76,,-0.36,-6.18,1724.83,1712.88,Buy
COMPOSITE,IDX Composite Index,6041.972,,0.04,2.451,6081.228,6007.173,Sell
SX5E,STOXX 50,6265.59,EUR,-0.23,-14.61,6296.04,6255.6,Buy
IBC,IBEX 35 Index,19275.5,,-0.42,-81.1,19335.4,19137.5,Neutral
