symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6822.35,USD,-0.99,-68.25,6880.75,6820.69,Buy
IXIC,US Composite Index,23581.13,USD,-1.57,-377.33,23846.13,23578.47,Buy
DJI,Dow Jones Industrial Average Index,47522.13,USD,-0.23,-109.88,48014.92,47381.91,Buy
VIX,CBOE Volatility Index,16.91,,-0.06,-0.01,17.41,15.73,Sell
TSX,S&P/TSX Composite index,30178.98,CAD,0.11,34.2,30303.05,30077.68,Buy
UKX,UK 100 INDEX,9760.07,GBP,0.04,3.92,9763.42,9690.02,Buy
DAX,DAX Index,24118.89,EUR,-0.02,-5.32,24215.3,24034.75,Neutral
PX1,CAC 40 Index,8157.29,EUR,-0.53,-43.59,8206.84,8114.74,Buy
FTMIB,MILANO ITALIA BORSA INDEX,43202.39,EUR,-0.09,-40.13,43277.21,42825.72,Buy
NI225,Japan 225 Index,51325.56,JPY,0.04,17.96,51657.28,50972.56,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4086.9,KRW,0.14,5.74,4146.72,4070.79,Buy
000001,SSE Composite Index,3986.9008,CNY,-0.73,-29.4302,4025.7048,3984.8284,Buy
399001,Shenzhen Component Index,13532.1259,CNY,-1.16,-159.257,13700.2517,13509.2418,Buy
HSI,Hang Seng Index,26282.69,HKD,-0.24,-63.45,26588.89,26138.79,Buy
STI,STRAITS TIMES INDEX,4437.45,SGD,-0.06,-2.77,4458.13,4417.0,Buy
XJO,S&P/ASX 200 Index,8885.5,AUD,-0.46,-40.7,8926.2,8876.0,Sell
NZ50G,S&P/NZX 50 Gross Index,13460.9,NZD,0.01,1.61,13460.9,13441.64,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1614.2,MYR,0.17,2.66,1615.18,1611.62,Buy
COMPOSITE,IDX Composite Index,8184.064,IDR,0.22,17.84,8231.883,8145.604,Buy
SX5E,STOXX 50,5699.19,EUR,-0.12,-6.63,5716.02,5667.1,Buy
IBC,IBEX 35 Index,16040.3,EUR,-0.68,-109.8,16108.4,15890.6,Buy
SMI,Swiss Market Index,12309.63,CHF,-0.04,-4.47,12314.93,12258.96,Sell
WIG20,WIG20 Index,3029.29,PLN,-0.31,-9.27,3046.5,3016.36,Buy
AEX,AEX-Index,981.61,EUR,0.64,6.26,981.97,973.89,Strong buy
BEL20,BEL 20 Index,4941.73,EUR,-0.61,-30.46,5012.24,4917.62,Neutral
OMXH25,OMX Helsinki 25 Index,5526.9919,EUR,-0.57,-31.4189,5537.6755,5498.9077,Buy
OMXS30,OMX Stockholm 30 Index,2782.7693,SEK,0.18,4.8624,2784.9838,2771.8896,Buy
OMXC25,OMX Copenhagen 25 Index,1689.3679,DKK,-0.94,-16.0269,1703.6622,1683.2369,Sell
BELEX15,BELEX 15 Index,1234.19,RSD,0.02,0.23,1234.19,1233.9,Strong buy
OMXRGI,OMX Riga Gross Index,911.3618,EUR,-0.09,-0.8492,913.0321,911.2564,Buy
OMXTGI,OMX Tallinn Gross Index,1886.2618,EUR,-0.18,-3.4636,1891.4723,1884.882,Sell
OMXVGI,OMX Vilnius Gross Index,1260.2551,EUR,-0.05,-0.6209,1262.3789,1259.2396,Buy
XU100,BIST 100 Index,10837.3,TRY,-0.31,-33.78,10945.97,10824.57,Buy
TA35,TA-35 Index,3273.43,ILS,0.41,13.32,3276.56,3244.75,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,102366.75,ZAR,-0.68,-696.06,103153.06,101761.93,Neutral
NIFTY,Nifty 50 Index,25877.85,INR,-0.68,-176.05,26032.05,25845.25,Buy
SENSEX,S&P BSE SENSEX Index,84404.46,INR,-0.7,-592.67,84906.95,84312.65,Buy
DFMGI,DFM General Index,6105.02,AED,0.26,15.79,6113.08,6075.55,Buy
TASI,Tadawul All Shares Index,11655.85,SAR,-0.82,-96.23,11781.68,11628.06,Buy
GNRI,QE Index,10956.78,QAR,0.26,28.55,10958.5,10924.93,Buy
BHBX,Bahrain All Share Index,2062.899,BHD,0.73,14.911,2062.899,2047.988,Buy
EGX30,EGX 30 Index,38267.8,EGP,0.1,38.3,38409.3,38130.0,Buy
I,IBOV Bovespa Index,148780.22,BRL,0.1,147.29,149234.04,147546.46,Buy
ME,S&P/BMV IPC Index,62889.86,MXN,-0.73,-462.99,63275.83,62841.22,Buy
IMV,S&P MERVAL Index,2793519.41,ARS,-0.3,-8361.0,2801880.41,2793519.41,Buy
ICAP,MSCI COLCAP Index,1990.74,COP,-0.15,-3.09,1996.45,1981.1,Buy
SP_IPSA,S&P IPSA Index,9428.89,CLP,1.1,102.39,9448.35,9317.04,Strong buy
MXNUAMPEGEN,MSCI NUAM Peru General,38788.57,PEN,0.08,32.41,38851.7,38589.67,Buy
BUX,Budapest Stock Exchange Index,106989.61,HUF,-0.14,-151.53,107403.82,106620.8,Buy
GD,ATHEX Composite Index,2005.2,EUR,-1.0,-20.26,2030.26,2002.46,Sell
BET,Bucharest Exchange Trading Index,22487.97,RON,-0.54,-122.72,22623.96,22261.57,Buy
IDX30,IDX 30 Index,440.649,IDR,0.12,0.53,446.131,438.949,Buy
