symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6477.17,USD,-1.74,-114.72,6573.22,6473.79,Strong sell
IXIC,US Composite Index,21408.07,USD,-2.38,-521.75,21823.58,21395.77,Strong sell
DJI,Dow Jones Industrial Average Index,45960.12,USD,-1.01,-469.38,46547.59,45910.75,Sell
VIX,CBOE Volatility Index,27.44,,8.33,2.11,28.49,26.12,Buy
TSX,S&P/TSX Composite index,31887.52,CAD,-1.53,-495.08,32506.44,31867.85,Sell
UKX,UK 100 INDEX,9972.16,GBP,-1.33,-134.67,10106.99,9956.27,Sell
DAX,DAX Index,22612.97,EUR,-1.5,-344.11,22813.41,22557.1,Strong sell
PX1,CAC 40 Index,7769.31,EUR,-0.98,-77.24,7843.07,7756.17,Strong sell
FTMIB,MILANO ITALIA BORSA INDEX,43701.83,EUR,-0.71,-311.47,43916.12,43383.06,Sell
NI225,Japan 225 Index,53603.6,JPY,-0.27,-145.95,54175.8,53176.77,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5460.47,KRW,-3.22,-181.75,5598.37,5448.12,Sell
000001,SSE Composite Index,3889.0835,CNY,-1.09,-42.754,3937.1041,3880.5729,Sell
399001,Shenzhen Component Index,13606.4432,CNY,-1.41,-194.5576,13853.0962,13573.1205,Sell
HSI,Hang Seng Index,24856.43,HKD,-1.89,-479.52,25278.03,24793.1,Strong sell
STI,STRAITS TIMES INDEX,4887.76,SGD,-0.34,-16.79,4934.54,4887.76,Neutral
XJO,S&P/ASX 200 Index,8525.7,AUD,-0.1,-8.6,8558.7,8503.4,Sell
NZ50G,S&P/NZX 50 Gross Index,12920.4,NZD,-0.44,-56.59,12979.52,12918.61,Strong sell
FBMKLCI,FBM KLCI,1710.89,,-0.34,-5.79,1719.89,1710.89,Sell
COMPOSITE,IDX Composite Index,7164.091,IDR,-1.89,-138.03,7323.702,7152.592,Sell
SX5E,STOXX 50,5565.94,EUR,-1.48,-83.4,5620.04,5557.22,Strong sell
IBC,IBEX 35 Index,16962.9,EUR,-1.21,-207.0,17111.3,16919.8,Sell
SMI,Swiss Market Index,12641.96,CHF,-0.6,-76.4,12730.15,12586.15,Sell
WIG20,WIG20 Index,3306.6,PLN,-0.18,-5.81,3309.63,3283.13,Buy
AEX,AEX-Index,970.78,EUR,-1.26,-12.35,979.37,969.89,Sell
BEL20,BEL 20 Index,5006.12,EUR,-0.93,-46.85,5031.99,4993.55,Sell
OMXH25,OMX Helsinki 25 Index,5883.9107,EUR,-0.79,-46.7507,5920.3039,5874.5018,Sell
OMXS30,OMX Stockholm 30 Index,2889.8124,SEK,-1.82,-53.5359,2918.0854,2882.919,Sell
OMXC25,OMX Copenhagen 25 Index,1662.4676,DKK,1.23,20.281,1666.753,1631.3272,Sell
BELEX15,BELEX 15 Index,1236.86,RSD,-0.13,-1.58,1240.23,1234.56,Neutral
OMXRGI,OMX Riga Gross Index,884.6323,EUR,0.21,1.8159,887.9298,881.0189,Sell
OMXTGI,OMX Tallinn Gross Index,2068.5339,EUR,-0.16,-3.2539,2076.8518,2067.9911,Neutral
XU100,BIST 100 Index,12727.06,TRY,-1.83,-236.81,12978.43,12716.79,Sell
TA35,TA-35 Index,4261.85,ILS,-1.1,-47.26,4302.87,4231.44,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,104957.02,ZAR,-1.39,-1484.77,106441.78,103388.0,Sell
NIFTY,Nifty 50 Index,23306.45,INR,1.72,394.05,23465.35,23063.2,Sell
SENSEX,BSE Sensex Index,75273.45,INR,1.63,1205.0,75849.76,74550.47,Sell
DFMGI,DFM General Index,5517.85,AED,-3.16,-179.86,5697.27,5507.64,Sell
TASI,Tadawul All Shares Index,11090.33,SAR,0.09,10.4,11112.63,11036.99,Buy
GNRI,QE Index,10160.33,QAR,-1.26,-129.96,10343.8,10160.33,Sell
EGX30,EGX 30 Index,47001.9,EGP,-1.04,-496.0,47671.5,46980.8,Neutral
I,IBOV Bovespa Index,182732.67,BRL,-1.45,-2691.61,185423.77,182570.44,Buy
ME,S&P/BMV IPC Index,67061.34,MXN,-1.65,-1126.26,67936.03,66969.33,Neutral
IMV,S&P MERVAL Index,2769368.97,ARS,-1.28,-35947.41,2830650.35,2739077.27,Neutral
ICAP,MSCI COLCAP Index,2233.4,COP,-1.77,-40.25,2273.35,2231.93,Neutral
SP_IPSA,S&P IPSA Index,10397.03,CLP,-0.12,-12.92,10462.77,10322.93,Sell
MXNUAMPEGEN,MSCI NUAM Peru General,50157.37,PEN,-2.52,-1296.87,51321.64,50157.37,Sell
BUX,Budapest Stock Exchange Index,122510.7,HUF,-1.39,-1724.85,124358.43,122510.7,Neutral
GD,ATHEX Composite Index,2060.16,EUR,0.1,2.14,2073.43,2044.21,Sell
BET,Bucharest Exchange Trading Index,27988.09,RON,-0.23,-64.11,28171.56,27929.0,Buy
IDX30,IDX 30 Index,398.459,IDR,-2.06,-8.377,407.498,397.884,Sell
SET,SET Index,1442.92,THB,-1.03,-14.99,1453.79,1439.38,Buy
HGX,PHLX Housing Sector,622.04,USD,-1.75,-11.05,636.62,621.35,Strong sell
N100,Euronext 100 Index,1721.79,EUR,-1.12,-19.45,1736.98,1718.28,Sell
DEU40,GERMAN STOCK INDEX (DAX),22612.98,EUR,-1.5,-344.11,22813.41,22557.1,Strong sell
NYA,NYSE Composite Index,21843.9743,USD,-1.28,-283.6475,22127.6218,21832.5206,Sell
RUT,US Small Cap 2000 Index,2493.3212,USD,-1.7,-43.0568,2534.6399,2490.5072,Sell
AEX,AEX,970.79,EUR,-1.26,-12.35,979.37,969.89,Sell
VIX,VOLATILITY S&P 500,27.43,USD,8.33,2.11,28.49,26.12,Buy
IBEX35,IBEX 35,16962.89,EUR,-1.21,-207.0,17111.3,16919.8,Sell
NZ50G,NZX 50 INDEX,12905.84,NZD,-0.55,-71.16,12979.52,12904.78,Strong sell
CAC40,CAC 40,7769.32,EUR,-0.98,-77.22,7843.07,7756.17,Strong sell
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,361.91,USD,1.54,5.5,361.91,356.41,Buy
SSMI,Swiss Market Index,12641.97,CHF,-0.6,-76.38,12730.15,12586.15,Sell
DE30EUR,Germany 30,22701.6,EUR,-1.31,-300.4,23005.0,22588.0,Strong sell
SXXP,STOXX 600,580.85,EUR,-1.13,-6.65,585.04,579.43,Sell
XAU,PHLX Gold/Silver Sector,340.92,USD,-3.53,-12.49,354.53,340.51,Sell
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,115.0172,USD,17.85,17.4235,115.0172,97.5937,Strong buy
XAX,NYSE American Composite Index,8547.291,USD,-2.05,-178.6989,8749.1086,8524.3068,Neutral
SOX,PHLX Semiconductor,7585.86,USD,-4.79,-381.88,7831.75,7582.86,Sell
US30USD,US Wall St 30,46104.9,USD,-0.8,-371.9,46615.8,45958.4,Sell
OSX,PHLX Oil Service Sector,99.65,USD,1.12,1.1,100.57,98.56,Buy
NL25EUR,Netherlands 25,968.755,EUR,-1.49,-14.61,980.29,965.78,Sell
AU200AUD,Australia 200,8424.8,AUD,-1.48,-126.7,8554.0,8421.3,Strong sell
HK33HKD,Hong Kong 33,24759.9,HKD,-1.97,-496.6,25235.0,24651.9,Strong sell
RUI,US Small Cap 1000 Index,3538.1487,USD,-1.69,-60.9084,3590.0856,3536.4611,Strong sell
