symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7785.76,,-0.17,-13.23,7810.01,7776.31,Buy
IXIC,US Composite Index,26729.15,USD,-0.28,-73.87,26862.17,26661.95,Buy
DJI,Dow Jones Industrial Average,53732.41,,-0.2,-107.58,53890.84,53673.47,Buy
VIX,CBOE Volatility Index,14.25,,-2.6,-0.38,14.72,14.18,Sell
TSX,S&P/TSX Composite index,36730.27,,-0.08,-29.02,36844.73,36638.14,Buy
UKX,UK 100 INDEX,10750.12,GBP,-0.21,-22.56,10789.71,10723.66,Buy
DAX,DAX Index,26440.31,,0.53,140.57,26541.34,26404.95,Strong buy
PX1,CAC 40 Index,8636.8,,-0.16,-13.76,8662.1,8630.24,Buy
FTMIB,MILANO ITALIA BORSA INDEX,53583.6,EUR,-0.2,-109.66,53773.03,53517.42,Buy
NI225,Japan 225 Index,68713.58,JPY,0.59,405.21,69608.24,68471.15,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6977.95,KRW,2.42,164.6,7010.86,6848.43,Buy
000001,SSE Composite Index,3927.18,,0.01,0.21,3932.64,3903.7,Neutral
399001,Shenzhen Component Index,14354.31,,0.45,64.86,14384.18,14203.99,Neutral
HSI,Hang Seng Index,25116.85,,-1.1,-279.66,25311.86,25089.14,Sell
STI,STRAITS TIMES INDEX,5743.59,SGD,0.41,23.53,5743.59,5668.02,Buy
XJO,S&P/ASX 200 Index,9115.2,,-0.8,-73.3,9188.5,9090.5,Buy
NZ50G,S&P/NZX 50 Gross Index,13854.38,,0.21,29.08,13868.76,13785.02,Buy
FBMKLCI,FBM KLCI,1727.39,,-0.42,-7.32,1734.72,1726.77,Buy
COMPOSITE,IDX Composite Index,6401.888,,1.59,100.123,6401.888,6267.407,Buy
SX5E,STOXX 50,6539.6,EUR,-0.09,-5.88,6567.57,6534.33,Buy
IBC,IBEX 35 Index,20156.6,,-0.06,-12.0,20212.8,20097.6,Buy
SMI,Swiss Market Index,14390.67,,-0.58,-84.46,14501.16,14342.33,Neutral
WIG20,WIG20 Index,4032.0,,0.64,25.51,4032.88,3992.67,Strong buy
AEX,AEX-Index,1117.82,,-0.16,-1.77,1124.13,1117.22,Buy
BEL20,BEL 20 Index,5664.48,,-0.77,-44.24,5700.42,5649.38,Sell
OMXH25,OMX Helsinki 25 Index,6348.8584,,0.03,2.1888,6361.5399,6329.9973,Buy
OMXS30,OMX Stockholm 30 Index,3274.5214,,-0.21,-6.9396,3287.6848,3263.71,Buy
OMXC25,OMX Copenhagen 25 Index,1899.2384,,0.5,9.3593,1907.294,1893.4742,Strong buy
BELEX15,BELEX 15 Index,1310.27,,0.26,3.44,1311.71,1307.07,Buy
OMXTGI,OMX Tallinn Gross Index,2160.8951,,0.33,7.141,2161.3231,2153.1301,Buy
XU100,BIST 100 Index,14172.26,,0.28,40.03,14249.99,14092.84,Buy
TA35,TA-35 Index,4202.63,,-0.33,-13.77,4227.38,4193.0,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,106231.65,ZAR,-0.02,-18.0,106384.17,105610.69,Buy
