symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7354.03,USD,-0.05,-3.45,7392.95,7294.18,Sell
IXIC,US Composite Index,25297.63,USD,-0.24,-60.98,25491.37,25014.96,Sell
DJI,Dow Jones Industrial Average Index,51876.12,USD,-0.09,-44.51,52130.07,51614.74,Buy
VIX,CBOE Volatility Index,18.41,,-2.54,-0.48,20.72,18.2,Buy
TSX,S&P/TSX Composite index,34980.0,,0.37,129.79,35123.61,34791.08,Buy
UKX,UK 100 INDEX,10508.03,GBP,-0.21,-21.85,10530.18,10404.73,Buy
DAX,DAX Index,24671.22,,-1.29,-323.61,24869.63,24547.7,Sell
PX1,CAC 40 Index,8384.87,,-0.55,-46.74,8421.1,8342.62,Buy
FTMIB,MILANO ITALIA BORSA INDEX,51265.36,EUR,-1.0,-517.54,51536.56,50943.84,Neutral
NI225,Japan 225 Index,69360.66,JPY,-4.15,-3005.46,71786.28,68639.84,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),8411.22,KRW,-5.81,-519.09,8861.7,8126.84,Neutral
000001,SSE Composite Index,4027.2648,,-2.26,-93.0158,4099.7796,4007.8593,Sell
399001,Shenzhen Component Index,15782.2229,,-3.44,-561.86,16215.4486,15728.8391,Buy
HSI,Hang Seng Index,22671.86,,-1.76,-405.05,22962.46,22518.0,Strong sell
STI,STRAITS TIMES INDEX,5191.74,SGD,-0.52,-27.23,5214.11,5155.95,Buy
XJO,S&P/ASX 200 Index,8764.2,,0.18,15.5,8774.5,8708.1,Neutral
NZ50G,S&P/NZX 50 Gross Index,13495.24,,0.02,2.19,13516.83,13450.66,Buy
FBMKLCI,FBM KLCI,1667.74,,0.24,3.92,1668.75,1659.74,Sell
COMPOSITE,IDX Composite Index,5896.134,,-1.72,-102.904,6045.258,5830.144,Sell
SX5E,STOXX 50,6221.56,EUR,-0.73,-45.98,6261.39,6181.93,Buy
IBC,IBEX 35 Index,19425.3,,-0.45,-88.3,19512.7,19330.6,Buy
SMI,Swiss Market Index,14172.71,,-0.42,-59.25,14211.74,14038.46,Buy
WIG20,WIG20 Index,3572.3,,-0.73,-26.1,3591.66,3536.53,Sell
AEX,AEX-Index,1060.73,,-0.65,-6.98,1064.24,1053.04,Neutral
BEL20,BEL 20 Index,5739.78,,0.13,7.73,5746.08,5695.12,Strong buy
OMXH25,OMX Helsinki 25 Index,6143.9331,,-1.18,-73.6165,6193.2748,6114.6304,Sell
OMXS30,OMX Stockholm 30 Index,3153.5494,,-0.86,-27.3321,3170.376,3141.6922,Buy
OMXC25,OMX Copenhagen 25 Index,1800.877,,-0.69,-12.4779,1811.7372,1785.6448,Buy
BELEX15,BELEX 15 Index,1213.59,,-0.41,-5.02,1218.61,1211.16,Strong sell
OMXTGI,OMX Tallinn Gross Index,2101.6616,,-0.14,-2.9885,2105.5541,2098.8596,Neutral
XU100,BIST 100 Index,14274.02,,0.1,14.27,14358.58,14147.05,Buy
TA35,TA-35 Index,4028.22,,-1.74,-71.18,4054.52,3994.46,Sell
SA40,SOUTH AFRICA TOP 40 INDEX,101893.98,ZAR,-0.71,-730.04,102659.41,101675.61,Strong sell
NIFTY,Nifty 50 Index,24056.0,,0.14,34.35,24261.6,24039.0,Buy
SENSEX,BSE Sensex Index,77100.47,,0.14,109.25,77803.18,76993.16,Buy
DFMGI,DFM General Index,6018.35,,-0.1,-6.24,6069.64,5975.2,Buy
TASI,Tadawul All Shares Index,10933.23,,-0.67,-73.57,10994.78,10933.23,Strong sell
GNRI,QE Index,10281.81,,-0.38,-39.42,10353.61,10279.27,Strong sell
EGX30,EGX 30 Index,51443.1,,-0.52,-267.8,51913.4,51211.3,Sell
IBOV,Bovespa Index,173295.14,,0.76,1304.94,173964.44,171123.94,Buy
ME,S&P/BMV IPC Index,67226.01,,-0.28,-190.21,67668.34,66911.16,Sell
IMV,S&P MERVAL Index,3123411.23,,0.88,27343.74,3163705.11,3090172.54,Buy
ICAP,MSCI COLCAP Index,2286.19,,1.09,24.66,2295.54,2256.18,Buy
SP_IPSA,S&P IPSA Index,10762.98,,0.53,56.73,10810.25,10643.98,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,55416.69,,-0.15,-82.38,56187.36,55416.69,Buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6221.55,,-0.73,-45.98,6261.39,6181.93,Buy
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),290.19,,-1.09,-3.21,292.43,288.15,Buy
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),635.88,,-0.68,-4.33,639.03,631.18,Buy
BUX,Budapest Stock Exchange Index,139790.13,,0.12,165.67,140578.79,139123.65,Buy
GD,ATHEX Composite Index,2449.29,,-0.1,-2.33,2454.01,2438.97,Buy
BET,Bucharest Exchange Trading Index,31859.64,,-0.1,-32.98,32142.36,31735.18,Buy
IDX30,IDX 30 Index,331.319,,-0.53,-1.77,335.644,326.224,Sell
SET,SET Index,1542.34,,-1.04,-16.21,1549.82,1537.96,Neutral
SOX,PHLX Semiconductor,13203.58,USD,-5.29,-737.29,13519.55,13159.24,Neutral
SSMI,Swiss Market Index,14172.72,CHF,-0.42,-59.25,14211.74,14038.46,Buy
OSX,PHLX Oil Service Sector,89.98,USD,-0.82,-0.75,90.28,88.78,Sell
AEX,AEX,1060.74,EUR,-0.65,-6.98,1064.24,1053.04,Neutral
XAU,PHLX Gold/Silver Sector,322.61,USD,1.27,4.04,328.39,319.73,Sell
XAX,NYSE American Composite Index,7819.98,USD,0.13,10.01,7874.58,7770.72,Sell
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,66.79,USD,-0.47,-0.32,67.1,66.79,Strong sell
CAC40,CAC 40,8384.88,EUR,-0.55,-46.74,8421.1,8342.62,Buy
DEU40,GERMAN STOCK INDEX (DAX),24671.23,EUR,-1.29,-323.61,24869.63,24547.7,Sell
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,352.23,USD,-1.07,-3.82,352.23,352.23,Sell
US30USD,US Wall St 30,51945.6,USD,-0.47,-244.4,52277.6,51744.0,Buy
AU200AUD,Australia 200,8799.2,AUD,0.26,23.0,8835.2,8714.0,Buy
VIX,VOLATILITY S&P 500,18.4,USD,-2.54,-0.48,20.72,18.2,Buy
SXXP,STOXX 600,635.89,EUR,-0.68,-4.33,639.03,631.18,Buy
NZ50G,NZX 50 INDEX,13495.25,NZD,0.02,2.19,13516.83,13450.66,Buy
HGX,PHLX Housing Sector,732.91,USD,0.16,1.17,734.6,728.87,Buy
