symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6781.49,USD,-0.21,-14.49,6845.08,6759.74,Sell
IXIC,US Composite Index,22697.09,USD,0.01,1.15,22906.72,22608.23,Sell
DJI,Dow Jones Industrial Average Index,47706.52,USD,-0.07,-34.29,48220.54,47444.23,Sell
VIX,CBOE Volatility Index,24.93,,-2.24,-0.57,26.01,22.19,Strong buy
TSX,S&P/TSX Composite index,33270.65,CAD,0.25,81.33,33523.21,33165.97,Neutral
UKX,UK 100 INDEX,10412.25,GBP,1.59,162.72,10447.53,10235.36,Neutral
DAX,DAX Index,23968.63,EUR,2.39,559.26,24061.15,23765.24,Sell
PX1,CAC 40 Index,8057.36,EUR,1.79,142.0,8107.19,7995.81,Sell
FTMIB,MILANO ITALIA BORSA INDEX,45201.68,EUR,2.67,1176.73,45406.55,44797.2,Neutral
NI225,Japan 225 Index,54248.34,JPY,2.88,1519.67,54694.89,53487.19,Neutral
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5532.6,KRW,5.35,280.72,5595.88,5427.88,Buy
000001,SSE Composite Index,4123.138,CNY,0.65,26.5357,4123.9578,4098.5869,Buy
399001,Shenzhen Component Index,14354.0736,CNY,2.04,286.5711,14357.8183,14239.301,Buy
HSI,Hang Seng Index,25959.9,HKD,2.17,551.44,25959.9,25611.79,Sell
STI,STRAITS TIMES INDEX,4860.65,SGD,2.19,104.03,4865.29,4798.81,Neutral
XJO,S&P/ASX 200 Index,8692.6,AUD,1.09,93.6,8750.6,8599.0,Sell
NZ50G,S&P/NZX 50 Gross Index,13178.75,NZD,0.64,84.38,13181.59,13096.28,Sell
FBMKLCI,FBM KLCI,1701.68,,1.64,27.51,1703.61,1684.85,Sell
COMPOSITE,IDX Composite Index,7440.913,IDR,1.41,103.544,7499.824,7372.823,Sell
SX5E,STOXX 50,5837.18,EUR,2.67,151.97,5862.07,5705.47,Neutral
IBC,IBEX 35 Index,17445.0,EUR,3.05,516.8,17503.3,17251.0,Neutral
SMI,Swiss Market Index,13065.19,CHF,0.5,65.1,13197.37,13012.28,Sell
WIG20,WIG20 Index,3327.28,PLN,2.16,70.48,3348.02,3310.49,Neutral
AEX,AEX-Index,1002.42,EUR,1.98,19.42,1005.6,993.22,Buy
BEL20,BEL 20 Index,5247.51,EUR,1.83,94.47,5275.86,5229.19,Neutral
OMXH25,OMX Helsinki 25 Index,5956.738,EUR,1.56,91.2592,6023.0894,5947.8792,Neutral
OMXS30,OMX Stockholm 30 Index,3082.6138,SEK,3.0,89.7499,3099.4399,3060.4906,Neutral
OMXC25,OMX Copenhagen 25 Index,1696.1446,DKK,1.25,20.9108,1713.1632,1690.4123,Sell
BELEX15,BELEX 15 Index,1220.32,RSD,-1.06,-13.09,1230.98,1218.41,Strong sell
OMXRGI,OMX Riga Gross Index,899.1155,EUR,0.0,0.0353,902.7795,898.9275,Sell
OMXTGI,OMX Tallinn Gross Index,2073.8312,EUR,0.46,9.5117,2079.6368,2071.408,Neutral
XU100,BIST 100 Index,13175.74,TRY,3.73,473.74,13199.51,12904.13,Neutral
TA35,TA-35 Index,4187.97,ILS,-0.92,-39.05,4281.2,4178.6,Neutral
SA40,SOUTH AFRICA TOP 40 INDEX,111829.6,ZAR,2.6,2836.3,112925.61,108993.29,Neutral
NIFTY,Nifty 50 Index,24261.6,INR,0.97,233.55,24303.8,24079.95,Sell
SENSEX,BSE Sensex Index,78205.98,INR,0.82,639.82,78526.25,77745.47,Sell
DFMGI,DFM General Index,5866.53,AED,1.96,112.98,5958.49,5653.12,Sell
TASI,Tadawul All Shares Index,10930.05,SAR,0.92,99.32,10947.06,10779.55,Buy
GNRI,QE Index,10670.23,QAR,2.5,260.07,10670.23,10394.02,Sell
EGX30,EGX 30 Index,47772.7,EGP,2.93,1357.9,47772.7,46352.6,Buy
