symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6721.42,USD,-1.16,-78.83,6812.26,6720.43,Sell
IXIC,US Composite Index,22693.33,USD,-1.81,-418.13,23159.2,22692.0,Sell
DJI,Dow Jones Industrial Average Index,47885.98,USD,-0.47,-228.29,48387.33,47856.79,Buy
VIX,CBOE Volatility Index,17.62,,6.92,1.14,18.0,15.82,Buy
TSX,S&P/TSX Composite index,31250.02,CAD,-0.04,-13.91,31450.49,31170.75,Buy
UKX,UK 100 INDEX,9774.31,GBP,0.92,89.51,9853.13,9684.84,Strong buy
DAX,DAX Index,23960.59,EUR,-0.48,-116.28,24185.47,23949.17,Buy
PX1,CAC 40 Index,8086.05,EUR,-0.25,-20.11,8136.07,8074.04,Buy
FTMIB,MILANO ITALIA BORSA INDEX,44099.49,EUR,0.25,109.02,44297.55,44069.75,Buy
NI225,Japan 225 Index,49512.23,JPY,0.26,128.99,49571.5,49077.81,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4056.42,KRW,1.43,57.28,4060.24,3994.65,Buy
000001,SSE Composite Index,3870.2775,CNY,1.19,45.4656,3881.7519,3817.9955,Sell
399001,Shenzhen Component Index,13224.5136,CNY,2.4,309.8457,13254.8091,12927.3938,Strong buy
HSI,Hang Seng Index,25468.78,HKD,0.92,233.37,25494.94,25168.19,Sell
STI,STRAITS TIMES INDEX,4575.49,SGD,-0.09,-4.25,4580.11,4545.77,Buy
XJO,S&P/ASX 200 Index,8585.2,AUD,-0.16,-13.7,8598.9,8547.1,Sell
NZ50G,S&P/NZX 50 Gross Index,13293.74,NZD,-0.02,-2.17,13299.11,13286.67,Sell
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1641.44,MYR,-0.42,-6.87,1646.66,1639.13,Buy
COMPOSITE,IDX Composite Index,8677.345,IDR,-0.11,-9.124,8729.466,8660.748,Buy
SX5E,STOXX 50,5681.68,EUR,-0.63,-36.16,5745.87,5678.53,Buy
IBC,IBEX 35 Index,16938.2,EUR,0.1,16.3,17001.5,16908.8,Buy
SMI,Swiss Market Index,13028.62,CHF,-0.22,-28.12,13061.65,13003.75,Buy
WIG20,WIG20 Index,3105.78,PLN,0.08,2.5,3119.27,3091.75,Buy
AEX,AEX-Index,929.6,EUR,-0.59,-5.54,942.7,929.6,Sell
BEL20,BEL 20 Index,5045.95,EUR,0.7,35.03,5049.46,5013.12,Buy
OMXH25,OMX Helsinki 25 Index,5500.0772,EUR,-0.36,-20.0742,5531.2144,5498.2255,Buy
OMXS30,OMX Stockholm 30 Index,2794.9454,SEK,-0.64,-17.8881,2821.8752,2791.1592,Buy
OMXC25,OMX Copenhagen 25 Index,1779.8875,DKK,-0.35,-6.3089,1794.3238,1775.3661,Buy
BELEX15,BELEX 15 Index,1259.77,RSD,0.05,0.63,1259.78,1255.52,Buy
OMXRGI,OMX Riga Gross Index,938.4464,EUR,0.14,1.3527,940.4102,936.8008,Buy
OMXTGI,OMX Tallinn Gross Index,1993.922,EUR,-0.1,-2.0743,1999.0599,1992.1239,Buy
OMXVGI,OMX Vilnius Gross Index,1310.001,EUR,0.18,2.3312,1312.3093,1305.5438,Buy
XU100,BIST 100 Index,11286.81,TRY,-0.55,-62.02,11364.52,11250.46,Buy
TA35,TA-35 Index,3635.08,ILS,0.77,27.75,3638.67,3611.62,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,106466.49,ZAR,1.12,1181.46,106773.79,105256.19,Strong buy
