symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6720.31,USD,-1.12,-75.99,6796.68,6707.51,Sell
IXIC,US Composite Index,23053.98,USD,-1.9,-445.81,23469.55,23011.06,Neutral
DJI,Dow Jones Industrial Average Index,46912.31,USD,-0.84,-398.7,47359.29,46787.44,Buy
VIX,CBOE Volatility Index,19.52,,8.38,1.51,20.31,17.64,Strong buy
TSX,S&P/TSX Composite index,29868.59,CAD,-0.78,-234.89,30117.66,29815.1,Sell
UKX,UK 100 INDEX,9735.77,GBP,-0.42,-41.3,9786.13,9723.85,Buy
DAX,DAX Index,23734.02,EUR,-1.31,-315.72,24058.73,23721.99,Sell
PX1,CAC 40 Index,7964.77,EUR,-1.36,-109.46,8044.86,7950.8,Sell
FTMIB,MILANO ITALIA BORSA INDEX,43068.68,EUR,-0.85,-369.8,43498.27,43011.08,Buy
NI225,Japan 225 Index,50883.63,JPY,1.34,671.41,51248.28,50594.19,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4026.46,KRW,0.55,22.03,4111.96,3985.29,Buy
000001,SSE Composite Index,4007.7599,CNY,0.97,38.5116,4008.7991,3973.3493,Strong buy
399001,Shenzhen Component Index,13452.4168,CNY,1.73,228.8575,13468.4012,13272.4663,Strong buy
HSI,Hang Seng Index,26485.9,HKD,2.12,550.49,26490.71,26061.58,Strong buy
STI,STRAITS TIMES INDEX,4485.0,SGD,1.54,67.87,4485.5,4414.81,Strong buy
XJO,S&P/ASX 200 Index,8828.3,AUD,0.3,26.3,8857.1,8802.0,Neutral
NZ50G,S&P/NZX 50 Gross Index,13535.99,NZD,-0.3,-40.82,13576.81,13521.7,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1618.94,MYR,-0.16,-2.61,1624.29,1618.94,Buy
COMPOSITE,IDX Composite Index,8337.058,IDR,0.22,18.532,8362.916,8289.891,Buy
SX5E,STOXX 50,5611.19,EUR,-1.02,-57.95,5672.37,5606.57,Neutral
IBC,IBEX 35 Index,16118.0,EUR,0.12,19.6,16167.6,16027.0,Strong buy
SMI,Swiss Market Index,12298.86,CHF,-0.52,-64.67,12338.26,12286.84,Sell
WIG20,WIG20 Index,3006.58,PLN,0.99,29.33,3044.56,2984.54,Buy
AEX,AEX-Index,961.06,EUR,-1.01,-9.83,970.41,959.42,Neutral
BEL20,BEL 20 Index,4926.5,EUR,0.56,27.29,4927.52,4900.21,Buy
OMXH25,OMX Helsinki 25 Index,5418.8471,EUR,0.59,31.5433,5439.516,5390.2057,Buy
OMXS30,OMX Stockholm 30 Index,2744.3028,SEK,-0.26,-7.1009,2757.8103,2739.95,Neutral
OMXC25,OMX Copenhagen 25 Index,1696.6165,DKK,0.19,3.202,1721.9165,1692.8791,Buy
BELEX15,BELEX 15 Index,1230.94,RSD,-0.04,-0.44,1232.39,1228.34,Buy
OMXRGI,OMX Riga Gross Index,916.929,EUR,0.19,1.7019,917.7001,914.8062,Strong buy
OMXTGI,OMX Tallinn Gross Index,1912.0551,EUR,0.14,2.6073,1915.5132,1909.1573,Neutral
OMXVGI,OMX Vilnius Gross Index,1263.3536,EUR,0.37,4.6073,1264.3534,1257.9158,Buy
XU100,BIST 100 Index,11073.27,TRY,0.94,102.9,11108.07,10969.39,Strong buy
TA35,TA-35 Index,3335.93,ILS,-0.45,-15.05,3379.43,3329.39,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,102681.22,ZAR,1.26,1281.62,102967.44,101399.61,Buy
NIFTY,Nifty 50 Index,25509.7,INR,-0.34,-87.95,25679.15,25491.55,Neutral
SENSEX,S&P BSE SENSEX Index,83311.01,INR,-0.18,-148.14,83846.35,83237.65,Neutral
DFMGI,DFM General Index,6021.76,AED,0.49,29.53,6038.41,5992.01,Buy
TASI,Tadawul All Shares Index,11302.35,SAR,0.41,45.61,11321.17,11257.08,Sell
GNRI,QE Index,11058.92,QAR,0.48,52.32,11083.41,11000.48,Strong buy
BHBX,Bahrain All Share Index,2072.075,BHD,-0.37,-7.601,2081.534,2072.075,Buy
EGX30,EGX 30 Index,39949.7,EGP,2.09,817.5,40101.3,39132.2,Strong buy
I,IBOV Bovespa Index,153338.63,BRL,0.03,44.19,154352.25,153234.96,Buy
ME,S&P/BMV IPC Index,63023.91,MXN,-0.56,-354.6,63599.56,62996.49,Buy
IMV,S&P MERVAL Index,2973544.16,ARS,-2.45,-74652.31,3067194.05,2955222.32,Buy
ICAP,MSCI COLCAP Index,2045.66,COP,0.48,9.84,2053.6,2040.46,Buy
SP_IPSA,S&P IPSA Index,9459.59,CLP,0.29,27.46,9506.23,9432.13,Strong buy
MXNUAMPEGEN,MSCI NUAM Peru General,38067.03,PEN,0.32,120.01,38370.35,37983.42,Neutral
BUX,Budapest Stock Exchange Index,106933.5,HUF,-0.51,-545.96,107581.87,106718.65,Buy
GD,ATHEX Composite Index,1998.38,EUR,-0.8,-16.09,2008.86,1993.25,Sell
BET,Bucharest Exchange Trading Index,22886.8,RON,0.82,186.21,22886.8,22664.49,Strong buy
IDX30,IDX 30 Index,442.778,IDR,-0.52,-2.298,445.659,441.486,Buy
DEU40,GERMAN STOCK INDEX (DAX),23734.03,EUR,-1.31,-315.72,24058.73,23721.99,Sell
SOX,PHLX Semiconductor,7018.38,USD,-2.39,-171.88,7226.06,6974.11,Buy
IBEX35,IBEX 35,16117.99,EUR,0.12,19.59,16167.6,16027.0,Strong buy
RUT,US Small Cap 2000 Index,2418.8211,USD,-1.86,-45.9587,2461.4653,2417.0851,Sell
NZ50G,NZX 50 INDEX,13533.2,NZD,-0.32,-43.6,13576.81,13521.7,Buy
AEX,AEX,961.07,EUR,-1.01,-9.83,970.41,959.42,Neutral
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,302.28,USD,-0.62,-1.9,302.28,302.28,Buy
SXXP,STOXX 600,567.91,EUR,-0.7,-4.0,571.86,567.34,Neutral
XAX,NYSE American Composite Index,6894.0581,USD,0.92,63.1644,6913.8187,6830.8937,Neutral
SSMI,Swiss Market Index,12298.87,CHF,-0.52,-64.67,12338.26,12286.84,Sell
RUI,US Small Cap 1000 Index,3664.335,USD,-1.12,-41.588,3706.7363,3657.5235,Sell
XAU,PHLX Gold/Silver Sector,271.89,USD,-0.05,-0.13,280.23,271.69,Sell
HGX,PHLX Housing Sector,669.81,USD,-0.71,-4.82,676.39,669.13,Strong sell
RUA,US Small Cap 3000 Index,3810.3425,USD,-1.15,-44.499,3855.3956,3803.4568,Sell
US30USD,US Wall St 30,47010.2,USD,-0.8,-380.8,47414.0,46818.8,Buy
UTY,PHLX Utility Sector,1097.75,USD,-0.41,-4.52,1108.22,1097.35,Neutral
OSX,PHLX Oil Service Sector,70.56,USD,-0.09,-0.06,71.73,69.95,Buy
NL25EUR,Netherlands 25,959.6,EUR,-1.42,-13.835,972.485,959.35,Neutral
