symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7673.52,,-0.58,-45.08,7717.81,7666.99,Neutral
IXIC,US Composite Index,26421.41,USD,-0.32,-85.58,26542.14,26341.17,Buy
DJI,Dow Jones Industrial Average,52786.07,,-1.18,-628.18,53110.45,52721.62,Sell
VIX,CBOE Volatility Index,15.72,,8.19,1.19,15.94,15.22,Buy
TSX,S&P/TSX Composite index,36123.05,,-1.07,-390.75,36445.4,36107.55,Sell
UKX,UK 100 INDEX,10811.65,GBP,-0.1,-10.49,10850.73,10778.06,Neutral
DAX,DAX Index,26007.63,,0.0,1.1,26026.78,25799.66,Neutral
PX1,CAC 40 Index,8317.98,,0.14,11.83,8320.05,8257.6,Sell
FTMIB,MILANO ITALIA BORSA INDEX,52177.46,EUR,-0.1,-52.1,52218.54,51750.88,Sell
NI225,Japan 225 Index,65269.33,JPY,-1.7,-1130.44,66791.84,65269.33,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6954.53,KRW,-0.58,-40.87,7171.52,6951.78,Buy
000001,SSE Composite Index,3940.55,,0.2,7.85,3951.32,3925.72,Buy
399001,Shenzhen Component Index,13703.21,,-0.52,-71.71,13843.92,13655.84,Sell
HSI,Hang Seng Index,25317.18,,-0.38,-95.94,25394.6,25225.69,Sell
STI,STRAITS TIMES INDEX,5767.46,SGD,-0.43,-24.83,5779.91,5751.9,Buy
XJO,S&P/ASX 200 Index,8920.8,,-1.0,-90.1,9010.9,8914.5,Sell
NZ50G,S&P/NZX 50 Gross Index,13807.81,,0.11,14.91,13837.12,13795.66,Sell
FBMKLCI,FBM KLCI,1714.4,,-0.02,-0.39,1714.5,1710.44,Sell
COMPOSITE,IDX Composite Index,6686.442,,1.01,66.769,6696.283,6636.936,Buy
SX5E,STOXX 50,6413.18,EUR,0.14,9.18,6416.36,6362.45,Buy
IBC,IBEX 35 Index,19997.1,,-0.12,-24.7,20019.4,19810.4,Buy
SMI,Swiss Market Index,14057.61,,-1.55,-221.77,14342.71,14035.88,Sell
WIG20,WIG20 Index,4166.39,,1.28,52.56,4172.36,4089.53,Strong buy
AEX,AEX-Index,1116.05,,0.06,0.63,1121.9,1114.61,Buy
BEL20,BEL 20 Index,5796.02,,-0.08,-4.9,5818.23,5772.3,Neutral
OMXH25,OMX Helsinki 25 Index,6529.5975,,0.53,34.2735,6543.0645,6476.1181,Strong buy
OMXS30,OMX Stockholm 30 Index,3312.1212,,0.62,20.2809,3315.6658,3279.4387,Buy
OMXC25,OMX Copenhagen 25 Index,1909.4576,,-0.13,-2.4077,1918.7463,1906.1403,Buy
BELEX15,BELEX 15 Index,1367.85,,-0.46,-6.35,1368.08,1367.5,Buy
XU100,BIST 100 Index,14405.25,,1.79,253.66,14405.25,14075.91,Strong buy
TA35,TA-35 Index,4276.22,,-0.81,-34.79,4313.12,4266.68,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,110035.41,ZAR,0.39,428.92,110035.41,108475.78,Buy
NIFTY,Nifty 50 Index,23635.1,,-0.61,-144.05,23758.95,23623.1,Strong sell
SENSEX,BSE Sensex Index,75577.58,,-0.73,-555.23,76012.11,75553.35,Strong sell
DFMGI,DFM General Index,5946.67,,0.26,15.38,5963.89,5929.4,Buy
TASI,Tadawul All Shares Index,11036.25,,0.1,11.52,11047.96,10990.0,Buy
GNRI,QE Index,9857.33,,0.73,71.6,9869.93,9774.93,Neutral
EGX30,EGX 30 Index,56174.3,,-0.8,-453.5,56909.9,56163.7,Buy
IBOV,Bovespa Index,187366.84,,1.2,2219.69,189487.7,185207.66,Buy
ME,S&P/BMV IPC Index,65065.56,,0.52,338.02,65153.75,64554.17,Sell
IMV,S&P MERVAL Index,3075981.76,,1.36,41382.94,3084035.88,3034598.82,Buy
ICAP,MSCI COLCAP Index,2569.47,,0.15,3.97,2576.33,2552.17,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,60246.14,,1.05,625.18,60361.35,59538.62,Strong buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6413.17,,0.14,9.18,6416.36,6362.45,Buy
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),321.52,,-0.09,-0.28,321.52,317.14,Buy
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),649.6,,-0.05,-0.3,650.37,645.97,Sell
BUX,Budapest Stock Exchange Index,148969.39,,0.97,1426.54,148969.39,147317.05,Buy
GD,ATHEX Composite Index,2706.65,,0.15,4.11,2721.8,2699.2,Buy
BET,Bucharest Exchange Trading Index,34337.91,,-0.33,-112.94,34576.02,34132.95,Sell
IDX30,IDX 30 Index,371.566,,1.2,4.41,372.057,367.372,Buy
SET,SET Index,1621.89,,0.19,3.07,1625.94,1614.49,Strong buy
N100,Euronext 100 Index,1921.17,,0.22,4.13,1923.82,1908.21,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,76.14,USD,4.16,3.04,76.14,73.1,Buy
HK33HKD,Hong Kong 33,25303.1,HKD,0.11,28.3,25367.6,25181.6,Sell
OSX,PHLX Oil Service Sector,105.13,USD,-0.98,-1.04,107.45,105.11,Buy
RUA,US Small Cap 3000 Index,4360.415,USD,-0.6,-26.4991,4386.9139,4357.1573,Neutral
HGX,PHLX Housing Sector,624.84,USD,-2.8,-18.01,637.55,624.67,Strong sell
RUT,US Small Cap 2000 Index,2960.2036,USD,-0.52,-15.4442,2975.648,2958.645,Sell
AEX,AEX,1116.06,EUR,0.06,0.63,1121.9,1114.61,Buy
NL25EUR,Netherlands 25,1112.22,EUR,-0.3,-3.4,1121.645,1112.22,Buy
SSMI,Swiss Market Index,14057.62,CHF,-1.55,-221.75,14342.71,14035.88,Sell
NYA,NYSE Composite Index,24473.05,USD,-0.67,-166.19,24639.25,24469.95,Sell
DE30EUR,Germany 30,25870.4,EUR,-0.51,-131.4,26045.4,25796.8,Sell
IBEX35,IBEX 35,19997.11,EUR,-0.12,-24.7,20019.4,19810.4,Buy
XAU,PHLX Gold/Silver Sector,407.28,USD,-0.4,-1.63,414.01,407.04,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,419.57,USD,0.76,3.16,419.57,419.57,Buy
VIX,VOLATILITY S&P 500,15.71,USD,8.2,1.19,15.94,15.22,Buy
AU200AUD,Australia 200,8928.3,AUD,-0.76,-68.2,9001.8,8886.3,Sell
