symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7519.11,USD,0.61,45.63,7539.09,7501.1,Strong buy
IXIC,US Composite Index,26656.17,USD,1.19,312.2,26725.29,26520.3,Strong buy
DJI,Dow Jones Industrial Average Index,50461.69,USD,-0.23,-118.02,50785.68,50356.64,Buy
VIX,CBOE Volatility Index,17.01,,1.86,0.31,17.23,16.56,Sell
TSX,S&P/TSX Composite index,34653.87,,-0.51,-177.02,34762.03,34551.87,Buy
UKX,UK 100 INDEX,10491.4,GBP,0.24,25.13,10557.16,10461.1,Buy
DAX,DAX Index,25184.89,,-0.8,-204.21,25361.64,25180.5,Buy
PX1,CAC 40 Index,8173.11,,-1.03,-85.15,8240.98,8168.13,Buy
FTMIB,MILANO ITALIA BORSA INDEX,49899.21,EUR,-0.64,-321.15,50271.02,49897.22,Buy
NI225,Japan 225 Index,64995.87,JPY,-0.25,-162.1,65317.69,64605.69,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),8047.52,KRW,2.55,199.8,8131.15,8008.19,Buy
000001,SSE Composite Index,4145.373,,-0.17,-7.1956,4150.2888,4104.4593,Buy
399001,Shenzhen Component Index,15876.1628,,0.12,19.5526,15894.5462,15662.1602,Strong buy
HSI,Hang Seng Index,25599.45,,-0.03,-6.58,25768.38,25431.17,Sell
STI,STRAITS TIMES INDEX,5028.8,SGD,-0.82,-41.76,5072.08,5028.8,Buy
XJO,S&P/ASX 200 Index,8657.8,,-0.39,-34.2,8692.0,8628.9,Sell
NZ50G,S&P/NZX 50 Gross Index,13108.68,,0.3,38.94,13121.51,13069.74,Buy
FBMKLCI,FBM KLCI,1699.02,,-0.55,-9.48,1707.52,1696.14,Sell
COMPOSITE,IDX Composite Index,6130.19,,-1.23,-76.159,6286.872,6124.794,Sell
SX5E,STOXX 50,6064.16,EUR,-1.18,-72.51,6130.16,6064.15,Buy
IBC,IBEX 35 Index,18290.9,,-0.52,-96.5,18425.1,18290.9,Buy
SMI,Swiss Market Index,13525.68,,0.17,22.47,13634.73,13525.68,Buy
WIG20,WIG20 Index,3682.07,,-1.01,-37.61,3729.15,3682.07,Buy
AEX,AEX-Index,1042.18,,-1.05,-11.09,1054.0,1042.18,Buy
BEL20,BEL 20 Index,5603.79,,-0.8,-45.24,5643.6,5602.35,Buy
OMXH25,OMX Helsinki 25 Index,6556.8605,,0.36,23.4217,6592.8245,6537.8608,Buy
OMXS30,OMX Stockholm 30 Index,3162.1926,,-0.96,-30.6361,3184.0985,3159.3043,Buy
OMXC25,OMX Copenhagen 25 Index,1788.635,,0.13,2.2556,1795.1857,1777.7078,Buy
BELEX15,BELEX 15 Index,1230.71,,1.28,15.52,1234.95,1215.19,Buy
OMXRGI,OMX Riga Gross Index,899.6569,,0.26,2.364,901.9082,894.1917,Buy
OMXTGI,OMX Tallinn Gross Index,2114.6946,,0.11,2.2991,2124.4319,2111.8096,Buy
XU100,BIST 100 Index,13662.75,,-1.64,-228.16,13920.85,13662.75,Sell
TA35,TA-35 Index,4483.96,,-0.96,-43.67,4536.59,4476.31,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,107962.02,ZAR,-0.2,-212.88,108356.62,106892.72,Sell
