symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6932.04,USD,0.32,22.26,6937.32,6904.91,Buy
IXIC,US Composite Index,23613.31,USD,0.22,51.46,23621.72,23527.97,Buy
DJI,Dow Jones Industrial Average Index,48731.17,USD,0.6,288.75,48771.32,48386.59,Strong buy
VIX,CBOE Volatility Index,13.47,,-3.79,-0.53,14.16,13.38,Sell
TSX,S&P/TSX Composite index,31999.76,CAD,-0.18,-58.97,32079.65,31914.73,Buy
UKX,UK 100 INDEX,9870.69,GBP,-0.19,-18.54,9893.15,9862.04,Buy
DAX,DAX Index,24340.06,EUR,0.23,56.09,24362.01,24257.47,Strong buy
PX1,CAC 40 Index,8103.58,EUR,-0.0,-0.27,8135.71,8103.58,Buy
FTMIB,MILANO ITALIA BORSA INDEX,44606.57,EUR,0.03,12.98,44724.21,44456.59,Buy
NI225,Japan 225 Index,50407.74,JPY,0.1,48.24,50510.11,50283.76,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4108.63,KRW,-0.21,-8.7,4137.2,4106.62,Buy
000001,SSE Composite Index,3959.6211,CNY,0.47,18.6741,3964.0733,3936.0782,Strong buy
399001,Shenzhen Component Index,13531.4107,CNY,0.33,44.9913,13563.0565,13407.373,Strong buy
HSI,Hang Seng Index,25818.93,HKD,0.17,44.79,25890.87,25772.87,Neutral
STI,STRAITS TIMES INDEX,4636.35,SGD,-0.06,-2.63,4641.37,4624.48,Buy
XJO,S&P/ASX 200 Index,8762.7,AUD,-0.38,-33.0,8795.7,8742.5,Buy
NZ50G,S&P/NZX 50 Gross Index,13529.06,NZD,0.08,11.33,13569.05,13508.5,Strong buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1678.31,MYR,0.1,1.67,1678.85,1673.64,Buy
COMPOSITE,IDX Composite Index,8537.911,IDR,-0.55,-46.871,8611.333,8525.101,Sell
SX5E,STOXX 50,5746.25,EUR,-0.05,-3.04,5754.56,5744.75,Strong buy
IBC,IBEX 35 Index,17172.9,EUR,-0.06,-9.9,17206.5,17146.0,Buy
SMI,Swiss Market Index,13242.8,CHF,0.6,79.14,13288.66,13162.82,Strong buy
WIG20,WIG20 Index,3155.57,PLN,-0.57,-17.94,3186.27,3144.84,Buy
AEX,AEX-Index,941.37,EUR,-0.09,-0.89,943.66,940.53,Neutral
BEL20,BEL 20 Index,5040.37,EUR,-0.34,-17.12,5053.52,5039.32,Buy
OMXH25,OMX Helsinki 25 Index,5625.9342,EUR,0.32,17.8823,5639.3928,5607.6475,Strong buy
OMXS30,OMX Stockholm 30 Index,2849.0936,SEK,0.14,4.0317,2856.2719,2843.5519,Strong buy
OMXC25,OMX Copenhagen 25 Index,1819.7029,DKK,2.04,36.4262,1823.3944,1798.0087,Strong buy
BELEX15,BELEX 15 Index,1258.05,RSD,-0.26,-3.31,1261.36,1257.89,Buy
OMXRGI,OMX Riga Gross Index,930.443,EUR,0.23,2.0906,933.3504,926.4225,Buy
OMXTGI,OMX Tallinn Gross Index,2015.4108,EUR,0.06,1.2828,2016.872,2010.2228,Buy
XU100,BIST 100 Index,11336.18,TRY,-0.03,-3.92,11426.65,11336.18,Buy
TA35,TA-35 Index,3603.38,ILS,-3.13,-116.27,3711.09,3603.38,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,109502.81,ZAR,0.46,506.77,109961.81,108996.03,Buy
NIFTY,Nifty 50 Index,26142.1,INR,-0.13,-35.05,26236.4,26123.0,Buy
SENSEX,S&P BSE SENSEX Index,85408.7,INR,-0.14,-116.14,85738.18,85342.19,Buy
DFMGI,DFM General Index,6141.6,AED,-0.36,-22.43,6167.44,6139.68,Buy
TASI,Tadawul All Shares Index,10526.09,SAR,-0.14,-14.63,10553.19,10514.98,Sell
GNRI,QE Index,10801.22,QAR,-0.34,-36.39,10837.61,10798.01,Neutral
EGX30,EGX 30 Index,41253.0,EGP,-0.62,-255.3,41540.8,41178.2,Neutral
I,IBOV Bovespa Index,160455.83,BRL,1.46,2314.18,160455.83,158143.85,Strong buy
ME,S&P/BMV IPC Index,65616.43,MXN,0.03,21.02,65722.96,65225.5,Buy
IMV,S&P MERVAL Index,3121145.12,ARS,0.2,6174.91,3134907.03,3101904.92,Buy
