symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7400.97,USD,-0.16,-11.88,7409.57,7338.54,Buy
IXIC,US Composite Index,26088.19,USD,-0.71,-185.93,26190.48,25739.22,Buy
DJI,Dow Jones Industrial Average Index,49760.57,USD,0.11,56.09,49823.94,49307.66,Buy
VIX,CBOE Volatility Index,17.99,,-2.12,-0.39,19.1,17.92,Sell
TSX,S&P/TSX Composite index,34290.73,CAD,0.44,151.85,34303.68,33907.32,Strong buy
UKX,UK 100 INDEX,10265.31,GBP,-0.04,-4.11,10271.17,10152.05,Sell
DAX,DAX Index,23954.93,EUR,-1.62,-395.35,24210.74,23920.7,Sell
PX1,CAC 40 Index,7979.92,EUR,-0.95,-76.46,8026.81,7962.75,Strong sell
FTMIB,MILANO ITALIA BORSA INDEX,48990.99,EUR,-1.36,-673.96,49343.61,48913.65,Buy
NI225,Japan 225 Index,62742.5,JPY,0.52,324.84,63218.51,62158.43,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),7643.16,KRW,-2.29,-179.09,7999.67,7421.71,Buy
000001,SSE Composite Index,4214.4891,CNY,-0.25,-10.5316,4230.1839,4199.344,Buy
399001,Shenzhen Component Index,15824.9211,CNY,-0.47,-74.3809,15952.7913,15711.2706,Buy
HSI,Hang Seng Index,26347.91,HKD,-0.22,-58.93,26592.37,26328.84,Buy
STI,STRAITS TIMES INDEX,4946.01,SGD,0.07,3.23,4953.04,4915.15,Buy
XJO,S&P/ASX 200 Index,8670.7,AUD,-0.36,-31.1,8713.4,8619.1,Sell
NZ50G,S&P/NZX 50 Gross Index,13075.29,NZD,-0.04,-5.04,13080.33,13047.88,Sell
FBMKLCI,FBM KLCI,1750.56,,0.3,5.25,1755.54,1748.45,Strong buy
COMPOSITE,IDX Composite Index,6858.899,IDR,-0.68,-46.721,6977.286,6762.878,Strong sell
SX5E,STOXX 50,5808.46,EUR,-1.48,-87.0,5861.94,5801.49,Sell
IBC,IBEX 35 Index,17573.6,EUR,-1.56,-278.9,17747.2,17553.0,Sell
SMI,Swiss Market Index,13119.53,CHF,0.14,18.2,13140.01,12963.9,Buy
WIG20,WIG20 Index,3518.79,PLN,-1.88,-67.55,3569.01,3513.26,Sell
AEX,AEX-Index,999.44,EUR,-1.55,-15.69,1007.83,998.71,Sell
BEL20,BEL 20 Index,5469.73,EUR,-0.51,-28.21,5473.22,5428.7,Buy
OMXH25,OMX Helsinki 25 Index,6231.1765,EUR,-0.86,-54.2011,6301.9357,6230.6519,Neutral
OMXS30,OMX Stockholm 30 Index,3046.7128,SEK,-1.06,-32.7393,3071.4718,3041.1442,Sell
OMXC25,OMX Copenhagen 25 Index,1765.3755,DKK,0.2,3.4395,1778.7359,1759.9316,Buy
BELEX15,BELEX 15 Index,1213.7,RSD,-0.52,-6.39,1215.66,1213.7,Strong sell
OMXRGI,OMX Riga Gross Index,883.0162,EUR,0.13,1.1475,884.5995,880.2336,Sell
OMXTGI,OMX Tallinn Gross Index,2113.2744,EUR,-0.17,-3.6952,2119.5122,2112.8877,Neutral
XU100,BIST 100 Index,14779.93,TRY,-2.34,-353.61,15141.38,14775.45,Buy
TA35,TA-35 Index,4494.44,ILS,-0.35,-15.94,4528.93,4477.91,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,109063.51,ZAR,-1.52,-1680.56,110869.65,108328.28,Sell
