symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6869.49,USD,0.78,52.87,6885.94,6811.64,Sell
IXIC,US Composite Index,22807.47,USD,1.29,290.78,22891.88,22570.67,Neutral
DJI,Dow Jones Industrial Average Index,48739.42,USD,0.49,238.14,48854.05,48354.37,Neutral
VIX,CBOE Volatility Index,21.15,,-10.27,-2.42,24.87,20.4,Buy
TSX,S&P/TSX Composite index,33942.86,CAD,0.47,157.92,34058.72,33764.78,Buy
UKX,UK 100 INDEX,10567.66,GBP,0.8,83.52,10588.8,10443.49,Neutral
DAX,DAX Index,24205.36,EUR,1.74,414.71,24242.49,23814.89,Sell
PX1,CAC 40 Index,8167.73,EUR,0.79,63.89,8210.41,8089.81,Sell
FTMIB,MILANO ITALIA BORSA INDEX,45336.87,EUR,1.95,868.42,45517.33,44327.5,Neutral
NI225,Japan 225 Index,54245.49,JPY,-3.61,-2033.51,55701.27,53618.2,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5093.55,KRW,-12.06,-698.37,5672.12,5059.45,Sell
000001,SSE Composite Index,4082.474,CNY,-0.98,-40.202,4106.0397,4055.4125,Sell
399001,Shenzhen Component Index,13917.752,CNY,-0.75,-104.6394,14112.0206,13854.3743,Sell
HSI,Hang Seng Index,25249.48,HKD,-2.01,-518.6,25470.05,24958.43,Strong sell
STI,STRAITS TIMES INDEX,4812.76,SGD,-2.11,-103.9,4900.49,4770.54,Sell
XJO,S&P/ASX 200 Index,8901.2,AUD,-1.94,-176.1,9077.3,8878.8,Sell
NZ50G,S&P/NZX 50 Gross Index,13551.63,NZD,0.15,20.51,13573.13,13536.74,Buy
FBMKLCI,FBM KLCI,1698.22,,-0.8,-13.73,1713.19,1694.75,Sell
COMPOSITE,IDX Composite Index,7577.064,IDR,-4.57,-362.703,7897.812,7486.321,Strong sell
SX5E,STOXX 50,5870.93,EUR,1.72,99.19,5888.21,5772.25,Sell
IBC,IBEX 35 Index,17487.0,EUR,2.49,424.6,17555.7,16881.2,Sell
SMI,Swiss Market Index,13510.74,CHF,0.79,105.81,13626.33,13440.21,Neutral
WIG20,WIG20 Index,3335.75,PLN,2.66,86.37,3341.02,3275.64,Buy
AEX,AEX-Index,1000.02,EUR,0.99,9.78,1005.4,993.09,Neutral
BEL20,BEL 20 Index,5313.78,EUR,1.18,61.78,5353.69,5236.81,Neutral
