symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6834.49,USD,0.88,59.74,6840.02,6792.62,Strong buy
IXIC,US Composite Index,23307.63,USD,1.31,301.27,23307.91,23106.19,Strong buy
DJI,Dow Jones Industrial Average Index,48134.9,USD,0.38,183.04,48289.63,47974.82,Buy
VIX,CBOE Volatility Index,14.91,,-11.62,-1.96,16.53,14.91,Strong sell
TSX,S&P/TSX Composite index,31755.77,CAD,1.0,314.92,31865.79,31527.36,Strong buy
UKX,UK 100 INDEX,9897.43,GBP,0.61,59.65,9903.13,9819.44,Strong buy
DAX,DAX Index,24288.4,EUR,0.37,88.9,24305.82,24153.23,Buy
PX1,CAC 40 Index,8151.38,EUR,0.01,0.74,8177.75,8131.06,Strong buy
FTMIB,MILANO ITALIA BORSA INDEX,44757.54,EUR,0.66,294.27,44788.75,44411.75,Strong buy
NI225,Japan 225 Index,49507.16,JPY,1.03,505.71,49766.96,49257.15,Neutral
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4020.56,KRW,0.65,26.04,4055.78,3997.05,Neutral
000001,SSE Composite Index,3890.4475,CNY,0.36,14.077,3902.6708,3871.7767,Buy
399001,Shenzhen Component Index,13140.2144,CNY,0.66,86.24,13217.4356,13070.7252,Buy
HSI,Hang Seng Index,25690.53,HKD,0.75,192.4,25747.01,25545.92,Neutral
STI,STRAITS TIMES INDEX,4569.79,SGD,-0.02,-0.83,4587.64,4567.77,Buy
XJO,S&P/ASX 200 Index,8621.4,AUD,0.39,33.2,8647.5,8588.2,Buy
NZ50G,S&P/NZX 50 Gross Index,13333.4,NZD,0.58,76.63,13410.11,13256.77,Neutral
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1665.9,MYR,1.15,19.0,1668.15,1647.6,Strong buy
COMPOSITE,IDX Composite Index,8609.551,IDR,-0.1,-8.644,8671.768,8562.888,Neutral
SX5E,STOXX 50,5760.36,EUR,0.32,18.64,5772.35,5728.65,Strong buy
IBC,IBEX 35 Index,17169.8,EUR,0.22,37.2,17218.3,17079.1,Strong buy
SMI,Swiss Market Index,13171.85,CHF,0.27,35.77,13181.28,13085.23,Buy
WIG20,WIG20 Index,3146.48,PLN,1.0,31.12,3154.78,3110.45,Strong buy
AEX,AEX-Index,944.59,EUR,0.48,4.54,946.08,937.48,Buy
BEL20,BEL 20 Index,5074.52,EUR,0.39,19.56,5083.78,5043.51,Strong buy
OMXH25,OMX Helsinki 25 Index,5588.3134,EUR,0.28,15.3763,5591.3049,5564.1908,Strong buy
OMXS30,OMX Stockholm 30 Index,2841.2694,SEK,0.47,13.3643,2844.2997,2826.8246,Strong buy
OMXC25,OMX Copenhagen 25 Index,1801.8816,DKK,0.9,16.0274,1802.0494,1780.4602,Strong buy
BELEX15,BELEX 15 Index,1261.13,RSD,-0.13,-1.63,1262.76,1259.68,Buy
OMXRGI,OMX Riga Gross Index,933.5052,EUR,-0.56,-5.2727,937.8118,931.3591,Buy
OMXTGI,OMX Tallinn Gross Index,2015.4319,EUR,0.68,13.5133,2017.3665,2005.1755,Strong buy
XU100,BIST 100 Index,11341.9,TRY,0.06,6.85,11354.26,11291.08,Buy
TA35,TA-35 Index,3661.68,ILS,0.73,26.6,3676.23,3627.33,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,107215.11,ZAR,0.35,376.9,107550.69,105586.46,Buy
NIFTY,Nifty 50 Index,25966.4,INR,0.58,150.85,25993.35,25880.45,Buy
SENSEX,S&P BSE SENSEX Index,84929.36,INR,0.53,447.55,85067.5,84734.96,Buy
DFMGI,DFM General Index,6114.32,AED,0.55,33.68,6122.46,6067.56,Buy
TASI,Tadawul All Shares Index,10450.27,SAR,0.35,36.21,10461.73,10382.99,Sell
GNRI,QE Index,10654.65,QAR,-0.67,-72.03,10747.2,10654.65,Strong sell
EGX30,EGX 30 Index,40926.9,EGP,-1.39,-577.1,41760.8,40926.8,Sell
I,IBOV Bovespa Index,158473.02,BRL,0.35,549.68,159551.94,157906.06,Buy
ME,S&P/BMV IPC Index,64096.43,MXN,0.45,289.11,64408.25,63560.93,Strong buy
IMV,S&P MERVAL Index,3139466.65,ARS,-0.75,-23756.98,3195427.77,3136186.8,Strong buy
ICAP,MSCI COLCAP Index,2048.99,COP,-0.3,-6.11,2069.64,2048.44,Neutral
SP_IPSA,S&P IPSA Index,10304.26,CLP,1.08,110.0,10348.8,10194.26,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,42775.8,PEN,1.41,596.55,42786.22,42182.41,Strong buy
BUX,Budapest Stock Exchange Index,110405.74,HUF,0.78,858.72,110405.91,109206.31,Strong buy
GD,ATHEX Composite Index,2112.46,EUR,0.57,12.0,2116.03,2102.99,Buy
BET,Bucharest Exchange Trading Index,23857.77,RON,-0.41,-97.15,23977.58,23805.63,Buy
IDX30,IDX 30 Index,438.56,IDR,-0.2,-0.888,442.77,436.804,Neutral
NYA,NYSE Composite Index,21923.9312,USD,0.53,116.0628,22003.8643,21807.8684,Strong buy
NL25EUR,Netherlands 25,943.815,EUR,0.72,6.715,947.39,938.025,Buy
AU200AUD,Australia 200,8664.0,AUD,0.39,34.0,8693.5,8610.0,Buy
HGX,PHLX Housing Sector,676.19,USD,-0.88,-5.97,678.1,672.94,Sell
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,59.4089,USD,-1.0,-0.6005,60.0094,59.4089,Strong sell
SSMI,Swiss Market Index,13171.86,CHF,0.27,35.78,13181.28,13085.23,Buy
NZ50G,NZX 50 INDEX,13333.39,NZD,0.58,76.61,13410.11,13256.77,Neutral
VIX,VOLATILITY S&P 500,14.91,USD,-11.57,-1.95,16.53,14.91,Strong sell
AEX,AEX,944.6,EUR,0.48,4.55,946.08,937.48,Buy
SOX,PHLX Semiconductor,7067.85,USD,2.98,204.23,7095.01,6942.46,Buy
XAU,PHLX Gold/Silver Sector,347.81,USD,2.79,9.45,351.49,339.1,Strong buy
SXXP,STOXX 600,587.51,EUR,0.36,2.11,588.2,584.39,Strong buy
IBEX35,IBEX 35,17169.81,EUR,0.22,37.2,17218.3,17079.1,Strong buy
HK33HKD,Hong Kong 33,25822.8,HKD,0.64,164.5,25894.3,25544.8,Buy
RUI,US Small Cap 1000 Index,3730.4947,USD,0.88,32.6535,3734.0516,3708.9223,Strong buy
OSX,PHLX Oil Service Sector,72.68,USD,0.86,0.62,73.1,72.22,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,295.1,USD,0.64,1.89,295.1,293.21,Sell
RUT,US Small Cap 2000 Index,2529.4249,USD,0.86,21.5581,2534.8245,2508.5883,Buy
RUA,US Small Cap 3000 Index,3849.7079,USD,0.77,29.3742,3873.4903,3841.5229,Buy
N100,Euronext 100 Index,1713.91,EUR,0.43,7.33,1717.46,1704.38,Strong buy
DEU40,GERMAN STOCK INDEX (DAX),24288.41,EUR,0.37,88.9,24305.82,24153.23,Buy
CAC40,CAC 40,8151.39,EUR,0.01,0.74,8177.75,8131.06,Strong buy
XAX,NYSE American Composite Index,6793.5671,USD,0.56,37.7233,6824.0186,6755.6603,Sell
US30USD,US Wall St 30,48215.0,USD,0.49,235.0,48357.6,47853.0,Strong buy
DE30EUR,Germany 30,24323.2,EUR,0.61,147.2,24390.2,24136.6,Strong buy
