symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7165.07,USD,0.8,56.66,7168.59,7112.82,Strong buy
IXIC,US Composite Index,24836.59,USD,1.63,398.08,24854.04,24524.37,Strong buy
DJI,Dow Jones Industrial Average Index,49230.72,USD,-0.16,-79.61,49393.34,49085.75,Buy
VIX,CBOE Volatility Index,18.71,,-3.11,-0.6,19.35,18.46,Sell
TSX,S&P/TSX Composite index,33904.11,CAD,-0.03,-8.82,33965.39,33773.86,Buy
UKX,UK 100 INDEX,10379.09,GBP,-0.75,-77.93,10462.48,10365.93,Neutral
DAX,DAX Index,24128.98,EUR,-0.11,-26.47,24330.62,23998.07,Buy
PX1,CAC 40 Index,8157.82,EUR,-0.84,-69.5,8224.22,8116.95,Buy
FTMIB,MILANO ITALIA BORSA INDEX,47656.1,EUR,-0.52,-251.32,47853.73,47340.99,Buy
NI225,Japan 225 Index,59716.11,JPY,0.97,575.88,59763.68,59225.37,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6475.64,KRW,-0.0,-0.18,6516.54,6403.74,Buy
000001,SSE Composite Index,4079.9004,CNY,-0.33,-13.3497,4092.6131,4061.1453,Buy
399001,Shenzhen Component Index,14940.3003,CNY,-0.69,-103.1491,15033.671,14795.2208,Buy
HSI,Hang Seng Index,25978.07,HKD,0.24,62.87,26004.59,25639.26,Buy
STI,STRAITS TIMES INDEX,4922.87,SGD,-0.43,-21.25,4941.27,4903.72,Sell
XJO,S&P/ASX 200 Index,8786.5,AUD,-0.08,-6.9,8798.6,8736.9,Sell
NZ50G,S&P/NZX 50 Gross Index,12874.94,NZD,-0.08,-9.99,12926.28,12847.39,Sell
FBMKLCI,FBM KLCI,1720.34,,-0.08,-1.36,1724.3,1719.73,Buy
COMPOSITE,IDX Composite Index,7129.49,IDR,-3.38,-249.116,7383.4,7115.971,Strong sell
SX5E,STOXX 50,5883.49,EUR,-0.19,-11.25,5922.41,5842.35,Buy
IBC,IBEX 35 Index,17691.3,EUR,-1.09,-194.6,17885.9,17618.8,Neutral
SMI,Swiss Market Index,13169.7,CHF,-0.59,-78.36,13232.93,13099.18,Buy
WIG20,WIG20 Index,3556.91,PLN,-0.61,-21.93,3579.8,3537.24,Buy
AEX,AEX-Index,1020.6,EUR,0.64,6.52,1024.65,1011.28,Strong buy
BEL20,BEL 20 Index,5342.71,EUR,-0.91,-49.32,5384.13,5321.32,Buy
OMXH25,OMX Helsinki 25 Index,6227.8294,EUR,-1.37,-86.201,6305.4537,6223.1534,Buy
OMXS30,OMX Stockholm 30 Index,3101.0768,SEK,-0.97,-30.2755,3133.1548,3086.2861,Buy
OMXC25,OMX Copenhagen 25 Index,1732.9126,DKK,0.05,0.9224,1739.93,1716.1792,Sell
BELEX15,BELEX 15 Index,1203.77,RSD,-0.27,-3.25,1207.02,1203.46,Strong sell
OMXRGI,OMX Riga Gross Index,888.8226,EUR,0.09,0.8002,889.8972,887.352,Sell
OMXTGI,OMX Tallinn Gross Index,2112.1201,EUR,-0.11,-2.3749,2115.7728,2110.1942,Buy
OMXVGI,OMX Vilnius Gross Index,1438.7105,EUR,1.0,14.2005,1440.0134,1428.2952,Strong buy
XU100,BIST 100 Index,14409.07,TRY,0.51,73.58,14409.07,14212.29,Buy
TA35,TA-35 Index,4362.45,ILS,-1.29,-57.2,4404.59,4358.85,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,108814.74,ZAR,0.22,235.49,109449.01,107975.54,Sell
NIFTY,Nifty 50 Index,23897.95,INR,-1.14,-275.1,24206.0,23813.65,Sell
SENSEX,BSE Sensex Index,76664.21,INR,-1.29,-999.79,77710.82,76403.87,Sell
DFMGI,DFM General Index,5854.19,AED,0.69,40.15,5856.33,5776.28,Neutral
TASI,Tadawul All Shares Index,11109.59,SAR,-1.2,-135.4,11250.12,11102.31,Sell
GNRI,QE Index,10662.42,QAR,-0.14,-15.22,10710.4,10662.42,Sell
EGX30,EGX 30 Index,52375.4,EGP,0.79,413.0,52556.5,51949.5,Buy
I,IBOV Bovespa Index,190745.02,BRL,-0.33,-633.41,191390.33,189962.93,Neutral
ME,S&P/BMV IPC Index,69230.56,MXN,0.87,599.4,69668.78,68591.16,Buy
IMV,S&P MERVAL Index,2840787.49,ARS,0.32,8938.95,2857976.56,2803645.22,Sell
ICAP,MSCI COLCAP Index,2232.9,,-0.86,-19.37,2267.91,2231.19,Sell
SP_IPSA,S&P IPSA Index,11173.51,CLP,1.65,181.42,11195.27,10992.09,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,51881.51,PEN,1.2,612.72,52130.83,51409.67,Neutral
BUX,Budapest Stock Exchange Index,133872.25,HUF,-0.69,-926.76,134821.28,133220.09,Buy
GD,ATHEX Composite Index,2220.02,EUR,-0.66,-14.66,2241.2,2210.94,Buy
BET,Bucharest Exchange Trading Index,29289.67,RON,1.12,323.05,29604.82,28949.28,Strong buy
IDX30,IDX 30 Index,381.934,IDR,-2.88,-11.335,393.272,381.073,Strong sell
SET,SET Index,1456.1,THB,-0.36,-5.25,1458.47,1438.33,Neutral
SOX,PHLX Semiconductor,10513.65,USD,4.32,435.08,10564.01,10270.96,Strong buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,66.9665,USD,-1.08,-0.7297,67.6962,66.9665,Sell
N100,Euronext 100 Index,1803.42,EUR,-0.41,-7.46,1813.42,1794.5,Buy
DE30EUR,Germany 30,24314.8,EUR,0.67,161.0,24391.8,24048.8,Strong buy
XAX,NYSE American Composite Index,8772.5707,USD,-1.25,-111.1119,8883.6826,8726.2544,Neutral
NZ50G,NZX 50 INDEX,12874.95,NZD,-0.08,-9.99,12926.28,12847.39,Sell
VIX,VOLATILITY S&P 500,18.7,USD,-3.11,-0.6,19.35,18.46,Sell
NYA,NYSE Composite Index,22934.5489,USD,-0.08,-18.1889,22995.1428,22886.2637,Buy
SXXP,STOXX 600,610.66,EUR,-0.58,-3.55,614.37,607.89,Buy
HK33HKD,Hong Kong 33,26034.7,HKD,0.88,227.5,26085.2,25620.2,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,379.06,USD,-0.73,-2.78,379.06,379.06,Buy
IBEX35,IBEX 35,17691.31,EUR,-1.09,-194.6,17885.9,17618.8,Neutral
AU200AUD,Australia 200,8759.6,AUD,-0.52,-45.5,8828.6,8734.1,Sell
NL25EUR,Netherlands 25,1021.638,EUR,1.01,10.213,1025.438,1009.463,Strong buy
RUI,US Small Cap 1000 Index,3903.326,USD,0.73,28.2232,3905.2381,3875.33,Strong buy
US30USD,US Wall St 30,49292.5,USD,0.09,43.6,49455.2,49100.2,Buy
DEU40,GERMAN STOCK INDEX (DAX),24128.99,EUR,-0.11,-26.47,24330.62,23998.07,Buy
CAC40,CAC 40,8157.83,EUR,-0.84,-69.5,8224.22,8116.95,Buy
HGX,PHLX Housing Sector,690.21,USD,-0.93,-6.46,697.15,690.1,Buy
OSX,PHLX Oil Service Sector,103.33,USD,1.79,1.82,103.4,100.9,Strong buy
SSMI,Swiss Market Index,13169.69,CHF,-0.59,-78.36,13232.93,13099.18,Buy
RUA,US Small Cap 3000 Index,4073.2872,USD,0.71,28.8829,4075.2797,4043.746,Strong buy
RUT,US Small Cap 2000 Index,2787.0005,USD,0.43,11.9045,2796.6815,2762.2323,Buy
AEX,AEX,1020.61,EUR,0.64,6.52,1024.65,1011.28,Strong buy
XAU,PHLX Gold/Silver Sector,382.67,USD,1.57,5.91,383.97,375.39,Sell
