symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6902.04,USD,0.64,43.56,6920.38,6891.56,Buy
IXIC,US Composite Index,23395.81,USD,0.69,160.18,23476.51,23332.23,Buy
DJI,Dow Jones Industrial Average Index,48977.19,USD,1.23,594.79,49209.95,48449.62,Buy
VIX,CBOE Volatility Index,14.9,,2.69,0.39,15.27,14.65,Sell
TSX,S&P/TSX Composite index,32219.95,CAD,1.06,336.58,32318.3,31982.71,Strong buy
UKX,UK 100 INDEX,10004.58,GBP,0.54,53.43,10022.05,9951.45,Buy
DAX,DAX Index,24868.69,EUR,1.34,329.35,24872.92,24639.68,Strong buy
PX1,CAC 40 Index,8211.5,EUR,0.2,16.29,8253.87,8174.44,Strong buy
FTMIB,MILANO ITALIA BORSA INDEX,45847.33,EUR,1.04,473.31,45849.76,45547.46,Strong buy
NI225,Japan 225 Index,51832.75,JPY,2.97,1493.32,52033.24,50995.67,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4457.52,KRW,3.43,147.88,4457.52,4381.93,Strong buy
000001,SSE Composite Index,4023.4167,CNY,1.38,54.5766,4025.2632,3983.5759,Strong buy
399001,Shenzhen Component Index,13828.6296,CNY,2.24,303.6068,13828.9672,13633.634,Strong buy
HSI,Hang Seng Index,26347.24,HKD,0.03,8.77,26445.5,26256.0,Buy
STI,STRAITS TIMES INDEX,4680.51,SGD,0.52,24.38,4690.48,4668.69,Strong buy
XJO,S&P/ASX 200 Index,8728.6,AUD,0.01,0.8,8750.7,8719.4,Buy
NZ50G,S&P/NZX 50 Gross Index,13569.87,NZD,-0.13,-17.36,13587.23,13559.83,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1680.32,MYR,0.63,10.56,1681.94,1669.08,Strong buy
COMPOSITE,IDX Composite Index,8859.191,IDR,1.27,111.059,8859.191,8732.319,Strong buy
SX5E,STOXX 50,5923.7,EUR,1.25,73.31,5924.6,5863.16,Strong buy
IBC,IBEX 35 Index,17614.4,EUR,0.7,122.0,17629.9,17446.7,Strong buy
SMI,Swiss Market Index,13247.32,CHF,-0.15,-20.16,13247.36,13137.81,Buy
WIG20,WIG20 Index,3258.52,PLN,-0.12,-3.96,3278.2,3246.37,Buy
AEX,AEX-Index,985.12,EUR,1.81,17.53,985.77,973.62,Strong buy
BEL20,BEL 20 Index,5099.49,EUR,-0.25,-13.01,5146.56,5073.48,Buy
OMXH25,OMX Helsinki 25 Index,5766.6798,EUR,0.52,30.0568,5775.0748,5722.1464,Strong buy
OMXS30,OMX Stockholm 30 Index,2901.7841,SEK,0.71,20.5934,2910.8633,2882.8561,Strong buy
OMXC25,OMX Copenhagen 25 Index,1854.9094,DKK,1.53,27.9217,1855.9733,1830.8169,Strong buy
BELEX15,BELEX 15 Index,1258.42,RSD,-1.32,-16.79,1275.21,1258.42,Neutral
OMXRGI,OMX Riga Gross Index,927.4365,EUR,0.2,1.8292,929.2826,924.9842,Neutral
OMXTGI,OMX Tallinn Gross Index,2057.8775,EUR,-1.14,-23.7029,2077.813,2057.8775,Buy
XU100,BIST 100 Index,11702.0,TRY,1.77,203.62,11726.18,11510.19,Strong buy
TA35,TA-35 Index,3738.33,ILS,1.16,43.04,3802.27,3734.0,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,108781.32,ZAR,0.51,549.75,108944.65,107920.4,Strong buy
NIFTY,Nifty 50 Index,26250.3,INR,-0.3,-78.25,26373.2,26210.05,Buy
SENSEX,S&P BSE SENSEX Index,85439.62,INR,-0.38,-322.39,85883.5,85315.33,Buy
DFMGI,DFM General Index,6130.4,AED,0.27,16.37,6130.4,6050.98,Buy
TASI,Tadawul All Shares Index,10325.2,SAR,-0.37,-38.83,10434.3,10290.36,Sell
GNRI,QE Index,10967.86,QAR,1.69,182.5,10967.86,10781.43,Strong buy
