symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6881.63,USD,0.04,2.74,6901.01,6796.85,Sell
IXIC,US Composite Index,22748.85,USD,0.36,80.64,22802.8,22306.08,Sell
DJI,Dow Jones Industrial Average Index,48904.79,USD,-0.15,-73.14,49064.67,48377.96,Sell
VIX,CBOE Volatility Index,21.44,,7.96,1.58,25.24,20.37,Strong buy
TSX,S&P/TSX Composite index,34541.27,CAD,0.59,201.28,34544.46,34116.15,Buy
UKX,UK 100 INDEX,10780.1,GBP,-1.2,-130.46,10910.98,10731.87,Buy
DAX,DAX Index,24638.0,EUR,-2.56,-646.26,24897.61,24577.42,Sell
PX1,CAC 40 Index,8394.32,EUR,-2.17,-186.43,8461.75,8378.18,Buy
FTMIB,MILANO ITALIA BORSA INDEX,46280.39,EUR,-1.97,-929.51,46519.12,45970.35,Buy
NI225,Japan 225 Index,58057.19,JPY,-1.35,-793.03,58365.21,57285.77,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6244.14,KRW,-1.0,-63.14,6347.41,6153.87,Buy
000001,SSE Composite Index,4182.5909,CNY,0.47,19.7094,4188.7702,4131.3676,Strong buy
399001,Shenzhen Component Index,14465.7884,CNY,-0.2,-29.3039,14509.6898,14285.6668,Buy
HSI,Hang Seng Index,26059.85,HKD,-2.14,-570.69,26403.85,25882.95,Sell
STI,STRAITS TIMES INDEX,4890.87,SGD,-2.09,-104.21,4920.2,4875.59,Sell
XJO,S&P/ASX 200 Index,9200.9,AUD,0.03,2.3,9200.9,9119.7,Buy
NZ50G,S&P/NZX 50 Gross Index,13646.83,NZD,-0.07,-9.82,13656.65,13633.56,Buy
FBMKLCI,FBM KLCI,1700.21,,-0.96,-16.4,1703.9,1684.28,Sell
COMPOSITE,IDX Composite Index,8016.833,IDR,-2.65,-218.652,8133.692,8016.833,Sell
SX5E,STOXX 50,5986.92,EUR,-2.47,-151.5,6086.79,5972.27,Sell
