symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7408.49,USD,-1.24,-92.76,7454.85,7397.5,Buy
IXIC,US Composite Index,26225.13,USD,-1.54,-410.09,26460.76,26097.54,Buy
DJI,Dow Jones Industrial Average Index,49526.18,USD,-1.07,-537.29,49930.26,49503.57,Buy
VIX,CBOE Volatility Index,18.43,,6.78,1.17,19.27,17.8,Neutral
TSX,S&P/TSX Composite index,33833.35,CAD,-1.27,-434.92,34065.74,33673.76,Neutral
UKX,UK 100 INDEX,10195.36,GBP,-1.71,-177.56,10375.73,10163.56,Sell
DAX,DAX Index,23950.57,EUR,-2.07,-505.69,24297.95,23917.63,Sell
PX1,CAC 40 Index,7952.55,EUR,-1.6,-129.72,8043.57,7942.45,Strong sell
FTMIB,MILANO ITALIA BORSA INDEX,49116.46,EUR,-1.87,-933.8,49619.74,48933.65,Buy
NI225,Japan 225 Index,61409.07,JPY,-1.99,-1244.98,63235.77,60937.3,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),7493.19,KRW,-6.12,-488.23,8046.78,7371.68,Buy
000001,SSE Composite Index,4135.3894,CNY,-1.02,-42.5281,4191.8068,4114.0856,Buy
399001,Shenzhen Component Index,15561.372,CNY,-1.17,-184.364,15855.5536,15447.4004,Buy
HSI,Hang Seng Index,25962.73,HKD,-1.62,-426.31,26391.02,25847.15,Sell
STI,STRAITS TIMES INDEX,4989.09,SGD,-0.14,-6.86,5003.18,4975.14,Buy
XJO,S&P/ASX 200 Index,8630.8,AUD,-0.11,-9.9,8691.9,8610.3,Sell
NZ50G,S&P/NZX 50 Gross Index,12965.01,NZD,-0.46,-60.06,13068.03,12911.19,Sell
FBMKLCI,FBM KLCI,1740.22,,-0.31,-5.36,1748.85,1735.51,Buy
COMPOSITE,IDX Composite Index,6723.32,IDR,-1.98,-135.579,6787.345,6705.433,Strong sell
SX5E,STOXX 50,5827.77,EUR,-1.81,-107.2,5908.71,5811.24,Sell
IBC,IBEX 35 Index,17622.7,EUR,-1.05,-186.5,17707.8,17527.6,Sell
SMI,Swiss Market Index,13220.17,CHF,0.05,7.21,13304.96,13189.22,Buy
WIG20,WIG20 Index,3545.38,PLN,-2.37,-86.18,3606.66,3541.57,Neutral
AEX,AEX-Index,1010.44,EUR,-1.09,-11.1,1013.92,1003.81,Neutral
BEL20,BEL 20 Index,5467.27,EUR,-1.18,-65.14,5522.07,5457.17,Buy
OMXH25,OMX Helsinki 25 Index,6272.908,EUR,-0.35,-21.7985,6355.0102,6252.1579,Buy
OMXS30,OMX Stockholm 30 Index,3036.4404,SEK,-0.38,-11.6739,3079.7245,3024.3323,Sell
OMXC25,OMX Copenhagen 25 Index,1768.005,DKK,0.15,2.6295,1785.2943,1767.9292,Buy
BELEX15,BELEX 15 Index,1209.1,RSD,-0.02,-0.23,1210.08,1203.19,Sell
OMXRGI,OMX Riga Gross Index,901.4501,EUR,0.55,4.9561,905.188,896.6822,Buy
OMXTGI,OMX Tallinn Gross Index,2109.3155,EUR,-0.06,-1.2517,2112.8771,2105.7295,Neutral
XU100,BIST 100 Index,14367.6,TRY,-1.89,-277.1,14538.43,14265.67,Neutral
TA35,TA-35 Index,4384.0,ILS,-2.08,-92.92,4441.11,4364.99,Neutral
SA40,SOUTH AFRICA TOP 40 INDEX,106842.11,ZAR,-2.59,-2838.77,109680.89,106564.82,Sell
NIFTY,Nifty 50 Index,23643.5,INR,-0.19,-46.1,23839.3,23610.3,Sell
SENSEX,BSE Sensex Index,75237.99,INR,-0.21,-160.73,75870.36,75139.41,Sell
DFMGI,DFM General Index,5708.78,AED,-0.46,-26.6,5746.05,5699.82,Sell
TASI,Tadawul All Shares Index,10995.44,SAR,-0.22,-24.63,11067.86,10992.76,Sell
GNRI,QE Index,10493.27,QAR,0.2,20.58,10524.98,10472.69,Sell
EGX30,EGX 30 Index,53154.8,EGP,-0.49,-261.4,53543.0,52949.7,Buy
IBOV,Bovespa Index,177283.83,BRL,-0.61,-1082.03,178340.52,175417.25,Sell
ME,S&P/BMV IPC Index,67976.5,MXN,-1.78,-1230.35,69061.72,67721.71,Sell
IMV,S&P MERVAL Index,2707868.63,ARS,-1.44,-39441.42,2754221.85,2698658.63,Sell
ICAP,MSCI COLCAP Index,2101.08,,-0.98,-20.87,2131.17,2092.28,Sell
SP_IPSA,S&P IPSA Index,10421.35,CLP,-0.58,-60.92,10513.16,10310.62,Sell
MXNUAMPEGEN,MSCI NUAM Peru General,53761.95,PEN,0.0,0.0,54014.46,51897.14,Buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),5827.76,,-1.81,-107.2,5908.71,5811.24,Sell
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),261.95,,-1.36,-3.62,263.17,259.73,Buy
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),606.92,,-1.48,-9.13,613.77,605.61,Sell
BUX,Budapest Stock Exchange Index,131696.18,HUF,-0.55,-730.48,132530.23,130685.23,Neutral
GD,ATHEX Composite Index,2246.82,EUR,-2.26,-52.02,2284.0,2246.47,Neutral
BET,Bucharest Exchange Trading Index,30497.48,RON,1.22,366.39,30561.38,30129.49,Buy
IDX30,IDX 30 Index,371.277,IDR,-1.49,-5.633,375.583,370.347,Strong sell
SET,SET Index,1517.95,THB,-1.38,-21.17,1536.79,1512.91,Buy
XAX,NYSE American Composite Index,9158.95,USD,0.46,41.92,9165.2,9014.03,Buy
HGX,PHLX Housing Sector,617.74,USD,-3.25,-20.77,635.22,617.69,Strong sell
XAU,PHLX Gold/Silver Sector,361.9,USD,-6.99,-27.21,379.99,358.7,Sell
IBEX35,IBEX 35,17622.71,EUR,-1.05,-186.5,17707.8,17527.6,Sell
CAC40,CAC 40,7952.56,EUR,-1.6,-129.72,8043.57,7942.45,Strong sell
N100,Euronext 100 Index,1798.83,EUR,-1.57,-28.72,1825.34,1794.34,Sell
AEX,AEX,1010.45,EUR,-1.09,-11.1,1013.92,1003.81,Neutral
OSX,PHLX Oil Service Sector,105.64,USD,0.01,0.02,105.65,104.5,Buy
AU200AUD,Australia 200,8585.0,AUD,-1.21,-105.0,8687.5,8572.0,Strong sell
NL25EUR,Netherlands 25,1008.49,EUR,-0.86,-8.775,1014.215,1003.965,Sell
VIX,VOLATILITY S&P 500,18.42,USD,6.78,1.17,19.27,17.8,Neutral
DE30EUR,Germany 30,23897.6,EUR,-1.78,-432.4,24343.0,23856.6,Sell
NYA,NYSE Composite Index,22799.44,USD,-1.31,-302.4,23101.85,22793.01,Sell
SOX,PHLX Semiconductor,11588.47,USD,-4.02,-485.31,11810.67,11522.27,Buy
US30USD,US Wall St 30,49433.4,USD,-1.32,-662.2,50086.3,49370.4,Neutral
RUA,US Small Cap 3000 Index,4187.4559,USD,-1.31,-55.6727,4227.974,4182.5165,Buy
NZ50G,NZX 50 INDEX,12965.0,NZD,-0.46,-60.08,13068.03,12911.19,Sell
RUI,US Small Cap 1000 Index,4017.6799,USD,-1.26,-51.1702,4055.08,4012.65,Buy
DEU40,GERMAN STOCK INDEX (DAX),23950.58,EUR,-2.07,-505.69,24297.95,23917.63,Sell
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,399.29,USD,-0.25,-0.99,399.29,399.29,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,79.87,USD,14.71,10.24,79.87,69.63,Buy
SXXP,STOXX 600,606.93,EUR,-1.48,-9.12,613.77,605.61,Sell
SSMI,Swiss Market Index,13220.18,CHF,0.05,7.23,13304.96,13189.22,Buy
RUT,US Small Cap 2000 Index,2793.2987,USD,-2.44,-69.7875,2839.3166,2791.4965,Neutral
