symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7637.76,,1.14,85.95,7646.86,7611.81,Buy
IXIC,US Composite Index,26418.3,USD,1.69,439.87,26460.64,26289.94,Buy
DJI,Dow Jones Industrial Average,51778.04,,0.61,316.14,51935.97,51607.65,Sell
VIX,CBOE Volatility Index,15.44,,-12.82,-2.27,16.29,15.38,Strong sell
TSX,S&P/TSX Composite index,35874.26,,1.08,382.99,35920.13,35724.62,Neutral
UKX,UK 100 INDEX,10816.15,GBP,1.19,127.67,10823.0,10688.91,Strong buy
DAX,DAX Index,25716.71,,0.7,178.96,25800.62,25596.05,Buy
PX1,CAC 40 Index,8186.93,,0.57,46.34,8209.67,8142.16,Sell
FTMIB,MILANO ITALIA BORSA INDEX,52385.49,EUR,0.8,416.38,52483.37,52046.35,Buy
NI225,Japan 225 Index,64136.03,JPY,0.33,213.25,64643.58,63824.56,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6715.42,KRW,-0.04,-2.55,6795.53,6697.85,Sell
000001,SSE Composite Index,3875.6,,-0.41,-16.0,3898.84,3866.89,Sell
399001,Shenzhen Component Index,13409.91,,-0.33,-44.84,13553.59,13374.04,Strong sell
HSI,Hang Seng Index,24604.29,,-0.44,-109.49,24606.15,24357.69,Sell
STI,STRAITS TIMES INDEX,5660.53,SGD,0.45,25.11,5671.13,5637.86,Buy
XJO,S&P/ASX 200 Index,8732.4,,0.41,35.9,8787.1,8696.5,Sell
NZ50G,S&P/NZX 50 Gross Index,13786.15,,0.21,29.56,13801.29,13756.59,Buy
FBMKLCI,FBM KLCI,1674.74,,-0.27,-4.47,1684.92,1670.75,Strong sell
COMPOSITE,IDX Composite Index,6462.431,,0.4,25.578,6500.407,6418.128,Sell
SX5E,STOXX 50,6322.91,EUR,0.9,56.4,6337.66,6285.15,Neutral
IBC,IBEX 35 Index,19831.8,,1.0,196.0,19869.1,19689.6,Buy
SMI,Swiss Market Index,13947.31,,0.57,78.65,13982.98,13876.65,Sell
WIG20,WIG20 Index,4143.28,,1.48,60.36,4153.05,4095.76,Strong buy
AEX,AEX-Index,1100.8,,0.43,4.66,1104.02,1098.24,Neutral
BEL20,BEL 20 Index,5777.27,,0.76,43.78,5788.58,5750.25,Buy
OMXH25,OMX Helsinki 25 Index,6612.1594,,1.74,112.8999,6624.4994,6543.9256,Buy
OMXS30,OMX Stockholm 30 Index,3291.2969,,1.25,40.6717,3299.0444,3265.4418,Buy
OMXC25,OMX Copenhagen 25 Index,1882.8933,,1.7,31.5633,1883.1982,1857.6924,Buy
BELEX15,BELEX 15 Index,1373.05,,0.38,5.14,1379.6,1367.91,Buy
XU100,BIST 100 Index,13509.76,,2.95,387.18,13580.72,12912.55,Sell
TA35,TA-35 Index,4289.98,,1.02,43.14,4298.61,4262.5,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,106553.36,ZAR,0.54,567.14,107018.69,105601.83,Sell
NIFTY,Nifty 50 Index,23270.6,,0.23,53.0,23363.55,23193.65,Sell
SENSEX,BSE Sensex Index,74314.59,,-0.03,-21.86,74677.56,74163.95,Sell
DFMGI,DFM General Index,5986.76,,0.34,20.11,5989.04,5964.39,Buy
TASI,Tadawul All Shares Index,10777.94,,-0.02,-2.02,10808.0,10760.42,Sell
GNRI,QE Index,9659.01,,0.22,21.25,9674.56,9610.62,Sell
EGX30,EGX 30 Index,55498.7,,1.23,676.0,55578.0,54673.8,Buy
IBOV,Bovespa Index,185992.03,,0.24,444.37,186885.23,183242.37,Buy
ME,S&P/BMV IPC Index,63873.32,,0.58,366.21,63979.43,63464.96,Sell
IMV,S&P MERVAL Index,3061511.73,,1.08,32640.86,3080027.54,3028870.87,Neutral
ICAP,MSCI COLCAP Index,2521.85,,0.4,10.09,2540.24,2509.74,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,60023.65,,1.8,1058.6,60234.94,58965.05,Strong buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6322.9,,0.9,56.4,6337.66,6285.15,Neutral
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),320.64,,1.21,3.82,320.88,316.87,Buy
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),642.6,,0.86,5.51,643.3,638.98,Neutral
BUX,Budapest Stock Exchange Index,154173.4,,-0.01,-8.55,155001.1,153871.71,Buy
GD,ATHEX Composite Index,2687.91,,-0.4,-10.85,2712.08,2672.73,Buy
BET,Bucharest Exchange Trading Index,32053.91,,1.14,360.63,32069.56,30788.48,Sell
IDX30,IDX 30 Index,360.182,,0.36,1.294,362.414,358.725,Neutral
SET,SET Index,1583.34,,1.32,20.61,1585.08,1571.37,Sell
N100,Euronext 100 Index,1899.27,,0.65,12.19,1903.24,1891.07,Neutral
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,76.22,USD,-5.59,-4.51,80.73,76.22,Neutral
HK33HKD,Hong Kong 33,24653.0,HKD,1.04,253.3,24672.0,24306.2,Sell
OSX,PHLX Oil Service Sector,98.94,USD,-0.16,-0.16,100.09,98.8,Sell
RUA,US Small Cap 3000 Index,4332.772,USD,1.09,46.8871,4337.6112,4285.8849,Buy
HGX,PHLX Housing Sector,605.28,USD,0.32,1.93,615.59,603.9,Sell
RUT,US Small Cap 2000 Index,2874.6297,USD,0.55,15.8184,2901.3308,2858.8112,Sell
AEX,AEX,1100.81,EUR,0.43,4.66,1104.02,1098.24,Neutral
NL25EUR,Netherlands 25,1100.455,EUR,0.5,5.48,1104.75,1096.4,Neutral
SSMI,Swiss Market Index,13947.32,CHF,0.57,78.67,13982.98,13876.65,Sell
NYA,NYSE Composite Index,24089.54,USD,0.65,155.39,24157.22,23934.14,Sell
DE30EUR,Germany 30,25659.6,EUR,0.6,153.6,25809.5,25593.0,Neutral
IBEX35,IBEX 35,19831.81,EUR,1.0,196.0,19869.1,19689.6,Buy
XAU,PHLX Gold/Silver Sector,395.25,USD,3.42,13.08,398.17,389.51,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,425.46,USD,-0.16,-0.68,425.46,425.46,Buy
VIX,VOLATILITY S&P 500,15.45,USD,-12.81,-2.27,16.29,15.38,Strong sell
AU200AUD,Australia 200,8762.8,AUD,1.68,145.0,8770.8,8644.3,Sell
NZ50G,NZX 50 INDEX,13773.8,NZD,0.13,17.2,13801.29,13753.38,Buy
DEU40,GERMAN STOCK INDEX (DAX),25716.72,EUR,0.7,178.96,25800.62,25596.05,Buy
