symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7730.99,,0.72,55.29,7741.27,7689.89,Strong buy
IXIC,US Composite Index,26541.34,USD,1.57,411.15,26553.9,26273.87,Strong buy
DJI,Dow Jones Industrial Average,53569.44,,0.2,105.56,53707.62,53345.62,Buy
VIX,CBOE Volatility Index,14.51,,-4.6,-0.7,15.13,14.42,Strong sell
TSX,S&P/TSX Composite index,36834.25,,0.06,20.6,36835.59,36624.56,Buy
UKX,UK 100 INDEX,10792.55,GBP,-0.79,-85.56,10878.47,10772.62,Neutral
DAX,DAX Index,26367.24,,0.31,81.28,26402.81,26241.77,Strong buy
PX1,CAC 40 Index,8319.87,,-1.68,-142.52,8460.91,8308.1,Strong sell
FTMIB,MILANO ITALIA BORSA INDEX,52265.13,EUR,-1.17,-617.85,52955.61,52176.19,Sell
NI225,Japan 225 Index,66131.76,JPY,-0.2,-130.18,66954.69,65782.59,Neutral
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6912.38,KRW,1.53,104.16,6996.12,6841.88,Buy
000001,SSE Composite Index,3956.57,,1.13,44.05,3958.03,3909.31,Buy
399001,Shenzhen Component Index,14048.88,,1.5,207.55,14049.99,13808.62,Sell
HSI,Hang Seng Index,25565.74,,-0.34,-87.23,25792.01,25500.96,Neutral
STI,STRAITS TIMES INDEX,5684.13,SGD,-0.65,-37.47,5708.35,5670.67,Neutral
XJO,S&P/ASX 200 Index,9038.2,,-0.98,-89.6,9127.8,9028.3,Sell
NZ50G,S&P/NZX 50 Gross Index,13880.05,,-0.95,-133.16,14049.43,13835.9,Buy
FBMKLCI,FBM KLCI,1741.72,,-0.39,-6.82,1752.81,1739.76,Buy
COMPOSITE,IDX Composite Index,6521.75,,1.81,116.065,6521.75,6376.654,Buy
SX5E,STOXX 50,6424.74,EUR,-0.71,-46.01,6490.13,6415.57,Neutral
IBC,IBEX 35 Index,19881.6,,-0.93,-185.7,20091.6,19845.6,Neutral
SMI,Swiss Market Index,14384.37,,-1.09,-158.53,14459.17,14323.3,Neutral
WIG20,WIG20 Index,3959.63,,-1.94,-78.49,4038.5,3953.1,Neutral
AEX,AEX-Index,1103.38,,-0.4,-4.38,1108.8,1099.14,Neutral
BEL20,BEL 20 Index,5838.67,,-0.38,-22.28,5878.33,5816.13,Buy
OMXH25,OMX Helsinki 25 Index,6499.0065,,0.09,5.7077,6551.841,6495.2291,Buy
OMXS30,OMX Stockholm 30 Index,3321.4362,,-0.15,-4.9078,3335.2594,3309.9289,Buy
OMXC25,OMX Copenhagen 25 Index,1917.5035,,-0.17,-3.3315,1926.925,1913.1943,Buy
BELEX15,BELEX 15 Index,1371.97,,-0.29,-3.97,1372.73,1366.94,Buy
XU100,BIST 100 Index,14575.51,,-0.24,-35.41,14698.96,14539.39,Buy
TA35,TA-35 Index,4193.68,,1.17,48.3,4194.89,4167.86,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,109323.1,ZAR,-0.15,-164.47,109959.58,108941.25,Strong buy
NIFTY,Nifty 50 Index,24090.85,,-0.48,-116.9,24297.45,24090.85,Strong sell
SENSEX,BSE Sensex Index,76933.59,,-0.7,-539.35,77694.97,76933.59,Strong sell
DFMGI,DFM General Index,5882.63,,0.27,15.84,5894.67,5857.45,Buy
TASI,Tadawul All Shares Index,11237.93,,-0.2,-21.97,11293.9,11235.53,Buy
GNRI,QE Index,9876.29,,0.23,22.19,9918.44,9854.1,Sell
EGX30,EGX 30 Index,55106.5,,-0.31,-170.5,55423.2,54953.0,Buy
IBOV,Bovespa Index,175135.41,,0.31,549.15,175557.63,173660.79,Buy
ME,S&P/BMV IPC Index,65745.11,,-0.67,-446.0,66239.84,65649.86,Sell
IMV,S&P MERVAL Index,3001208.88,,-0.79,-23762.13,3039704.17,2990195.58,Sell
ICAP,MSCI COLCAP Index,2489.8,,-0.59,-14.88,2504.8,2483.81,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,60744.28,,0.19,114.46,61121.0,60472.74,Buy
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6424.73,,-0.71,-46.01,6490.13,6415.57,Neutral
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),312.56,,-1.99,-6.35,319.42,312.1,Neutral
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),651.85,,-0.69,-4.56,656.91,650.45,Neutral
BUX,Budapest Stock Exchange Index,149646.52,,-0.74,-1108.5,151091.51,149323.61,Buy
GD,ATHEX Composite Index,2667.04,,-0.74,-20.0,2701.8,2666.99,Buy
BET,Bucharest Exchange Trading Index,35457.73,,-1.22,-438.85,35991.57,35379.9,Sell
IDX30,IDX 30 Index,358.196,,1.19,4.208,358.196,351.985,Buy
SET,SET Index,1600.7,,-0.08,-1.22,1618.09,1599.48,Sell
N100,Euronext 100 Index,1912.9,,-1.24,-24.11,1941.61,1910.28,Sell
CAC40,CAC 40,8319.88,EUR,-1.68,-142.51,8460.91,8308.1,Strong sell
VIX,VOLATILITY S&P 500,14.5,USD,-4.73,-0.72,15.13,14.42,Strong sell
RUI,US Small Cap 1000 Index,4214.6209,USD,0.69,29.0123,4220.0854,4179.9937,Strong buy
DE30EUR,Germany 30,26378.8,EUR,0.32,83.0,26402.2,26238.2,Strong buy
IBEX35,IBEX 35,19881.61,EUR,-0.93,-185.68,20091.6,19845.6,Neutral
DJI,Dow Jones Industrial Average Index,53574.35,USD,0.2,104.99,53713.37,53351.33,Buy
XAU,PHLX Gold/Silver Sector,428.54,USD,0.99,4.22,430.3,420.98,Buy
NZ50G,NZX 50 INDEX,13880.04,NZD,-0.95,-133.16,14049.43,13835.9,Buy
HGX,PHLX Housing Sector,655.89,USD,-1.5,-9.99,662.11,655.64,Strong sell
SSMI,Swiss Market Index,14384.38,CHF,-1.09,-158.53,14459.17,14323.3,Neutral
XAX,NYSE American Composite Index,8943.0,USD,0.44,38.86,8951.8,8825.59,Buy
RUT,US Small Cap 2000 Index,3014.3395,USD,0.28,8.4394,3019.3956,3000.9073,Buy
NL25EUR,Netherlands 25,1105.49,EUR,-0.1,-1.1,1111.765,1099.69,Neutral
US30USD,US Wall St 30,53558.3,USD,-0.22,-117.2,53764.5,53319.5,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,69.86,USD,0.61,0.42,69.86,69.44,Sell
SXXP,STOXX 600,651.86,EUR,-0.69,-4.56,656.91,650.45,Neutral
SOX,PHLX Semiconductor,11882.16,USD,2.33,270.92,11910.03,11690.19,Buy
NYA,NYSE Composite Index,24649.03,USD,-0.38,-93.05,24742.07,24596.73,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,405.17,USD,0.88,3.52,405.17,405.17,Strong buy
AU200AUD,Australia 200,9040.2,AUD,-0.76,-69.3,9114.2,8999.7,Sell
HK33HKD,Hong Kong 33,25457.8,HKD,-0.58,-147.5,25774.3,25429.3,Sell
OSX,PHLX Oil Service Sector,103.3,USD,2.76,2.78,104.33,100.22,Strong buy
DEU40,GERMAN STOCK INDEX (DAX),26367.25,EUR,0.31,81.28,26402.81,26241.77,Strong buy
AEX,AEX,1103.39,EUR,-0.4,-4.38,1108.8,1099.14,Neutral
RUA,US Small Cap 3000 Index,4399.518,USD,0.68,29.5345,4405.2806,4364.1467,Strong buy
