symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6946.12,USD,0.81,56.06,6952.51,6915.15,Strong buy
IXIC,US Composite Index,23152.07,USD,1.26,288.39,23169.68,23004.69,Buy
DJI,Dow Jones Industrial Average Index,49482.16,USD,0.63,307.65,49517.36,49206.87,Buy
VIX,CBOE Volatility Index,17.93,,-8.29,-1.62,19.62,17.86,Sell
TSX,S&P/TSX Composite index,34127.33,CAD,0.46,156.95,34262.2,33962.82,Buy
UKX,UK 100 INDEX,10806.41,GBP,1.18,125.81,10806.41,10680.65,Strong buy
DAX,DAX Index,25175.94,EUR,0.76,189.69,25184.41,24988.61,Strong buy
PX1,CAC 40 Index,8559.07,EUR,0.47,39.86,8560.91,8528.63,Strong buy
FTMIB,MILANO ITALIA BORSA INDEX,47170.43,EUR,1.11,518.72,47171.41,46859.33,Strong buy
NI225,Japan 225 Index,58583.07,JPY,2.2,1262.03,58875.17,57656.5,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6083.87,KRW,1.91,114.23,6144.71,5984.28,Strong buy
000001,SSE Composite Index,4147.2305,CNY,0.72,29.8216,4167.8438,4122.6987,Buy
399001,Shenzhen Component Index,14475.8653,CNY,1.29,184.2996,14512.845,14314.1528,Buy
HSI,Hang Seng Index,26765.72,HKD,0.66,175.4,26870.03,26632.53,Buy
STI,STRAITS TIMES INDEX,5007.74,SGD,-0.26,-13.06,5021.67,4995.51,Buy
XJO,S&P/ASX 200 Index,9128.3,AUD,1.17,106.0,9130.3,9022.3,Buy
NZ50G,S&P/NZX 50 Gross Index,13530.88,NZD,0.04,5.3,13536.15,13524.27,Buy
FBMKLCI,FBM KLCI,1747.81,,-0.35,-6.2,1755.36,1744.46,Buy
COMPOSITE,IDX Composite Index,8322.229,IDR,0.5,41.396,8373.483,8259.747,Sell
SX5E,STOXX 50,6173.33,EUR,0.93,56.72,6176.87,6133.01,Strong buy
IBC,IBEX 35 Index,18461.0,EUR,1.49,271.5,18461.0,18253.5,Strong buy
SMI,Swiss Market Index,13977.1,CHF,-0.14,-20.03,14029.88,13949.16,Buy
WIG20,WIG20 Index,3480.47,PLN,1.74,59.46,3482.4,3435.71,Buy
AEX,AEX-Index,1030.06,EUR,1.0,10.19,1031.79,1023.73,Strong buy
BEL20,BEL 20 Index,5616.48,EUR,-0.23,-12.67,5639.14,5598.68,Buy
OMXH25,OMX Helsinki 25 Index,6137.2117,EUR,0.24,14.4646,6146.6125,6107.1607,Buy
OMXS30,OMX Stockholm 30 Index,3195.5661,SEK,0.15,4.6991,3215.5308,3194.7023,Buy
OMXC25,OMX Copenhagen 25 Index,1725.0029,DKK,-0.51,-8.7583,1742.1101,1724.2933,Sell
BELEX15,BELEX 15 Index,1240.91,RSD,-0.42,-5.26,1246.17,1239.8,Sell
OMXRGI,OMX Riga Gross Index,897.5425,EUR,0.13,1.1511,898.245,897.0269,Sell
OMXTGI,OMX Tallinn Gross Index,2084.7045,EUR,0.07,1.439,2098.9012,2082.0863,Buy
XU100,BIST 100 Index,13809.88,TRY,-1.71,-240.95,14068.32,13752.78,Neutral
TA35,TA-35 Index,4162.9,ILS,-0.15,-6.1,4208.07,4114.78,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,118702.7,ZAR,1.47,1715.71,119154.45,116987.0,Strong buy
NIFTY,Nifty 50 Index,25482.5,INR,0.23,57.85,25652.6,25428.2,Sell
SENSEX,BSE Sensex Index,82276.07,INR,0.06,50.15,82957.91,82132.63,Sell
DFMGI,DFM General Index,6675.84,AED,0.1,6.63,6706.86,6659.97,Buy
TASI,Tadawul All Shares Index,10847.93,SAR,-0.54,-58.51,10905.17,10802.82,Strong sell
GNRI,QE Index,11270.62,QAR,-0.17,-19.13,11291.12,11241.34,Neutral
EGX30,EGX 30 Index,49014.3,EGP,-2.73,-1375.9,50454.4,48230.6,Neutral
I,IBOV Bovespa Index,191247.46,BRL,-0.13,-242.94,192623.56,190419.0,Buy
ME,S&P/BMV IPC Index,71144.35,MXN,0.3,209.53,71358.67,70626.6,Buy
IMV,S&P MERVAL Index,2799876.06,ARS,-0.45,-12537.82,2828558.09,2759862.61,Sell
ICAP,MSCI COLCAP Index,2382.41,COP,-0.56,-13.4,2401.59,2352.61,Neutral
SP_IPSA,S&P IPSA Index,11133.28,CLP,1.29,141.52,11149.63,10991.76,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,56884.7,PEN,2.09,1165.15,57117.92,55699.44,Buy
BUX,Budapest Stock Exchange Index,127083.87,HUF,1.9,2369.18,127277.87,124373.34,Buy
GD,ATHEX Composite Index,2283.73,EUR,1.09,24.6,2286.9,2266.55,Buy
BET,Bucharest Exchange Trading Index,29010.65,RON,-0.7,-204.76,29313.03,29008.26,Buy
IDX30,IDX 30 Index,446.098,IDR,1.02,4.505,448.11,442.05,Strong buy
SET,SET Index,1516.01,THB,1.72,25.61,1522.7,1502.67,Strong buy
HK33HKD,Hong Kong 33,26932.5,HKD,0.63,168.5,26932.5,26617.5,Buy
OSX,PHLX Oil Service Sector,97.47,USD,-1.26,-1.24,99.2,96.16,Buy
US30USD,US Wall St 30,49457.0,USD,0.59,291.6,49548.0,49090.9,Buy
NZ50G,NZX 50 INDEX,13510.15,NZD,-0.11,-15.42,13540.21,13510.15,Buy
RUI,US Small Cap 1000 Index,3789.706,USD,0.79,29.6876,3792.6734,3767.8859,Strong buy
AEX,AEX,1030.07,EUR,1.0,10.19,1031.79,1023.73,Strong buy
DEU40,GERMAN STOCK INDEX (DAX),25175.95,EUR,0.76,189.69,25184.41,24988.61,Strong buy
CAC40,CAC 40,8559.06,EUR,0.47,39.84,8560.91,8528.63,Strong buy
IBEX35,IBEX 35,18461.0,EUR,1.49,271.51,18461.0,18253.5,Strong buy
RUA,US Small Cap 3000 Index,3951.7227,USD,0.77,30.2851,3954.6685,3929.8571,Strong buy
DE30EUR,Germany 30,25219.6,EUR,0.63,158.2,25226.6,24997.9,Strong buy
SOX,PHLX Semiconductor,8467.42,USD,1.62,135.08,8498.1,8418.51,Strong buy
NYA,NYSE Composite Index,23452.735,USD,0.29,68.9003,23478.6056,23335.6792,Buy
