symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6890.06,USD,0.77,52.32,6899.17,6815.43,Neutral
IXIC,US Composite Index,22863.67,USD,1.04,236.4,22895.48,22528.26,Sell
DJI,Dow Jones Industrial Average Index,49174.51,USD,0.76,370.44,49295.21,48752.74,Neutral
VIX,CBOE Volatility Index,19.55,,-6.95,-1.46,22.08,19.23,Buy
TSX,S&P/TSX Composite index,33970.38,CAD,0.57,193.88,33994.6,33614.67,Buy
UKX,UK 100 INDEX,10680.6,GBP,-0.04,-4.15,10717.72,10645.82,Buy
DAX,DAX Index,24986.25,EUR,-0.02,-5.72,25091.95,24878.1,Buy
PX1,CAC 40 Index,8519.21,EUR,0.26,22.04,8548.29,8461.88,Buy
FTMIB,MILANO ITALIA BORSA INDEX,46651.71,EUR,-0.1,-47.59,46742.61,46383.22,Buy
NI225,Japan 225 Index,57321.04,JPY,0.87,495.41,57421.67,56732.93,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5969.64,KRW,2.11,123.54,5969.64,5775.61,Strong buy
000001,SSE Composite Index,4117.4089,CNY,0.87,35.3363,4131.5499,4105.9369,Buy
399001,Shenzhen Component Index,14291.5657,CNY,1.36,191.376,14376.957,14214.4146,Buy
HSI,Hang Seng Index,26590.32,HKD,-1.82,-491.59,26913.68,26480.86,Sell
STI,STRAITS TIMES INDEX,5020.8,SGD,-0.41,-20.53,5022.99,4981.37,Buy
XJO,S&P/ASX 200 Index,9022.3,AUD,-0.04,-3.7,9054.7,8987.2,Buy
NZ50G,S&P/NZX 50 Gross Index,13558.01,NZD,0.19,25.7,13575.46,13537.58,Strong buy
FBMKLCI,FBM KLCI,1754.01,,-0.23,-3.97,1756.0,1746.91,Buy
COMPOSITE,IDX Composite Index,8280.833,IDR,-1.37,-115.249,8437.089,8259.478,Neutral
SX5E,STOXX 50,6116.61,EUR,0.04,2.68,6137.27,6084.69,Buy
IBC,IBEX 35 Index,18189.5,EUR,-0.54,-99.2,18294.2,18116.5,Buy
SMI,Swiss Market Index,13997.13,CHF,0.91,126.07,14063.53,13845.13,Strong buy
WIG20,WIG20 Index,3421.01,PLN,-0.56,-19.35,3441.25,3388.2,Buy
AEX,AEX-Index,1019.87,EUR,0.34,3.42,1024.31,1016.57,Buy
BEL20,BEL 20 Index,5629.15,EUR,0.43,23.96,5639.27,5592.11,Buy
OMXH25,OMX Helsinki 25 Index,6122.7471,EUR,0.28,17.038,6143.2723,6065.8801,Buy
OMXS30,OMX Stockholm 30 Index,3190.867,SEK,0.76,24.2199,3200.3169,3163.9546,Buy
OMXC25,OMX Copenhagen 25 Index,1733.7612,DKK,-0.81,-14.2412,1744.1621,1727.1,Strong sell
BELEX15,BELEX 15 Index,1246.17,RSD,0.67,8.33,1256.4,1236.82,Sell
OMXRGI,OMX Riga Gross Index,896.3914,EUR,-0.25,-2.2411,899.9434,896.3914,Strong sell
OMXTGI,OMX Tallinn Gross Index,2083.2655,EUR,-0.49,-10.3143,2095.3642,2082.0226,Buy
XU100,BIST 100 Index,14050.83,TRY,-0.08,-10.88,14093.04,13897.24,Buy
TA35,TA-35 Index,4169.0,ILS,-1.75,-74.47,4254.28,4150.45,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,116986.99,ZAR,0.13,153.56,117209.7,115892.61,Buy
NIFTY,Nifty 50 Index,25424.65,INR,-1.12,-288.35,25641.8,25327.6,Sell
