symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7503.85,,-0.45,-33.58,7536.06,7478.63,Buy
IXIC,US Composite Index,25818.68,USD,-1.16,-302.48,26010.02,25684.15,Neutral
DJI,Dow Jones Industrial Average,52925.15,,-0.25,-130.76,53289.3,52774.17,Buy
VIX,CBOE Volatility Index,16.13,,3.6,0.56,16.64,15.53,Sell
TSX,S&P/TSX Composite index,35272.59,,0.17,60.27,35414.64,35076.6,Buy
UKX,UK 100 INDEX,10665.89,GBP,0.13,14.11,10747.01,10651.17,Buy
DAX,DAX Index,25465.25,,-1.37,-352.64,25811.97,25465.12,Buy
PX1,CAC 40 Index,8436.24,,-0.51,-43.63,8545.68,8436.24,Buy
FTMIB,MILANO ITALIA BORSA INDEX,52455.43,EUR,-0.95,-503.7,53220.97,52445.6,Buy
NI225,Japan 225 Index,68256.74,JPY,-2.12,-1480.73,69957.51,68003.92,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),7656.32,KRW,-4.91,-395.02,7954.55,7389.22,Sell
000001,SSE Composite Index,3990.2353,,-1.26,-51.0029,4028.5139,3971.7126,Sell
399001,Shenzhen Component Index,15225.1136,,-1.24,-191.6904,15461.3666,15081.9231,Sell
HSI,Hang Seng Index,23496.89,,-0.51,-119.43,23820.92,23398.27,Sell
STI,STRAITS TIMES INDEX,5342.24,SGD,1.57,82.42,5342.24,5261.12,Strong buy
XJO,S&P/ASX 200 Index,8803.9,,-0.31,-27.1,8843.3,8786.9,Buy
NZ50G,S&P/NZX 50 Gross Index,13716.41,,-0.34,-46.38,13777.56,13711.51,Buy
FBMKLCI,FBM KLCI,1682.93,,-0.04,-0.6,1684.19,1676.94,Neutral
COMPOSITE,IDX Composite Index,5986.497,,1.19,70.427,5987.011,5890.441,Neutral
SX5E,STOXX 50,6319.87,EUR,-1.22,-78.15,6395.07,6319.86,Strong buy
IBC,IBEX 35 Index,19640.2,,-0.22,-43.6,19796.2,19640.2,Buy
SMI,Swiss Market Index,14360.45,,0.41,58.19,14428.91,14291.57,Buy
WIG20,WIG20 Index,3674.36,,-0.42,-15.65,3697.39,3631.46,Buy
AEX,AEX-Index,1079.0,,-0.32,-3.41,1087.22,1079.0,Buy
BEL20,BEL 20 Index,5724.43,,-0.14,-8.02,5762.97,5720.89,Buy
OMXH25,OMX Helsinki 25 Index,6137.0413,,-1.04,-64.4638,6213.576,6132.4849,Sell
OMXS30,OMX Stockholm 30 Index,3205.4618,,-0.93,-30.0684,3241.7491,3203.0425,Buy
OMXC25,OMX Copenhagen 25 Index,1892.1304,,0.73,13.6599,1902.6883,1884.2664,Buy
BELEX15,BELEX 15 Index,1204.6,,0.16,1.87,1204.6,1196.09,Sell
OMXTGI,OMX Tallinn Gross Index,2105.104,,0.09,1.9975,2113.9067,2102.4267,Buy
XU100,BIST 100 Index,14497.37,,0.5,72.83,14611.36,14397.44,Buy
TA35,TA-35 Index,4085.97,,-1.95,-81.12,4136.48,4076.69,Sell
SA40,SOUTH AFRICA TOP 40 INDEX,102013.14,ZAR,-0.76,-778.05,102997.33,101766.94,Sell
NIFTY,Nifty 50 Index,24398.7,,-0.13,-31.65,24530.9,24348.95,Buy
SENSEX,BSE Sensex Index,78180.72,,-0.13,-104.35,78664.92,78031.04,Buy
DFMGI,DFM General Index,6093.98,,0.05,3.33,6102.38,6060.73,Buy
TASI,Tadawul All Shares Index,10852.41,,0.36,39.37,10852.41,10788.08,Sell
GNRI,QE Index,10254.6,,-0.12,-12.56,10267.16,10219.82,Sell
EGX30,EGX 30 Index,53006.1,,0.96,503.4,53214.4,52393.7,Strong buy
IBOV,Bovespa Index,172020.68,,-0.25,-426.9,173543.67,171417.06,Sell
ME,S&P/BMV IPC Index,66674.7,,-1.17,-791.76,67666.07,66526.12,Sell
IMV,S&P MERVAL Index,3223997.62,,-1.33,-43483.82,3292049.95,3219832.71,Buy
ICAP,MSCI COLCAP Index,2294.46,,-0.06,-1.39,2298.4,2249.47,Buy
SP_IPSA,S&P IPSA Index,11025.21,,1.34,146.22,11027.61,10872.74,Strong buy
MXNUAMPEGEN,MSCI NUAM Peru General,55516.19,,-1.14,-640.29,56307.12,55321.3,Neutral
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6319.86,,-1.22,-78.15,6395.07,6319.86,Strong buy
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),302.21,,-0.44,-1.33,305.27,302.21,Buy
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),646.29,,-0.65,-4.21,652.1,646.29,Buy
BUX,Budapest Stock Exchange Index,141691.73,,-1.32,-1895.42,143607.94,141593.58,Buy
GD,ATHEX Composite Index,2541.99,,-0.72,-18.35,2567.42,2541.93,Buy
BET,Bucharest Exchange Trading Index,33733.04,,-1.01,-343.75,34168.06,33585.37,Buy
IDX30,IDX 30 Index,336.638,,1.72,5.689,337.007,329.403,Neutral
SET,SET Index,1604.13,,-0.79,-12.75,1613.72,1594.69,Buy
NL25EUR,Netherlands 25,1082.215,EUR,0.0,0.01,1087.83,1079.005,Buy
AEX,AEX,1079.0,EUR,-0.32,-3.42,1087.22,1079.0,Buy
NYA,NYSE Composite Index,24016.95,USD,-0.24,-58.18,24159.6,23974.41,Buy
