symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6926.59,USD,-0.53,-37.16,6941.3,6885.74,Buy
IXIC,US Composite Index,23471.74,USD,-1.0,-238.13,23590.19,23306.66,Buy
DJI,Dow Jones Industrial Average Index,49149.64,USD,-0.09,-42.36,49195.1,48851.98,Buy
VIX,CBOE Volatility Index,16.75,,4.82,0.77,18.1,16.22,Buy
TSX,S&P/TSX Composite index,32916.47,CAD,0.14,46.11,32957.34,32708.19,Buy
UKX,UK 100 INDEX,10184.35,GBP,0.46,46.99,10184.35,10135.35,Strong buy
DAX,DAX Index,25286.24,EUR,-0.53,-134.42,25461.36,25268.27,Buy
PX1,CAC 40 Index,8330.97,EUR,-0.19,-16.23,8396.72,8327.22,Buy
FTMIB,MILANO ITALIA BORSA INDEX,45647.39,EUR,0.27,122.3,45791.31,45523.58,Strong buy
NI225,Japan 225 Index,54341.18,JPY,1.48,792.07,54487.32,53792.68,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4723.1,KRW,0.65,30.45,4723.1,4669.32,Strong buy
000001,SSE Composite Index,4126.0932,CNY,-0.31,-12.6653,4190.8663,4103.6205,Buy
399001,Shenzhen Component Index,14248.5982,CNY,0.56,79.2007,14459.214,14099.9819,Buy
HSI,Hang Seng Index,26999.81,HKD,0.56,151.34,27097.72,26780.27,Buy
STI,STRAITS TIMES INDEX,4812.51,SGD,0.11,5.37,4812.51,4786.42,Strong buy
XJO,S&P/ASX 200 Index,8820.6,AUD,0.14,12.1,8838.3,8780.5,Strong buy
NZ50G,S&P/NZX 50 Gross Index,13732.37,NZD,-0.18,-25.34,13757.71,13726.57,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1710.91,MYR,0.16,2.71,1711.66,1704.03,Strong buy
COMPOSITE,IDX Composite Index,9032.584,IDR,0.94,84.281,9049.298,8979.602,Buy
