symbol,description,exchange,sector,industry,open,high,low,Close,Change%,MarketCap,Volume,Currency
ALTR,"Altri, SGPS, S.A.",EURONEXT,Process Industries,Pulp & Paper,5.01,5.05,4.97,4.985,-0.20020020020019594,1022581393.0,210174,EUR
BCP,Banco Comercial Portugues S.A.,EURONEXT,Finance,Major Banks,0.74,0.74,0.7092,0.7108,-3.4763715372080477,10743024139.0,77358166,EUR
CDU,"Conduril - Engenharia, S.A.",EURONEXT,Industrial Services,Engineering & Construction,13.3,13.3,13.3,13.3,9.016393442622963,26600000.0,30,EUR
COR,Corticeira Amorim SGPS SA,EURONEXT,Process Industries,Industrial Specialties,7.6,7.6,7.4,7.41,-1.462765957446801,985529980.0,127746,EUR
CTT,CTT - Correios de Portugal SA,EURONEXT,Transportation,Air Freight/Couriers,7.12,7.2,7.06,7.1,-0.2808988764045009,950122039.0,177347,EUR
EDP,EDP S.A.,EURONEXT,Utilities,Electric Utilities,3.745,3.755,3.719,3.749,0.37483266398929677,15494205422.0,5993028,EUR
EDPR,EDP Renovaveis SA,EURONEXT,Utilities,Alternative Power Generation,9.9,10.19,9.88,10.0,1.214574898785417,10510330811.0,1000210,EUR
EGL,Mota-Engil SGPS SA,EURONEXT,Industrial Services,Engineering & Construction,5.105,5.235,5.07,5.1,0.0,1533490346.0,2300619,EUR
ESON,"ESTORIL-SOL, SGPS, S.A.",EURONEXT,Consumer Services,Casinos/Gaming,4.1,4.1,4.1,4.1,3.5353535353535275,49174102.0,222,EUR
FCP,Futebol Clube do Porto SAD,EURONEXT,Consumer Services,Movies/Entertainment,1.45,1.45,1.45,1.45,10.68702290076335,32624857.0,142,EUR
FLEXD,Flexdeal - SIMFE SA,EURONEXT,Finance,Investment Managers,4.78,4.78,4.78,4.78,0.0,17695841.0,94,EUR
GALP,"Galp Energia, SGPS S.A. Class B",EURONEXT,Energy Minerals,Integrated Oil,16.14,16.175,15.705,15.765,-2.323420074349442,11878851510.0,1951056,EUR
GLINT,"GLINTT GLOBAL, S.A.",EURONEXT,Commercial Services,Miscellaneous Commercial Services,1.15,1.18,1.14,1.18,2.6086956521739157,102616190.0,48880,EUR
GPA,Imobiliaria Construtora Grao-Para SA,EURONEXT,Industrial Services,Engineering & Construction,0.001,0.001,0.001,0.001,-99.04761904761905,2500.0,66,EUR
IBS,"Ibersol, SGPS S.A.",EURONEXT,Consumer Services,Restaurants,9.7,9.7,9.62,9.64,-0.6185567010309148,390316900.0,8279,EUR
IPR,Impresa SGPS SA,EURONEXT,Consumer Services,Broadcasting,0.114,0.116,0.114,0.116,0.0,19487999.0,10422,EUR
JMT,"Jeronimo Martins, SGPS S.A.",EURONEXT,Retail Trade,Food Retail,21.8,21.92,21.74,21.9,0.27472527472526886,13781522459.0,564355,EUR
MAR,Martifer SGPS,EURONEXT,Industrial Services,Engineering & Construction,2.32,2.41,2.3,2.41,3.8793103448275996,241000009.0,65241,EUR
MLFMV,Farminveste - SGPS SA Class B,EURONEXT,Finance,Financial Conglomerates,3.5,3.5,3.5,3.5,0.0,70000000.0,1765,EUR
MLRZE,Raize-Instituicao De Pagamentos SA,EURONEXT,Commercial Services,Miscellaneous Commercial Services,0.78,0.78,0.77,0.77,-2.531645569620255,3850000.0,930,EUR
MRL,"MERLIN Properties SOCIMI, S.A.",EURONEXT,Finance,Real Estate Investment Trusts,12.7,12.7,12.4,12.4,-2.3622047244094406,7035752711.0,1150,EUR
NBA,Novabase SGPS SA,EURONEXT,Technology Services,Information Technology Services,7.8,7.9,7.8,7.85,-0.6329113924050722,296420026.0,2329,EUR
NOS,NOS SGPS SA,EURONEXT,Communications,Major Telecommunications,3.955,3.955,3.9,3.905,-1.0139416983523457,2011705162.0,237147,EUR
NVG,Navigator Company SA,EURONEXT,Process Industries,Pulp & Paper,3.312,3.314,3.286,3.29,-0.6042296072507558,2339792189.0,657422,EUR
PHR,PHarol SGPS S.A.,EURONEXT,Communications,Wireless Telecommunications,0.0608,0.0618,0.0608,0.0616,0.6535947712418375,50624293.0,738710,EUR
RAM,"Ramada Investimentos e Industria,S.A.",EURONEXT,Non-Energy Minerals,Steel,7.9,7.9,7.76,7.76,-1.7721518987341842,198977739.0,6894,EUR
RENE,Redes Energeticas Nacionais SA,EURONEXT,Utilities,Electric Utilities,2.95,2.965,2.94,2.965,0.6791171477079803,1966713724.0,194997,EUR
SCB,Sporting Clube de Braga-Futebol Sad,EURONEXT,Consumer Services,Movies/Entertainment,14.9,14.9,14.9,14.9,0.0,,10,EUR
SCP,Sporting Clube de Portugal Futebol SAD,EURONEXT,Consumer Services,Movies/Entertainment,0.96,0.96,0.96,0.96,0.0,193910811.0,102,EUR
SCT,TOYOTA CAETANO PORTUGAL,EURONEXT,Retail Trade,Specialty Stores,6.1,6.1,6.1,6.1,2.5210084033613356,213499997.0,104,EUR
SEM,Semapa Sociedade de Investimento e Gestao SGPS SA,EURONEXT,Process Industries,Pulp & Paper,17.7,17.86,17.68,17.76,0.45248868778281587,1443355159.0,27136,EUR
SLBEN,Sport Lisboa e Benfica-Futebol SA,EURONEXT,Consumer Services,Movies/Entertainment,5.7,5.86,5.52,5.86,2.8070175438596516,134780003.0,2427,EUR
SNC,Sonaecom SGPS SA,EURONEXT,Technology Services,Information Technology Services,2.92,3.02,2.92,3.02,0.0,923422504.0,2084,EUR
SON,Sonae SGPS SA,EURONEXT,Technology Services,Information Technology Services,1.31,1.31,1.29,1.298,-0.307219662058372,2595999956.0,794859,EUR
TDSA,"Teixeira Duarte, S.A.",EURONEXT,Industrial Services,Engineering & Construction,0.469,0.471,0.442,0.443,-4.7311827956989285,186059995.0,5648400,EUR
VAF,VAA Vista Alegre Atlantis SGPS SA,EURONEXT,Consumer Durables,Home Furnishings,1.04,1.04,1.04,1.04,0.0,174355940.0,74,EUR
