symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6861.88,USD,-0.28,-19.44,6879.12,6833.06,Sell
IXIC,US Composite Index,22682.72,USD,-0.31,-70.92,22768.83,22583.61,Sell
DJI,Dow Jones Industrial Average Index,49395.17,USD,-0.54,-267.5,49606.17,49197.53,Neutral
VIX,CBOE Volatility Index,20.23,,3.11,0.61,21.11,19.23,Buy
TSX,S&P/TSX Composite index,33594.98,CAD,0.61,205.25,33595.63,33242.43,Strong buy
UKX,UK 100 INDEX,10627.05,GBP,-0.55,-59.12,10687.36,10597.58,Buy
DAX,DAX Index,25043.57,EUR,-0.93,-234.64,25228.94,24983.89,Buy
PX1,CAC 40 Index,8398.78,EUR,-0.36,-30.25,8415.88,8350.36,Buy
FTMIB,MILANO ITALIA BORSA INDEX,45794.21,EUR,-1.22,-566.89,46282.17,45563.03,Buy
NI225,Japan 225 Index,57467.76,JPY,0.57,324.14,57709.82,57362.01,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5677.26,KRW,3.09,170.24,5681.65,5614.97,Strong buy
000001,SSE Composite Index,4082.0726,CNY,-1.26,-51.9452,4123.8443,4079.7702,Sell
399001,Shenzhen Component Index,14100.1897,CNY,-1.28,-182.8086,14258.8259,14092.8401,Neutral
HSI,Hang Seng Index,26705.94,HKD,0.52,138.82,26734.41,26382.41,Neutral
STI,STRAITS TIMES INDEX,5001.57,SGD,1.28,62.98,5006.43,4978.18,Buy
XJO,S&P/ASX 200 Index,9086.2,AUD,0.88,79.2,9118.3,9007.0,Strong buy
NZ50G,S&P/NZX 50 Gross Index,13386.57,NZD,-0.43,-57.63,13444.2,13356.53,Sell
FBMKLCI,FBM KLCI,1752.11,,0.62,10.85,1755.08,1743.63,Buy
COMPOSITE,IDX Composite Index,8274.081,IDR,-0.43,-36.146,8376.199,8251.812,Sell
SX5E,STOXX 50,6059.63,EUR,-0.72,-43.75,6097.65,6030.03,Strong buy
IBC,IBEX 35 Index,18017.5,EUR,-0.99,-180.4,18182.7,17908.4,Buy
SMI,Swiss Market Index,13799.59,CHF,-0.05,-7.45,13896.39,13772.63,Buy
WIG20,WIG20 Index,3385.33,PLN,0.22,7.59,3407.81,3357.79,Buy
AEX,AEX-Index,1007.69,EUR,-0.28,-2.85,1012.69,1006.05,Buy
BEL20,BEL 20 Index,5664.43,EUR,-0.24,-13.4,5691.52,5639.15,Buy
OMXH25,OMX Helsinki 25 Index,6075.9076,EUR,0.01,0.4412,6091.5061,6035.9161,Strong buy
OMXS30,OMX Stockholm 30 Index,3157.9627,SEK,-0.26,-8.1453,3164.2407,3148.6944,Buy
OMXC25,OMX Copenhagen 25 Index,1803.5864,DKK,-0.95,-17.3156,1823.3863,1797.6519,Sell
BELEX15,BELEX 15 Index,1256.85,RSD,-0.01,-0.14,1261.1,1255.57,Neutral
OMXRGI,OMX Riga Gross Index,901.5829,EUR,-0.39,-3.5509,905.8393,896.6919,Strong sell
OMXTGI,OMX Tallinn Gross Index,2096.3237,EUR,0.72,15.0078,2097.0528,2090.5248,Strong buy
XU100,BIST 100 Index,13804.21,TRY,-3.2,-455.69,14343.11,13728.64,Buy
TA35,TA-35 Index,4210.39,ILS,-0.53,-22.26,4234.28,4200.68,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,113645.41,ZAR,-0.6,-691.46,115105.36,112645.88,Strong buy
NIFTY,Nifty 50 Index,25454.35,INR,-1.41,-365.0,25885.3,25388.75,Sell
SENSEX,S&P BSE SENSEX Index,82498.14,INR,-1.48,-1236.11,83979.36,82264.2,Sell
DFMGI,DFM General Index,6607.69,AED,-2.33,-157.38,6764.34,6586.5,Neutral
TASI,Tadawul All Shares Index,10947.25,SAR,-1.87,-208.2,11147.04,10929.79,Sell
GNRI,QE Index,11229.06,QAR,-1.4,-159.96,11390.54,11170.56,Sell
EGX30,EGX 30 Index,50667.7,EGP,-2.98,-1554.6,52399.7,50619.3,Buy
I,IBOV Bovespa Index,188534.42,BRL,1.35,2518.11,188687.12,185927.99,Buy
ME,S&P/BMV IPC Index,70845.66,MXN,-0.06,-39.56,71284.51,70703.2,Buy
IMV,S&P MERVAL Index,2839106.06,ARS,4.26,115931.04,2856940.05,2710815.67,Neutral
ICAP,MSCI COLCAP Index,2386.38,COP,0.84,19.92,2392.15,2363.07,Buy
SP_IPSA,S&P IPSA Index,10809.15,CLP,-0.51,-55.33,10871.38,10695.09,Neutral
MXNUAMPEGEN,MSCI NUAM Peru General,54505.58,PEN,1.3,702.04,54544.5,53493.88,Strong buy
BUX,Budapest Stock Exchange Index,126673.84,HUF,-0.9,-1146.72,128398.2,126405.0,Buy
GD,ATHEX Composite Index,2275.7,EUR,-2.22,-51.74,2320.8,2270.7,Neutral
BET,Bucharest Exchange Trading Index,28979.86,RON,0.55,159.1,29047.85,28820.76,Buy
IDX30,IDX 30 Index,436.543,IDR,-0.34,-1.485,441.913,435.558,Buy
RUA,US Small Cap 3000 Index,3910.5614,USD,-0.23,-8.8615,3917.6935,3893.0736,Sell
OSX,PHLX Oil Service Sector,96.69,USD,1.99,1.88,96.7,95.19,Buy
SSMI,Swiss Market Index,13799.6,CHF,-0.05,-7.43,13896.39,13772.63,Buy
VIX,VOLATILITY S&P 500,20.22,USD,3.11,0.61,21.11,19.23,Buy
IBEX35,IBEX 35,18017.49,EUR,-0.99,-180.4,18182.7,17908.4,Buy
DEU40,GERMAN STOCK INDEX (DAX),25043.58,EUR,-0.93,-234.64,25228.94,24983.89,Buy
XAX,NYSE American Composite Index,8763.4407,USD,1.62,139.9475,8787.8771,8615.7203,Strong buy
HGX,PHLX Housing Sector,736.68,USD,-1.28,-9.51,747.06,735.51,Buy
NL25EUR,Netherlands 25,1009.1,EUR,-0.25,-2.54,1014.721,1004.75,Buy
US30USD,US Wall St 30,49373.5,USD,-0.57,-283.0,49727.9,49202.0,Neutral
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,68.0306,USD,5.99,3.8445,68.0306,64.1861,Buy
RUT,US Small Cap 2000 Index,2665.0895,USD,0.24,6.4803,2665.2164,2637.5786,Buy
HK33HKD,Hong Kong 33,26710.2,HKD,0.67,178.0,26721.2,26373.2,Neutral
NZ50G,NZX 50 INDEX,13389.67,NZD,-0.41,-54.53,13444.2,13356.53,Neutral
CAC40,CAC 40,8398.79,EUR,-0.36,-30.25,8415.88,8350.36,Buy
SXXP,STOXX 600,625.34,EUR,-0.53,-3.36,628.5,623.35,Strong buy
AU200AUD,Australia 200,9039.5,AUD,-0.04,-3.5,9106.0,9008.5,Strong buy
SOX,PHLX Semiconductor,8173.29,USD,-0.5,-41.06,8182.4,8076.76,Buy
AEX,AEX,1007.7,EUR,-0.28,-2.85,1012.69,1006.05,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,309.1,USD,0.38,1.17,309.1,307.93,Buy
N100,Euronext 100 Index,1813.81,EUR,-0.43,-7.92,1821.95,1805.1,Strong buy
DE30EUR,Germany 30,25025.6,EUR,-0.89,-225.8,25278.4,24977.6,Buy
RUI,US Small Cap 1000 Index,3748.212,USD,-0.25,-9.351,3756.2478,3732.2906,Sell
