symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6840.19,USD,0.26,17.84,6874.6,6814.26,Buy
IXIC,US Composite Index,23724.95,USD,0.61,143.81,23946.23,23628.82,Buy
DJI,Dow Jones Industrial Average Index,47562.88,USD,0.09,40.75,47718.38,47347.28,Buy
VIX,CBOE Volatility Index,17.44,,3.13,0.53,18.54,15.96,Neutral
TSX,S&P/TSX Composite index,30260.74,CAD,0.27,81.76,30314.63,30120.58,Buy
UKX,UK 100 INDEX,9717.24,GBP,-0.44,-42.83,9761.82,9696.96,Buy
DAX,DAX Index,23958.3,EUR,-0.67,-160.59,24119.66,23922.95,Sell
PX1,CAC 40 Index,8121.07,EUR,-0.44,-36.22,8161.81,8106.95,Buy
FTMIB,MILANO ITALIA BORSA INDEX,43175.33,EUR,-0.06,-27.06,43493.43,43029.43,Buy
NI225,Japan 225 Index,52411.34,JPY,2.12,1085.78,52411.34,51613.03,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4107.51,KRW,0.5,20.61,4122.09,4059.74,Buy
000001,SSE Composite Index,3954.79,CNY,-0.81,-32.1108,3986.7433,3951.7308,Buy
399001,Shenzhen Component Index,13378.2118,CNY,-1.14,-153.9141,13618.1507,13378.2118,Buy
HSI,Hang Seng Index,25906.65,HKD,-1.43,-376.04,26283.96,25906.65,Sell
STI,STRAITS TIMES INDEX,4428.63,SGD,-0.2,-8.82,4451.43,4422.17,Buy
XJO,S&P/ASX 200 Index,8881.9,AUD,-0.04,-3.6,8943.4,8881.9,Sell
NZ50G,S&P/NZX 50 Gross Index,13548.32,NZD,0.66,89.03,13573.85,13439.56,Strong buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1609.15,MYR,-0.31,-5.05,1615.1,1607.66,Sell
COMPOSITE,IDX Composite Index,8163.875,IDR,-0.25,-20.189,8215.546,8144.077,Buy
SX5E,STOXX 50,5662.05,EUR,-0.65,-37.14,5697.59,5654.3,Buy
IBC,IBEX 35 Index,16032.6,EUR,-0.05,-7.7,16128.8,15977.2,Buy
SMI,Swiss Market Index,12234.5,CHF,-0.61,-75.13,12332.95,12203.38,Sell
WIG20,WIG20 Index,2987.33,PLN,-1.39,-41.96,3036.46,2987.33,Buy
AEX,AEX-Index,971.46,EUR,-1.03,-10.15,979.57,970.87,Buy
BEL20,BEL 20 Index,4902.37,EUR,-0.8,-39.36,4974.58,4879.92,Neutral
OMXH25,OMX Helsinki 25 Index,5480.8378,EUR,-0.84,-46.1541,5536.6634,5480.8378,Buy
OMXS30,OMX Stockholm 30 Index,2767.0669,SEK,-0.56,-15.7024,2779.7906,2763.9674,Buy
OMXC25,OMX Copenhagen 25 Index,1684.8102,DKK,-0.27,-4.5577,1701.0164,1682.4676,Sell
BELEX15,BELEX 15 Index,1241.9,RSD,0.62,7.71,1247.63,1234.19,Buy
OMXRGI,OMX Riga Gross Index,909.41,EUR,-0.21,-1.9518,912.2029,909.41,Sell
OMXTGI,OMX Tallinn Gross Index,1890.5644,EUR,0.23,4.3026,1891.2859,1884.4546,Sell
OMXVGI,OMX Vilnius Gross Index,1256.57,EUR,-0.29,-3.6851,1260.8542,1255.012,Neutral
XU100,BIST 100 Index,10971.52,TRY,1.24,134.22,10994.41,10816.89,Strong buy
TA35,TA-35 Index,3273.43,ILS,0.41,13.32,3276.56,3244.75,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,101936.85,ZAR,-0.42,-429.9,102753.42,101798.45,Neutral
NIFTY,Nifty 50 Index,25722.1,INR,-0.6,-155.75,25953.75,25711.2,Buy
SENSEX,S&P BSE SENSEX Index,83938.71,INR,-0.55,-465.75,84712.79,83905.66,Buy
DFMGI,DFM General Index,6059.43,AED,-0.75,-45.59,6111.51,6052.92,Buy
TASI,Tadawul All Shares Index,11655.85,SAR,-0.82,-96.23,11781.68,11628.06,Buy
GNRI,QE Index,10956.78,QAR,0.26,28.55,10958.5,10924.93,Buy
BHBX,Bahrain All Share Index,2062.899,BHD,0.73,14.911,2062.899,2047.988,Buy
EGX30,EGX 30 Index,38267.8,EGP,0.1,38.3,38409.3,38130.0,Buy
I,IBOV Bovespa Index,149540.43,BRL,0.51,760.21,149635.9,148773.79,Buy
ME,S&P/BMV IPC Index,62769.18,MXN,-0.19,-120.68,63229.49,62433.83,Buy
IMV,S&P MERVAL Index,3002607.18,ARS,7.48,209087.77,3024830.86,2782233.65,Buy
ICAP,MSCI COLCAP Index,1987.12,COP,-0.18,-3.62,1995.45,1979.34,Buy
SP_IPSA,S&P IPSA Index,9428.89,CLP,1.1,102.39,9448.35,9317.04,Strong buy
MXNUAMPEGEN,MSCI NUAM Peru General,38599.28,PEN,-0.49,-189.29,38789.24,38420.95,Buy
BUX,Budapest Stock Exchange Index,107319.91,HUF,0.31,330.3,107612.51,106908.15,Buy
GD,ATHEX Composite Index,1995.2,EUR,-0.5,-10.0,2011.76,1977.71,Sell
BET,Bucharest Exchange Trading Index,22516.79,RON,0.13,28.82,22722.91,22455.73,Buy
IDX30,IDX 30 Index,436.963,IDR,-0.84,-3.686,441.918,435.855,Buy
N100,Euronext 100 Index,1708.56,EUR,-0.46,-7.88,1716.84,1706.13,Buy
US30USD,US Wall St 30,47620.2,USD,-0.01,-2.5,47750.2,47375.8,Buy
UTY,PHLX Utility Sector,1107.96,USD,-0.83,-9.33,1114.45,1104.05,Neutral
