symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6978.02,USD,-0.01,-0.57,7002.28,6963.46,Buy
IXIC,US Composite Index,23857.44,USD,0.17,40.34,23988.27,23775.49,Strong buy
DJI,Dow Jones Industrial Average Index,49015.61,USD,0.02,12.19,49150.34,48901.49,Buy
VIX,CBOE Volatility Index,16.35,,0.0,0.0,17.18,16.05,Neutral
TSX,S&P/TSX Composite index,33176.07,CAD,0.24,79.67,33288.41,32966.5,Buy
UKX,UK 100 INDEX,10154.44,GBP,-0.52,-53.35,10225.52,10144.65,Buy
DAX,DAX Index,24822.79,EUR,-0.29,-71.65,24926.03,24707.19,Neutral
PX1,CAC 40 Index,8066.68,EUR,-1.06,-86.14,8112.5,8020.75,Sell
FTMIB,MILANO ITALIA BORSA INDEX,45138.72,EUR,-0.66,-301.71,45473.06,44904.05,Neutral
NI225,Japan 225 Index,53358.66,JPY,0.05,25.17,53507.18,52788.1,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5170.82,KRW,1.69,85.97,5183.44,5124.8,Strong buy
000001,SSE Composite Index,4151.2378,CNY,0.27,11.3337,4170.1468,4138.0188,Buy
399001,Shenzhen Component Index,14342.8941,CNY,0.09,12.9881,14411.6511,14234.8859,Buy
HSI,Hang Seng Index,27826.91,HKD,2.58,699.96,27826.91,27258.1,Strong buy
STI,STRAITS TIMES INDEX,4909.35,SGD,-0.28,-13.67,4925.54,4890.29,Buy
XJO,S&P/ASX 200 Index,8933.9,AUD,-0.09,-7.7,8978.5,8907.9,Buy
NZ50G,S&P/NZX 50 Gross Index,13419.34,NZD,0.05,6.47,13432.41,13412.87,Sell
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1756.49,,-0.83,-14.76,1769.9,1750.05,Buy
COMPOSITE,IDX Composite Index,8320.556,IDR,-7.35,-659.674,8596.172,8187.735,Sell
SX5E,STOXX 50,5933.2,EUR,-1.02,-61.4,6024.55,5933.2,Neutral
IBC,IBEX 35 Index,17607.6,EUR,-1.1,-196.5,17781.9,17506.6,Neutral
SMI,Swiss Market Index,13023.81,CHF,-1.46,-192.42,13145.13,13007.33,Sell
WIG20,WIG20 Index,3393.31,PLN,0.83,27.85,3399.88,3356.98,Strong buy
AEX,AEX-Index,997.13,EUR,-0.45,-4.55,1017.39,995.76,Buy
BEL20,BEL 20 Index,5380.41,EUR,-0.3,-16.4,5381.24,5347.67,Buy
OMXH25,OMX Helsinki 25 Index,5875.4789,EUR,-1.17,-69.2914,5937.6957,5848.5102,Buy
OMXS30,OMX Stockholm 30 Index,3027.467,SEK,-0.54,-16.4784,3058.8708,3023.8544,Buy
OMXC25,OMX Copenhagen 25 Index,1907.1674,DKK,-1.4,-27.044,1931.3968,1904.6185,Buy
BELEX15,BELEX 15 Index,1269.13,RSD,0.18,2.33,1269.84,1265.44,Buy
OMXRGI,OMX Riga Gross Index,935.8482,EUR,-0.1,-0.9375,936.5609,931.4698,Buy
OMXTGI,OMX Tallinn Gross Index,2085.1447,EUR,0.28,5.8678,2087.9802,2077.8769,Strong buy
XU100,BIST 100 Index,13407.44,TRY,2.29,300.45,13512.42,13144.15,Strong buy
TA35,TA-35 Index,3980.54,ILS,-0.72,-28.82,4070.8,3976.28,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,117341.77,ZAR,1.49,1722.07,117854.23,115619.7,Strong buy
NIFTY,Nifty 50 Index,25342.75,INR,0.66,167.35,25372.1,25187.65,Sell
SENSEX,S&P BSE SENSEX Index,82344.68,INR,0.6,487.2,82503.97,81814.75,Sell
DFMGI,DFM General Index,6514.04,AED,0.75,48.37,6523.03,6464.74,Strong buy
TASI,Tadawul All Shares Index,11458.11,SAR,0.67,76.28,11463.23,11395.69,Strong buy
GNRI,QE Index,11373.09,QAR,0.78,87.96,11374.07,11278.95,Strong buy
EGX30,EGX 30 Index,47785.9,EGP,-0.1,-48.7,48287.3,47447.6,Buy
I,IBOV Bovespa Index,184691.05,BRL,1.52,2771.92,185064.76,181920.63,Buy
ME,S&P/BMV IPC Index,69959.73,MXN,1.57,1082.09,70037.79,69038.62,Strong buy
IMV,S&P MERVAL Index,3230714.02,ARS,-0.42,-13605.95,3296502.07,3195797.64,Buy
ICAP,MSCI COLCAP Index,2506.43,COP,0.41,10.25,2525.02,2472.31,Buy
SP_IPSA,S&P IPSA Index,11627.58,CLP,0.01,1.38,11721.38,11541.55,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,55004.08,PEN,0.84,459.22,55319.69,54447.3,Buy
BUX,Budapest Stock Exchange Index,128194.87,HUF,0.55,701.01,128508.49,127354.74,Buy
GD,ATHEX Composite Index,2347.23,EUR,1.45,33.61,2348.25,2322.54,Strong buy
BET,Bucharest Exchange Trading Index,28030.03,RON,1.46,402.06,28102.25,27626.28,Strong buy
IDX30,IDX 30 Index,417.816,IDR,-5.93,-26.357,434.513,409.438,Strong sell
XAX,NYSE American Composite Index,8097.1694,USD,0.52,41.849,8163.428,7976.7017,Buy
DEU40,GERMAN STOCK INDEX (DAX),24822.8,EUR,-0.29,-71.65,24926.03,24707.19,Buy
RUT,US Small Cap 2000 Index,2653.5462,USD,-0.49,-13.1509,2685.8591,2647.6309,Buy
N100,Euronext 100 Index,1757.55,EUR,-0.97,-17.16,1780.89,1757.0,Buy
VIX,VOLATILITY S&P 500,16.34,USD,-0.12,-0.02,17.18,16.05,Neutral
AU200AUD,Australia 200,8931.8,AUD,-0.51,-45.5,8975.3,8902.3,Buy
DE30EUR,Germany 30,24888.8,EUR,-0.01,-3.2,24975.0,24731.5,Buy
US30USD,US Wall St 30,49014.3,USD,0.0,0.2,49175.6,48882.3,Buy
RUA,US Small Cap 3000 Index,3968.4915,USD,-0.08,-3.0864,3985.7406,3960.9279,Buy
CAC40,CAC 40,8066.69,EUR,-1.06,-86.14,8112.5,8020.75,Sell
NYA,NYSE Composite Index,22800.1047,USD,-0.34,-78.1186,22880.2481,22714.507,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,57.4314,USD,2.34,1.3111,57.4314,56.1203,Sell
HK33HKD,Hong Kong 33,27537.4,HKD,1.29,350.2,27812.9,27238.2,Strong buy
NZ50G,NZX 50 INDEX,13424.19,NZD,0.08,11.31,13432.41,13410.14,Sell
RUI,US Small Cap 1000 Index,3807.2304,USD,-0.06,-2.1979,3822.5262,3799.9935,Buy
XAU,PHLX Gold/Silver Sector,451.12,USD,2.38,10.5,452.65,438.1,Strong buy
AEX,AEX,997.14,EUR,-0.45,-4.55,1017.39,995.76,Buy
SXXP,STOXX 600,608.52,EUR,-0.75,-4.6,613.5,608.01,Buy
OSX,PHLX Oil Service Sector,86.96,USD,-2.34,-2.09,89.84,86.08,Buy
SSMI,Swiss Market Index,13023.8,CHF,-1.46,-192.44,13145.13,13007.33,Sell
HGX,PHLX Housing Sector,697.16,USD,-0.12,-0.86,707.54,694.22,Sell
NL25EUR,Netherlands 25,998.015,EUR,-0.26,-2.595,1018.035,995.79,Buy
SOX,PHLX Semiconductor,8306.73,USD,2.34,189.55,8341.84,8227.51,Strong buy
IBEX35,IBEX 35,17607.61,EUR,-1.1,-196.48,17781.9,17506.6,Neutral
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,318.9,USD,0.42,1.32,318.9,317.58,Buy
