symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6870.39,USD,0.19,13.26,6895.78,6858.29,Buy
IXIC,US Composite Index,23578.12,USD,0.31,72.98,23680.03,23506.0,Buy
DJI,Dow Jones Industrial Average Index,47955.0,USD,0.22,104.05,48133.54,47871.51,Buy
VIX,CBOE Volatility Index,15.41,,-2.34,-0.37,16.18,15.28,Sell
TSX,S&P/TSX Composite index,31311.41,CAD,-0.53,-166.16,31541.73,31265.0,Buy
UKX,UK 100 INDEX,9667.01,GBP,-0.45,-43.87,9738.26,9667.01,Neutral
DAX,DAX Index,24028.14,EUR,0.61,146.11,24130.92,23929.26,Strong buy
PX1,CAC 40 Index,8114.74,EUR,-0.09,-7.29,8160.81,8114.74,Buy
FTMIB,MILANO ITALIA BORSA INDEX,43432.78,EUR,-0.2,-86.3,43675.76,43422.16,Buy
NI225,Japan 225 Index,50446.08,JPY,-1.14,-582.34,50634.85,50215.41,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4100.05,KRW,1.78,71.53,4100.05,4003.29,Strong buy
000001,SSE Composite Index,3902.8076,CNY,0.7,27.0143,3907.7816,3863.3137,Buy
399001,Shenzhen Component Index,13147.6769,CNY,1.08,140.96,13164.4842,12938.349,Buy
HSI,Hang Seng Index,26085.08,HKD,0.58,149.18,26131.61,25758.17,Buy
STI,STRAITS TIMES INDEX,4531.37,SGD,-0.08,-3.78,4536.68,4511.88,Buy
XJO,S&P/ASX 200 Index,8634.6,AUD,0.19,16.2,8634.6,8591.2,Neutral
NZ50G,S&P/NZX 50 Gross Index,13483.99,NZD,-0.23,-31.63,13515.62,13445.51,Neutral
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1616.52,MYR,-0.28,-4.55,1621.25,1609.67,Sell
COMPOSITE,IDX Composite Index,8632.761,IDR,-0.09,-7.435,8689.099,8617.038,Buy
SX5E,STOXX 50,5723.91,EUR,0.1,5.82,5749.06,5723.91,Buy
IBC,IBEX 35 Index,16688.5,EUR,-0.35,-58.1,16844.5,16679.9,Buy
SMI,Swiss Market Index,12936.3,CHF,0.33,42.69,12961.1,12866.86,Buy
WIG20,WIG20 Index,2950.3,PLN,-0.31,-9.14,2976.9,2940.57,Neutral
AEX,AEX-Index,947.5,EUR,-0.03,-0.27,951.6,947.05,Buy
BEL20,BEL 20 Index,5029.74,EUR,0.33,16.39,5099.45,5022.07,Buy
OMXH25,OMX Helsinki 25 Index,5521.3668,EUR,0.13,7.1473,5544.5634,5514.5091,Buy
OMXS30,OMX Stockholm 30 Index,2826.6213,SEK,0.46,13.0161,2837.5546,2818.7584,Buy
OMXC25,OMX Copenhagen 25 Index,1768.653,DKK,0.27,4.8411,1775.1228,1759.3538,Buy
BELEX15,BELEX 15 Index,1247.43,RSD,0.08,0.95,1247.43,1247.43,Buy
OMXRGI,OMX Riga Gross Index,931.0048,EUR,-0.14,-1.3463,933.5108,930.4578,Buy
OMXTGI,OMX Tallinn Gross Index,1974.9943,EUR,0.62,12.1937,1977.7702,1965.1882,Strong buy
OMXVGI,OMX Vilnius Gross Index,1293.4497,EUR,0.31,3.9591,1294.6108,1288.9811,Strong buy
XU100,BIST 100 Index,11007.37,TRY,0.81,88.86,11015.54,10909.34,Strong buy
TA35,TA-35 Index,3506.55,ILS,1.14,39.39,3506.55,3481.31,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,104797.38,ZAR,1.57,1624.59,104840.13,103172.78,Strong buy
NIFTY,Nifty 50 Index,26186.45,INR,0.59,152.7,26202.6,25985.35,Strong buy
SENSEX,S&P BSE SENSEX Index,85712.37,INR,0.52,447.05,85796.72,85078.12,Strong buy
DFMGI,DFM General Index,5983.54,AED,0.94,55.52,5983.54,5914.44,Buy
TASI,Tadawul All Shares Index,10626.15,SAR,0.49,51.36,10700.13,10583.26,Sell
GNRI,QE Index,10712.82,QAR,-0.1,-10.64,10792.25,10697.37,Sell
EGX30,EGX 30 Index,41499.1,EGP,0.38,157.1,41780.0,41342.0,Strong buy
I,IBOV Bovespa Index,157369.36,BRL,-4.31,-7086.25,165035.97,157006.61,Neutral
ME,S&P/BMV IPC Index,63407.04,MXN,-0.48,-307.82,64006.48,63338.26,Buy
IMV,S&P MERVAL Index,3046354.76,ARS,-1.62,-50041.32,3164764.67,3044219.24,Buy
ICAP,MSCI COLCAP Index,2112.7,COP,-0.15,-3.26,2120.0,2097.66,Buy
SP_IPSA,S&P IPSA Index,10222.61,CLP,0.42,43.19,10278.13,10128.77,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,40264.48,PEN,0.71,284.03,40697.93,40156.74,Strong buy
BUX,Budapest Stock Exchange Index,108922.07,HUF,-0.43,-465.8,109735.59,108833.76,Buy
GD,ATHEX Composite Index,2104.74,EUR,0.67,14.1,2104.74,2094.23,Strong buy
BET,Bucharest Exchange Trading Index,23535.41,RON,-0.02,-3.58,23554.21,23365.66,Strong buy
IDX30,IDX 30 Index,440.186,IDR,0.08,0.349,441.421,438.473,Buy
DE30EUR,Germany 30,24025.6,EUR,0.57,136.8,24136.5,23879.8,Buy
AEX,AEX,947.51,EUR,-0.03,-0.26,951.6,947.05,Buy
XAX,NYSE American Composite Index,7193.2376,USD,-1.16,-84.7625,7313.2293,7175.9644,Buy
IBEX35,IBEX 35,16688.51,EUR,-0.35,-58.1,16844.5,16679.9,Buy
RUT,US Small Cap 2000 Index,2521.4841,USD,-0.38,-9.6746,2538.3686,2517.911,Buy
