symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7200.76,USD,-0.41,-29.35,7244.54,7174.12,Buy
IXIC,US Composite Index,25067.79,USD,-0.19,-46.65,25210.47,24913.12,Strong buy
DJI,Dow Jones Industrial Average Index,48941.91,USD,-1.13,-557.37,49441.43,48913.06,Buy
VIX,CBOE Volatility Index,18.29,,7.65,1.3,19.08,17.15,Sell
TSX,S&P/TSX Composite index,33638.87,CAD,-0.74,-252.31,33943.85,33615.61,Neutral
UKX,UK 100 INDEX,10363.94,GBP,-0.14,-14.87,10378.48,10294.2,Sell
DAX,DAX Index,23991.27,EUR,-1.24,-301.11,24406.64,23974.74,Sell
PX1,CAC 40 Index,7976.12,EUR,-1.71,-138.72,8122.1,7962.76,Sell
FTMIB,MILANO ITALIA BORSA INDEX,47478.12,EUR,-1.59,-767.99,48417.86,47428.76,Buy
NI225,Japan 225 Index,59512.9,JPY,0.38,228.2,59706.7,59263.5,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6937.0,KRW,5.12,338.12,6937.0,6741.63,Strong buy
000001,SSE Composite Index,4112.1593,CNY,0.11,4.6449,4118.7552,4100.9656,Strong buy
399001,Shenzhen Component Index,15107.5532,CNY,-0.09,-13.3695,15186.12,15044.8554,Buy
HSI,Hang Seng Index,26095.88,HKD,1.24,319.35,26326.44,26091.86,Strong buy
STI,STRAITS TIMES INDEX,4924.31,SGD,0.24,11.61,4960.14,4924.31,Neutral
XJO,S&P/ASX 200 Index,8697.1,AUD,-0.37,-32.7,8738.1,8675.4,Sell
NZ50G,S&P/NZX 50 Gross Index,13097.68,NZD,0.45,58.48,13097.68,12938.53,Buy
FBMKLCI,FBM KLCI,1739.77,,1.03,17.75,1739.77,1725.01,Strong buy
COMPOSITE,IDX Composite Index,6971.953,IDR,0.22,15.149,7069.695,6946.056,Sell
SX5E,STOXX 50,5763.62,EUR,-2.0,-117.89,5882.01,5754.96,Sell
IBC,IBEX 35 Index,17356.1,EUR,-2.39,-424.9,17833.0,17308.2,Sell
SMI,Swiss Market Index,13003.33,CHF,-1.01,-132.94,13170.01,12979.78,Sell
WIG20,WIG20 Index,3491.84,PLN,0.11,3.85,3535.82,3462.64,Buy
AEX,AEX-Index,1004.98,EUR,-0.9,-9.11,1016.78,1003.21,Buy
BEL20,BEL 20 Index,5352.18,EUR,-0.01,-0.49,5388.78,5330.25,Buy
OMXH25,OMX Helsinki 25 Index,6325.6259,EUR,-0.03,-1.9146,6463.0131,6323.5676,Strong buy
OMXS30,OMX Stockholm 30 Index,3035.4878,SEK,-0.82,-24.997,3084.744,3032.742,Sell
OMXC25,OMX Copenhagen 25 Index,1734.2032,DKK,-1.04,-18.2239,1753.9387,1733.6932,Sell
BELEX15,BELEX 15 Index,1215.62,RSD,-1.04,-12.76,1228.38,1213.41,Strong sell
OMXRGI,OMX Riga Gross Index,877.0807,EUR,-1.16,-10.2953,886.3732,876.3531,Strong sell
OMXTGI,OMX Tallinn Gross Index,2129.0332,EUR,0.36,7.6253,2129.854,2121.159,Strong buy
XU100,BIST 100 Index,14369.61,TRY,-0.51,-72.95,14544.57,14321.03,Buy
TA35,TA-35 Index,4504.14,ILS,1.79,79.11,4504.14,4443.57,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,106695.38,ZAR,-0.5,-534.03,108043.54,106519.62,Sell
NIFTY,Nifty 50 Index,24119.3,INR,0.51,121.75,24290.2,24004.75,Buy
SENSEX,BSE Sensex Index,77269.4,INR,0.46,355.9,77910.75,76939.54,Neutral
