symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6606.48,USD,-0.28,-18.23,6636.74,6557.82,Sell
IXIC,US Composite Index,22090.68,USD,-0.28,-61.74,22187.06,21851.05,Strong sell
DJI,Dow Jones Industrial Average Index,46021.44,USD,-0.44,-203.72,46247.22,45733.7,Sell
VIX,CBOE Volatility Index,24.06,,-4.11,-1.03,27.52,23.54,Buy
TSX,S&P/TSX Composite index,31854.98,CAD,-1.42,-457.69,32126.65,31566.26,Sell
UKX,UK 100 INDEX,10063.49,GBP,-2.35,-241.79,10305.61,9997.41,Sell
DAX,DAX Index,22839.56,EUR,-2.82,-662.69,23180.14,22759.42,Strong sell
PX1,CAC 40 Index,7807.87,EUR,-2.03,-162.01,7887.95,7774.44,Strong sell
FTMIB,MILANO ITALIA BORSA INDEX,43701.37,EUR,-2.32,-1039.98,44253.13,43426.64,Strong sell
NI225,Japan 225 Index,53372.48,JPY,-3.38,-1866.92,54333.02,53190.18,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),5763.23,KRW,-2.73,-161.81,5863.39,5738.95,Buy
000001,SSE Composite Index,4006.5523,CNY,-1.39,-56.4321,4042.0221,3994.1651,Sell
399001,Shenzhen Component Index,13901.5678,CNY,-2.02,-286.2285,14098.6916,13852.5958,Sell
HSI,Hang Seng Index,25500.58,HKD,-2.02,-524.84,25737.83,25449.06,Sell
STI,STRAITS TIMES INDEX,4967.62,SGD,-0.69,-34.56,4986.18,4938.28,Buy
XJO,S&P/ASX 200 Index,8497.8,AUD,-1.65,-142.8,8640.6,8485.2,Strong sell
NZ50G,S&P/NZX 50 Gross Index,13012.26,NZD,-0.3,-39.35,13057.69,13011.5,Strong sell
FBMKLCI,FBM KLCI,1720.71,,-0.53,-9.1,1737.12,1719.93,Buy
COMPOSITE,IDX Composite Index,7106.839,IDR,1.2,84.551,7148.251,7059.89,Sell
SX5E,STOXX 50,5613.84,EUR,-2.14,-123.02,5694.15,5577.15,Strong sell
IBC,IBEX 35 Index,16905.9,EUR,-2.27,-393.2,17072.3,16791.7,Sell
SMI,Swiss Market Index,12459.54,CHF,-2.4,-305.94,12651.39,12459.54,Strong sell
WIG20,WIG20 Index,3276.57,PLN,-1.85,-61.63,3315.79,3266.46,Sell
AEX,AEX-Index,977.63,EUR,-2.24,-22.35,990.69,972.43,Sell
