symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6845.49,USD,-0.74,-50.76,6901.42,6844.55,Neutral
IXIC,US Composite Index,23241.98,USD,-0.76,-177.1,23445.26,23237.78,Sell
DJI,Dow Jones Industrial Average Index,48063.28,USD,-0.63,-303.79,48394.51,48050.88,Neutral
VIX,CBOE Volatility Index,14.95,,4.33,0.62,15.17,14.38,Sell
TSX,S&P/TSX Composite index,31712.76,CAD,-0.48,-153.5,31881.8,31692.62,Buy
UKX,UK 100 INDEX,9931.37,GBP,-0.09,-9.35,9950.11,9916.7,Buy
DAX,DAX Index,24490.41,EUR,0.57,139.29,24527.94,24328.42,Buy
PX1,CAC 40 Index,8149.5,EUR,-0.23,-18.65,8149.5,8118.48,Strong buy
FTMIB,MILANO ITALIA BORSA INDEX,44944.53,EUR,1.14,508.51,45005.02,44413.16,Strong buy
NI225,Japan 225 Index,50339.43,JPY,-0.37,-187.44,50534.64,50198.97,Buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4214.18,KRW,-0.15,-6.38,4226.36,4186.95,Strong buy
000001,SSE Composite Index,3968.8401,CNY,0.09,3.7242,3977.5358,3955.4871,Buy
399001,Shenzhen Component Index,13525.0228,CNY,-0.58,-79.0445,13642.5272,13491.675,Buy
HSI,Hang Seng Index,25630.54,HKD,-0.87,-224.06,25808.52,25554.31,Sell
STI,STRAITS TIMES INDEX,4646.22,SGD,-0.2,-9.17,4661.35,4641.41,Buy
XJO,S&P/ASX 200 Index,8714.3,AUD,-0.03,-2.8,8732.2,8679.8,Buy
NZ50G,S&P/NZX 50 Gross Index,13548.42,NZD,0.0,0.29,13590.7,13522.12,Buy
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1680.11,MYR,-0.26,-4.42,1681.78,1671.59,Buy
COMPOSITE,IDX Composite Index,8646.938,IDR,0.03,2.682,8663.668,8584.865,Buy
SX5E,STOXX 50,5791.42,EUR,-0.08,-4.81,5792.27,5777.48,Buy
IBC,IBEX 35 Index,17307.8,EUR,-0.27,-47.1,17339.5,17286.1,Buy
SMI,Swiss Market Index,13267.48,CHF,0.2,26.89,13285.32,13206.52,Buy
WIG20,WIG20 Index,3184.02,PLN,0.6,19.09,3204.09,3167.35,Buy
AEX,AEX-Index,951.29,EUR,0.0,0.02,951.29,946.48,Buy
BEL20,BEL 20 Index,5078.43,EUR,0.01,0.72,5078.43,5064.83,Strong buy
OMXH25,OMX Helsinki 25 Index,5703.5284,EUR,0.63,35.8487,5720.1524,5670.3716,Strong buy
OMXS30,OMX Stockholm 30 Index,2882.969,SEK,0.67,19.3293,2893.8649,2857.7354,Strong buy
OMXC25,OMX Copenhagen 25 Index,1824.1313,DKK,0.05,0.8597,1825.8285,1811.7458,Buy
BELEX15,BELEX 15 Index,1275.21,RSD,-0.74,-9.46,1293.92,1271.92,Buy
OMXRGI,OMX Riga Gross Index,925.6073,EUR,0.02,0.2158,928.9856,917.3926,Neutral
OMXTGI,OMX Tallinn Gross Index,2052.2809,EUR,0.98,19.949,2054.2429,2031.296,Strong buy
XU100,BIST 100 Index,11261.52,TRY,0.37,41.35,11324.36,11238.6,Buy
TA35,TA-35 Index,3631.55,ILS,-0.81,-29.62,3653.94,3610.2,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,107977.91,ZAR,-0.69,-754.71,108732.63,107478.94,Buy
