symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7585.73,,-0.45,-34.25,7617.26,7572.69,Sell
IXIC,US Composite Index,25981.57,USD,-0.78,-204.84,26172.12,25943.31,Sell
DJI,Dow Jones Industrial Average,52093.11,,-0.63,-328.09,52336.61,51875.65,Sell
VIX,CBOE Volatility Index,17.2,,0.58,0.1,18.03,16.79,Buy
TSX,S&P/TSX Composite index,35582.07,,-0.34,-120.46,35705.33,35405.63,Neutral
UKX,UK 100 INDEX,10658.14,GBP,-0.37,-39.44,10697.76,10586.39,Sell
DAX,DAX Index,25402.28,,-0.15,-38.53,25478.98,25172.89,Neutral
PX1,CAC 40 Index,8090.28,,-0.34,-27.5,8110.58,8033.04,Sell
FTMIB,MILANO ITALIA BORSA INDEX,51555.18,EUR,-0.14,-73.58,51789.83,50819.29,Sell
NI225,Japan 225 Index,63483.88,JPY,-0.01,-8.89,64101.0,63067.18,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6627.27,KRW,-0.85,-57.11,6715.46,6582.2,Sell
000001,SSE Composite Index,3864.28,,-0.54,-21.05,3891.62,3858.15,Strong sell
399001,Shenzhen Component Index,13287.97,,-0.72,-96.59,13484.0,13273.31,Strong sell
HSI,Hang Seng Index,24667.24,,-1.0,-250.36,24934.06,24657.01,Sell
STI,STRAITS TIMES INDEX,5638.65,SGD,-1.39,-79.38,5720.91,5632.16,Sell
XJO,S&P/ASX 200 Index,8672.5,,-0.88,-77.4,8749.9,8657.1,Strong sell
NZ50G,S&P/NZX 50 Gross Index,13555.93,,0.53,71.71,13589.4,13495.59,Sell
FBMKLCI,FBM KLCI,1679.21,,-1.11,-18.8,1694.91,1678.06,Strong sell
COMPOSITE,IDX Composite Index,6461.153,,-1.13,-73.54,6549.604,6461.014,Sell
SX5E,STOXX 50,6236.51,EUR,-0.38,-23.88,6265.25,6194.18,Sell
IBC,IBEX 35 Index,19555.9,,-0.05,-9.6,19665.0,19392.6,Sell
SMI,Swiss Market Index,13808.87,,-0.5,-69.67,13829.78,13680.95,Sell
WIG20,WIG20 Index,4120.61,,-0.02,-0.96,4125.93,4054.37,Buy
AEX,AEX-Index,1095.87,,-0.23,-2.48,1097.12,1089.41,Sell
BEL20,BEL 20 Index,5724.35,,-0.09,-5.32,5740.38,5683.7,Sell
OMXH25,OMX Helsinki 25 Index,6445.433,,1.3,82.8235,6446.088,6325.6196,Buy
OMXS30,OMX Stockholm 30 Index,3218.9411,,-0.03,-0.8803,3232.0269,3179.1405,Sell
OMXC25,OMX Copenhagen 25 Index,1849.818,,-0.57,-10.5175,1861.2081,1837.4333,Sell
BELEX15,BELEX 15 Index,1368.79,,0.13,1.84,1375.15,1366.95,Buy
XU100,BIST 100 Index,13892.3,,-2.41,-343.53,14252.23,13892.3,Sell
TA35,TA-35 Index,4191.46,,-0.85,-36.1,4221.52,4177.51,Neutral
SA40,SOUTH AFRICA TOP 40 INDEX,106494.56,ZAR,0.4,428.38,106608.93,104979.89,Sell
NIFTY,Nifty 50 Index,23118.6,,-1.19,-279.5,23592.85,23118.6,Strong sell
SENSEX,BSE Sensex Index,74003.82,,-1.04,-777.94,75436.44,73994.03,Sell
DFMGI,DFM General Index,5927.38,,-0.82,-49.2,5999.86,5925.21,Buy
TASI,Tadawul All Shares Index,10781.62,,-0.89,-96.84,10878.3,10761.53,Strong sell
GNRI,QE Index,9773.75,,-0.51,-50.18,9830.46,9751.9,Strong sell
EGX30,EGX 30 Index,54909.2,,0.21,112.6,55226.6,54558.1,Neutral
IBOV,Bovespa Index,186502.64,,0.54,1001.76,187650.53,185055.57,Buy
ME,S&P/BMV IPC Index,63507.11,,-1.11,-709.87,64375.85,63375.52,Sell
IMV,S&P MERVAL Index,3079778.69,,-0.15,-4768.46,3100443.72,3057211.31,Buy
ICAP,MSCI COLCAP Index,2567.27,,-0.81,-20.98,2595.39,2551.73,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,58496.57,,-0.25,-144.75,59127.96,58099.27,Neutral
SX5E,EURO STOXX® 50 Index – EUR (Price Return),6236.5,,-0.38,-23.88,6265.25,6194.18,Sell
S,SX7E EURO STOXX® Banks Index – EUR (Price Return),315.51,,-0.88,-2.79,318.23,311.79,Sell
S,SXXP STOXX® Europe 600 Index – EUR (Price Return),634.18,,-0.28,-1.81,636.07,629.41,Sell
BUX,Budapest Stock Exchange Index,153518.25,,1.18,1793.74,153548.07,151328.06,Strong buy
GD,ATHEX Composite Index,2695.21,,0.01,0.25,2701.03,2671.2,Buy
BET,Bucharest Exchange Trading Index,32697.81,,-0.97,-321.89,33260.45,32326.49,Sell
IDX30,IDX 30 Index,361.441,,-1.31,-4.815,367.146,361.441,Sell
SET,SET Index,1578.66,,-0.78,-12.41,1592.28,1577.2,Sell
N100,Euronext 100 Index,1877.01,,-0.13,-2.44,1882.82,1864.15,Sell
