symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6602.98,USD,0.98,64.21,6660.05,6521.92,Neutral
IXIC,US Composite Index,22273.07,USD,0.88,195.02,22531.84,21898.29,Sell
DJI,Dow Jones Industrial Average Index,46245.42,USD,1.08,493.17,46577.5,45781.58,Neutral
VIX,CBOE Volatility Index,23.5,,-11.05,-2.92,27.84,22.54,Buy
TSX,S&P/TSX Composite index,29922.3,CAD,-1.18,-356.11,30632.84,29898.54,Sell
UKX,UK 100 INDEX,9539.72,GBP,0.13,12.08,9541.24,9423.9,Neutral
DAX,DAX Index,23091.87,EUR,-0.8,-186.98,23256.27,22943.06,Sell
PX1,CAC 40 Index,7981.07,EUR,0.34,27.3,8057.7,7981.07,Sell
FTMIB,MILANO ITALIA BORSA INDEX,42661.66,EUR,-0.6,-255.97,42819.0,42251.7,Sell
NI225,Japan 225 Index,48625.83,JPY,-2.4,-1198.06,49459.59,48490.03,Sell
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),3853.27,KRW,-3.79,-151.59,3911.55,3838.46,Sell
000001,SSE Composite Index,3931.0512,CNY,-0.4,-15.6912,3967.971,3927.5124,Neutral
399001,Shenzhen Component Index,12538.071,CNY,-3.41,-442.7473,12812.375,12538.071,Sell
HSI,Hang Seng Index,25220.02,HKD,-2.38,-615.55,25483.67,25178.63,Sell
STI,STRAITS TIMES INDEX,4469.15,SGD,-0.95,-42.73,4494.58,4461.14,Neutral
XJO,S&P/ASX 200 Index,8416.5,AUD,-1.59,-136.2,8552.7,8383.2,Sell
NZ50G,S&P/NZX 50 Gross Index,13419.4,NZD,-0.15,-20.0,13439.4,13255.19,Neutral
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1616.37,MYR,-0.22,-3.59,1617.72,1616.3,Sell
COMPOSITE,IDX Composite Index,8414.352,IDR,-0.07,-5.565,8432.603,8361.271,Buy
SX5E,STOXX 50,5515.1,EUR,-0.98,-54.83,5539.49,5473.88,Sell
IBC,IBEX 35 Index,15821.9,EUR,-1.04,-167.0,15901.1,15724.8,Neutral
SMI,Swiss Market Index,12632.67,CHF,0.71,89.61,12634.42,12476.17,Strong buy
WIG20,WIG20 Index,2958.02,PLN,0.04,1.27,2991.05,2948.01,Buy
AEX,AEX-Index,926.69,EUR,-0.88,-8.24,927.95,916.79,Sell
BEL20,BEL 20 Index,4995.94,EUR,0.49,24.46,4997.13,4930.38,Buy
OMXH25,OMX Helsinki 25 Index,5290.2183,EUR,-0.84,-44.7564,5303.2503,5232.9369,Neutral
