symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,6915.62,USD,0.03,2.26,6932.96,6895.5,Buy
IXIC,US Composite Index,23501.23,USD,0.28,65.21,23610.74,23374.26,Strong buy
DJI,Dow Jones Industrial Average Index,49098.72,USD,-0.58,-285.3,49265.46,48963.05,Buy
VIX,CBOE Volatility Index,16.09,,2.88,0.45,16.21,15.3,Sell
TSX,S&P/TSX Composite index,33144.98,CAD,0.43,142.28,33152.82,32966.39,Buy
UKX,UK 100 INDEX,10143.43,GBP,-0.07,-6.63,10184.14,10131.83,Buy
DAX,DAX Index,24900.71,EUR,0.18,44.24,24930.15,24796.93,Buy
PX1,CAC 40 Index,8143.05,EUR,-0.07,-5.84,8156.05,8095.0,Neutral
FTMIB,MILANO ITALIA BORSA INDEX,44831.61,EUR,-0.58,-259.63,44984.94,44626.62,Neutral
NI225,Japan 225 Index,53846.82,JPY,0.29,157.98,54050.84,53603.68,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),4990.08,KRW,0.76,37.54,5021.13,4926.22,Strong buy
000001,SSE Composite Index,4136.1642,CNY,0.33,13.5882,4143.7498,4120.204,Buy
399001,Shenzhen Component Index,14439.6584,CNY,0.79,112.6133,14449.8402,14320.5143,Strong buy
HSI,Hang Seng Index,26749.51,HKD,0.45,119.55,26895.94,26689.73,Strong buy
STI,STRAITS TIMES INDEX,4891.46,SGD,1.31,63.13,4895.15,4839.26,Strong buy
XJO,S&P/ASX 200 Index,8860.1,AUD,0.13,11.4,8885.2,8839.8,Strong buy
NZ50G,S&P/NZX 50 Gross Index,13448.24,NZD,-0.8,-108.63,13556.87,13430.33,Sell
FBMKLCI,FTSE Bursa Malaysia KLCI Index,1719.99,MYR,0.17,2.85,1723.41,1711.89,Strong buy
COMPOSITE,IDX Composite Index,8951.01,IDR,-0.46,-41.173,9039.666,8837.828,Buy
SX5E,STOXX 50,5948.21,EUR,-0.13,-7.97,5955.99,5915.98,Buy
IBC,IBEX 35 Index,17544.4,EUR,-0.67,-119.0,17645.2,17479.2,Buy
SMI,Swiss Market Index,13147.13,CHF,-0.61,-81.27,13212.06,13101.13,Neutral
WIG20,WIG20 Index,3299.55,PLN,-1.27,-42.4,3338.78,3294.01,Buy
AEX,AEX-Index,1000.12,EUR,-0.01,-0.1,1001.12,993.37,Buy
BEL20,BEL 20 Index,5316.43,EUR,-0.26,-14.08,5348.18,5311.06,Strong buy
OMXH25,OMX Helsinki 25 Index,5852.2995,EUR,-0.69,-40.6464,5909.6557,5848.3958,Buy
OMXS30,OMX Stockholm 30 Index,3013.6335,SEK,0.35,10.5721,3013.6335,2993.4486,Buy
OMXC25,OMX Copenhagen 25 Index,1918.5813,DKK,-0.64,-12.3456,1939.8964,1916.7951,Buy
BELEX15,BELEX 15 Index,1258.44,RSD,0.0,0.0,1258.44,1258.44,Neutral
OMXRGI,OMX Riga Gross Index,935.6824,EUR,0.41,3.8049,936.3144,931.161,Strong buy
OMXTGI,OMX Tallinn Gross Index,2078.5712,EUR,0.18,3.6384,2081.1981,2075.8684,Buy
XU100,BIST 100 Index,12992.71,TRY,1.1,141.22,13030.83,12904.56,Strong buy
TA35,TA-35 Index,3986.63,ILS,0.34,13.37,3987.6,3959.03,Strong buy
SA40,SOUTH AFRICA TOP 40 INDEX,114357.71,ZAR,0.76,860.51,114775.27,113437.18,Strong buy
NIFTY,Nifty 50 Index,25048.65,INR,-0.95,-241.25,25347.95,25025.3,Sell
SENSEX,S&P BSE SENSEX Index,81537.7,INR,-0.94,-769.67,82516.27,81471.82,Sell
DFMGI,DFM General Index,6484.38,AED,-0.17,-10.79,6499.6,6444.09,Buy
TASI,Tadawul All Shares Index,11133.58,SAR,1.69,185.3,11133.58,10963.62,Strong buy
GNRI,QE Index,11336.59,QAR,1.07,119.89,11344.58,11196.84,Strong buy
EGX30,EGX 30 Index,46462.3,EGP,0.9,413.6,46820.4,46048.7,Buy
I,IBOV Bovespa Index,178858.54,BRL,1.86,3269.19,180532.28,175589.66,Strong buy
ME,S&P/BMV IPC Index,68195.98,MXN,-0.22,-152.0,68533.38,67493.56,Buy
IMV,S&P MERVAL Index,3093534.44,ARS,0.88,27099.62,3117787.46,3061931.46,Buy
ICAP,MSCI COLCAP Index,2482.72,COP,2.01,48.94,2483.63,2416.71,Buy
SP_IPSA,S&P IPSA Index,11500.1,CLP,-0.07,-7.6,11562.16,11440.57,Buy
MXNUAMPEGEN,MSCI NUAM Peru General,52766.26,PEN,1.43,745.77,52777.44,51733.11,Buy
BUX,Budapest Stock Exchange Index,125061.81,HUF,-0.11,-135.4,125769.7,123773.69,Buy
GD,ATHEX Composite Index,2265.13,EUR,-0.49,-11.15,2281.9,2261.33,Buy
BET,Bucharest Exchange Trading Index,27146.15,RON,1.46,389.52,27161.08,26756.63,Buy
IDX30,IDX 30 Index,448.956,IDR,0.15,0.67,450.479,442.952,Strong buy
HK33HKD,Hong Kong 33,26761.2,HKD,-0.51,-137.0,26938.2,26619.7,Buy
SXXP,STOXX 600,608.35,EUR,-0.09,-0.52,609.24,606.5,Buy
XAX,NYSE American Composite Index,7903.7594,USD,1.46,114.1165,7919.5785,7789.6429,Strong buy
CAC40,CAC 40,8143.06,EUR,-0.07,-5.84,8156.05,8095.0,Neutral
XAU,PHLX Gold/Silver Sector,434.45,USD,1.97,8.37,436.5,426.55,Strong buy
SSMI,Swiss Market Index,13147.12,CHF,-0.61,-81.27,13212.06,13101.13,Neutral
AEX,AEX,1000.13,EUR,-0.01,-0.1,1001.12,993.37,Buy
RUA,US Small Cap 3000 Index,3940.2246,USD,-0.11,-4.4098,3951.112,3932.517,Buy
NL25EUR,Netherlands 25,1001.345,EUR,0.01,0.12,1001.72,993.325,Buy
RUI,US Small Cap 1000 Index,3777.7358,USD,-0.03,-1.0181,3787.0706,3768.916,Buy
MOVE,ICE BofAML U.S. Bond Market Option Volatility Estimate Index,56.2489,USD,-0.45,-0.2552,56.5041,56.2489,Strong sell
US30USD,US Wall St 30,49040.8,USD,-0.65,-321.5,49479.8,48984.4,Buy
IBEX35,IBEX 35,17544.41,EUR,-0.67,-119.0,17645.2,17479.2,Buy
DE30EUR,Germany 30,24919.0,EUR,0.22,54.0,24959.0,24817.0,Buy
RUT,US Small Cap 2000 Index,2669.1623,USD,-1.82,-49.603,2712.6968,2664.5485,Buy
DEU40,GERMAN STOCK INDEX (DAX),24900.72,EUR,0.18,44.24,24930.15,24796.93,Buy
TRJEFFCRB,THOMSON REUTERS/CORECOMMODITY CRB INDEX,312.24,USD,1.24,3.83,312.24,308.41,Strong buy
VIX,VOLATILITY S&P 500,16.08,USD,2.88,0.45,16.21,15.3,Sell
NYA,NYSE Composite Index,22757.1649,USD,-0.18,-40.0036,22797.1685,22670.0625,Buy
HGX,PHLX Housing Sector,707.8,USD,-1.64,-11.8,718.3,705.02,Buy
SOX,PHLX Semiconductor,7957.92,USD,-1.21,-97.26,8032.19,7905.14,Buy
OSX,PHLX Oil Service Sector,86.67,USD,0.04,0.03,89.65,86.52,Strong buy
AU200AUD,Australia 200,8861.8,AUD,0.25,22.0,8880.8,8830.3,Strong buy
N100,Euronext 100 Index,1761.7,EUR,-0.18,-3.15,1764.91,1753.71,Buy
NZ50G,NZX 50 INDEX,13448.23,NZD,-0.8,-108.63,13556.87,13430.33,Sell
