symbol,name,price,currency,change_percent,change_points,day_high,day_low,tech_rating
SPX,S&P 500,7173.92,USD,0.12,8.85,7178.74,7146.72,Buy
IXIC,US Composite Index,24887.09,USD,0.2,50.49,24899.37,24694.82,Strong buy
DJI,Dow Jones Industrial Average Index,49167.8,USD,-0.13,-62.92,49353.69,49029.47,Buy
VIX,CBOE Volatility Index,18.02,,-3.69,-0.69,19.27,18.02,Strong sell
TSX,S&P/TSX Composite index,33818.19,CAD,-0.25,-85.92,33918.62,33738.4,Buy
UKX,UK 100 INDEX,10321.08,GBP,-0.56,-58.01,10410.79,10318.32,Sell
DAX,DAX Index,24083.53,EUR,-0.19,-45.45,24382.32,24049.44,Buy
PX1,CAC 40 Index,8141.92,EUR,-0.19,-15.9,8214.63,8127.83,Buy
FTMIB,MILANO ITALIA BORSA INDEX,47673.9,EUR,0.04,17.8,48003.81,47544.91,Buy
NI225,Japan 225 Index,60537.14,JPY,1.37,821.03,60903.95,59608.63,Strong buy
KOSPI,KOREA COMPOSITE STOCK PRICE INDEX (KOSPI),6615.04,KRW,2.15,139.4,6657.22,6529.19,Strong buy
000001,SSE Composite Index,4086.3442,CNY,0.16,6.4438,4092.8305,4071.0803,Buy
399001,Shenzhen Component Index,14995.7483,CNY,0.37,55.448,15054.4595,14919.216,Buy
HSI,Hang Seng Index,25925.65,HKD,-0.2,-52.42,26086.02,25858.24,Buy
STI,STRAITS TIMES INDEX,4892.74,SGD,-0.61,-30.13,4925.71,4885.96,Sell
XJO,S&P/ASX 200 Index,8766.4,AUD,-0.23,-20.1,8786.5,8729.6,Sell
NZ50G,S&P/NZX 50 Gross Index,12874.94,NZD,-0.08,-9.99,12926.28,12847.39,Sell
FBMKLCI,FBM KLCI,1717.27,,-0.18,-3.07,1731.79,1717.27,Buy
COMPOSITE,IDX Composite Index,7106.52,IDR,-0.32,-22.97,7230.032,7106.52,Strong sell
SX5E,STOXX 50,5860.33,EUR,-0.39,-23.16,5932.33,5852.55,Buy
IBC,IBEX 35 Index,17692.9,EUR,0.01,1.6,17857.1,17678.4,Buy
SMI,Swiss Market Index,13165.23,CHF,-0.03,-4.47,13200.44,13116.23,Buy
WIG20,WIG20 Index,3528.9,PLN,-0.79,-28.01,3566.6,3520.44,Neutral
AEX,AEX-Index,1008.91,EUR,-1.15,-11.69,1022.29,1007.57,Buy
BEL20,BEL 20 Index,5355.49,EUR,0.24,12.78,5369.08,5325.37,Buy
OMXH25,OMX Helsinki 25 Index,6239.0868,EUR,0.18,11.2574,6296.3631,6223.1373,Buy
OMXS30,OMX Stockholm 30 Index,3079.7554,SEK,-0.69,-21.3214,3114.0885,3078.7874,Buy
OMXC25,OMX Copenhagen 25 Index,1736.0605,DKK,0.18,3.1479,1740.7467,1730.2675,Neutral
BELEX15,BELEX 15 Index,1205.49,RSD,0.14,1.72,1205.49,1203.77,Sell
OMXRGI,OMX Riga Gross Index,889.2535,EUR,0.05,0.4309,891.5972,887.2588,Neutral
OMXTGI,OMX Tallinn Gross Index,2115.6311,EUR,0.17,3.511,2118.3538,2112.4699,Buy
OMXVGI,OMX Vilnius Gross Index,1444.621,EUR,0.41,5.9105,1444.621,1438.6261,Strong buy
XU100,BIST 100 Index,14594.01,TRY,1.28,184.94,14621.97,14423.88,Strong buy
TA35,TA-35 Index,4348.17,ILS,-0.33,-14.28,4384.33,4335.14,Buy
SA40,SOUTH AFRICA TOP 40 INDEX,108814.74,ZAR,0.22,235.49,109449.01,107975.54,Sell
NIFTY,Nifty 50 Index,24092.7,INR,0.81,194.75,24130.7,23936.2,Neutral
SENSEX,BSE Sensex Index,77303.63,INR,0.83,639.42,77420.04,76754.2,Sell
DFMGI,DFM General Index,5870.62,AED,0.28,16.43,5932.54,5851.38,Buy
